 # ID       Xpix           Wavelength          Intens       Line 
   47      481.2        4081.36787049         55220.0        ThI 
   52      515.9        4082.38766353        111710.0       ArII 
   55      553.2        4083.46885448        102976.0        ThI 
   60      592.9        4084.61880343          7038.0       NoID 
   63      607.5        4085.04241553         41152.0       ThII 
   65      620.5        4085.43369409         58357.0        ThI 
   70      658.2        4086.52053554        191722.0       ThII 
   73      684.3        4087.28472447         35066.0        ThI 
   77      748.6        4089.13756435         72039.0        ThI 
   83      825.7        4091.34712581          7878.0        ThI 
   87      839.1        4091.73642787          5421.0        ThI 
   91      896.9        4093.39208634          5371.0       ThII 
   92      906.9        4093.67156115         35948.0        ThI 
   97      991.3        4096.07649239         39883.0        ThI 
  103     1050.3        4097.74722886        244936.0        ThI 
  104     1092.2        4098.93295234         13038.0       ThII 
  110     1142.1        4100.34121252        605291.0        ThI 
  116     1223.3        4102.61769830         43718.0        ThI 
  126     1286.2        4104.38152032         10536.0       ThII 
  127     1303.0        4104.83748889         14386.0       NoID 
  134     1382.5        4107.05026330         41591.0       NoID 
  138     1411.2        4107.86123087         27104.0        ThI 
  140     1431.8        4108.41967559        110300.0       ThII 
  142     1464.2        4109.32357681         63418.0        ThI 
  169     1698.9        4115.75876597        141174.0        ThI 
  171     1733.8        4116.71337486        123014.0       ThII 
  176        0.0        4119.39638990           898.0          ? 
