 # ID       Xpix           Wavelength          Intens       Line 
   26      194.0        5960.78196457         36815.0        ThI 
   35      279.4        5964.47287546         37784.0        ArI 
   39      350.6        5967.51155312          9460.0        ThI 
   40      369.1        5968.31907471         54176.0        ArI 
   41      402.5        5969.73672379        102020.0        ThI 
   45      446.3        5971.59995845        140734.0        ArI 
   46        0.0        5972.43461176         15087.0        ThI 
   48      527.9        5975.06541070       1049829.0        ThI 
   50      554.6        5976.20048149         16764.0       NoID 
   77      740.3        5983.99947326          3533.0          ? 
   81      764.2        5984.99852649          3537.0          ? 
   85      786.3        5985.91520380         15724.0       ArII 
   86      794.7        5986.26611375         88097.0        ThI 
   88      819.5        5987.30095239        321771.0        ArI 
   92      861.6        5989.04479799        597409.0       ThII 
   95      878.3        5989.74234602         15065.0       NoID 
   96      891.0        5990.26469802          2739.0          ? 
   97      909.0        5991.00635523        668686.0        ThI 
  101      969.1        5993.49279478         41521.0        ThI 
  105     1011.1        5995.21971590         14852.0        ThI 
  107     1022.2        5995.68192301          4390.0          ? 
  109     1045.5        5996.62946104        141855.0        ThI 
  115     1103.3        5998.99833208        244578.0        ArI 
  121     1146.6        6000.76208831         87164.0        ThI 
  124     1157.4        6001.20314109        397843.0        ThI 
  126     1170.3        6001.73297806         53110.0        ThI 
  135     1255.0        6005.16529802        522858.0        ThI 
  138     1268.8        6005.72378032        120264.0        ArI 
  141     1302.1        6007.07162502        654709.0        ThI 
  142     1336.1        6008.43928740          3412.0          ? 
  144     1378.8        6010.16032106        693206.0        ThI 
  146     1389.9        6010.60122787          8441.0       NoID 
  149     1412.9        6011.53344498         81062.0        ThI 
  155     1466.3        6013.67749923        177185.0        ArI 
  156     1475.7        6014.05557887          8130.0        ThI 
  159     1510.0        6015.42175664         68199.0       ThII 
  160     1533.5        6016.35915635         15059.0        ThI 
  162     1562.3        6017.52753714         10982.0          ? 
  163     1570.9        6017.85913924          8265.0        ThI 
  164     1599.7        6018.99511572         14546.0       ThII 
  168     1631.9        6020.27216637         14998.0       NoID 
  169     1637.5        6020.49799682          6052.0          ? 
  170     1651.3        6021.03587263        905622.0        ThI 
  171     1660.7        6021.41086310         17054.0       ThII 
  175     1706.5        6023.22455388         43952.0        ThI 
  177     1755.4        6025.15003869        373492.0        ArI 
  178     1778.1        6026.04510373         53434.0        ThI 
  180     1808.5        6027.24785029         12947.0       ArII 
  181     1859.1        6029.22644484         40275.0        ThI 
  182     1869.9        6029.64957340         42558.0        ThI 
  183     1890.3        6030.44455227        446532.0        ThI 
  184     1952.2        6032.87243136         83838.0        ThI 
  186     1966.0        6033.41237560         73220.0        ThI 
