 # ID       Xpix           Wavelength          Intens       Line 
   30      230.7        5721.42380071         18583.0        ThI 
   37      305.2        5724.46358141        135804.0        ThI 
   38      318.6        5725.01184472         15214.0       ThII 
   39      327.9        5725.38803306        575524.0        ThI 
   41      335.7        5725.89473049         10279.0       NoID 
   43      367.8        5727.01265438          9382.0        ThI 
   44      384.7        5727.70993381         52146.0        ThI 
   47      440.1        5729.98270570         18243.0        ThI 
   53      479.9        5731.60236233          8828.0        ThI 
   57        0.0        5732.97525098         57975.0       ThII 
   64        0.0        5733.95165972           426.0          ? 
   65      542.8        5734.16488667          6072.0          ? 
   67      588.8        5736.02934378         87071.0        ThI 
   70      634.7        5737.89483961          7332.0          ? 
   74      661.4        5738.96431844         12244.0        ThI 
   75      675.3        5739.52010972        502616.0        ArI 
   76      716.3        5741.17095897         33385.0       ThII 
   77      732.7        5741.82921783        573063.0        ThI 
   78      739.0        5742.08389368         24619.0       ThII 
   79      753.2        5742.65584563          3978.0          ? 
   86      828.7        5745.67481477          5892.0       ThII 
   88      866.9        5747.19294052         28598.0        ThI 
   89      871.7        5747.38520307         22680.0        ThI 
   91      895.3        5748.32418780         31537.0          ? 
   92      905.9        5748.74114422        495285.0        ThI 
   97      944.3        5750.26973716          4244.0          ? 
  102     1002.8        5752.58327604          8003.0          ? 
  104     1014.2        5753.02684834        636763.0        ThI 
  114     1117.7        5757.10352636          6527.0          ? 
  129     1263.6        5762.79649878         32335.0        ThI 
  131     1282.5        5763.52837791        607429.0        ThI 
  137     1392.2        5767.77841645        106807.0        ThI 
  138     1402.7        5768.18099570        382378.0        ThI 
  148     1495.7        5771.75971988         49900.0        ThI 
  150     1505.0        5772.11444194        180412.0        ArI 
  151     1510.3        5772.32139355         47650.0       ArII 
  161     1611.0        5776.16724921         30567.0        ThI 
  163     1635.5        5777.09921476          4379.0          ? 
  164     1643.3        5777.40014522         83728.0        ThI 
  169     1696.1        5779.40882058          6327.0          ? 
  171     1707.3        5779.83454863         27808.0        ThI 
  183     1796.8        5783.20785871          3695.0          ? 
  203     1967.6        5789.64473573        634100.0        ThI 
