 # ID       Xpix           Wavelength          Intens       Line 
   16        0.0        4921.61474384         44688.0       ThII 
   33      216.1        4924.42283412         27128.0       ThII 
   49      296.6        4927.29962913         34934.0        ThI 
   58      346.7        4929.08564680         40595.0        ThI 
   63      372.1        4929.98634559         16479.0       ThII 
   74      452.6        4932.83377634          8195.0          ? 
   76      463.4        4933.20962952        451028.0       ArII 
   79      495.1        4934.33050482          5807.0        ThI 
   89      545.3        4936.08778508          4706.0       ArII 
   91      564.8        4936.77476662        168215.0        ThI 
   98      595.0        4937.82916356        251385.0        ThI 
  103      614.3        4938.50399432         66916.0       NoID 
  107      630.3        4939.06033255          7839.0        ThI 
  109      636.2        4939.27041975         19321.0        ThI 
  110      647.0        4939.64153517        546458.0        ThI 
  119      697.9        4941.41562194         19035.0        ThI 
  121      745.4        4943.06343125        454272.0        ThI 
  128      849.7        4946.66275115        142520.0       ThII 
  133      891.3        4948.10099010          2138.0       NoID 
  136      929.3        4949.39741571          9954.0       ArII 
  138      945.5        4949.95784684          1794.0       ThII 
  139      954.1        4950.25125989         35926.0        ThI 
  140      965.2        4950.62628627         58166.0       ThII 
  146     1025.8        4952.69019498         24887.0        ThI 
  147     1050.5        4953.53202234          6067.0        ThI 
  149     1062.5        4953.93076941          5342.0        ThI 
  159     1161.6        4957.29680417         27991.0       NoID 
  164     1185.3        4958.09728451         23612.0        ThI 
  172     1282.9        4961.38272864          7386.0        ThI 
  173     1293.3        4961.72651730         56709.0        ThI 
  174     1303.2        4962.06241206          8894.0        ThI 
  177     1315.3        4962.47140639          4421.0        ThI 
  179     1336.9        4963.18840289         18591.0       ThII 
  180     1364.8        4964.11891867         15203.0       ThII 
  181     1369.0        4964.26039108         10996.0        ThI 
  182     1413.2        4965.73214704        145055.0        ThI 
  184     1461.5        4967.33322463          2668.0        ThI 
  185     1471.0        4967.65454226          5882.0        ThI 
  187     1504.3        4968.75556571         42749.0       ThII 
  210     1722.9        4975.94860839          9361.0       ThII 
  215     1742.7        4976.59395391          5489.0       ThII 
  219     1767.2        4977.39139000          9204.0        ThI 
  229     1852.9        4980.18582941        143703.0        ThI 
  231     1876.3        4980.95017330         20828.0       ThII 
  236     1923.8        4982.48686293        262655.0        ThI 
