 # ID       Xpix           Wavelength          Intens       Line 
   35      291.4        4165.76628893        224000.0        ThI 
   43      379.7        4168.45532661          4750.0        ThI 
   48      449.9        4170.53303261        279341.0        ThI 
   50      476.7        4171.34095967          5510.0       NoID 
   63      580.5        4174.43956882          2975.0       NoID 
   70      702.6        4178.05935117         47397.0       ThII 
   72      712.9        4178.36482103         18607.0       ArII 
   73      729.3        4178.84854712         35118.0        ThI 
   77      793.1        4180.72189061          6480.0        ThI 
   80      808.1        4181.16396562          2016.0       ThII 
   84      832.7        4181.88334787        741666.0        ArI 
   88      909.9        4184.13757639         21688.0        ThI 
   92      944.5        4185.14457715         10198.0        ThI 
   95      967.1        4185.80498286          4198.0          ? 
   98     1013.2        4187.14051541          9563.0        ThI 
  106     1176.0        4191.82714852          4974.0       ThII 
  107     1194.3        4192.36181421         33914.0        ThI 
  108     1217.5        4193.01631344        106838.0        ThI 
  112     1254.7        4194.08235366          1435.0       ThII 
  116     1284.7        4194.93604960         90525.0        ThI 
  119        0.0        4195.55819632          3318.0       ThII 
  121     1316.2        4195.83249732          6130.0       ThII 
  122     1320.5        4195.94971456          2675.0       ThII 
  135     1450.3        4199.63114029          7352.0       NoID 
  141     1543.9        4202.26380625          8227.0        ThI 
  143     1590.5        4203.57612776         18184.0        ThI 
  146     1607.2        4204.04129365         24459.0        ThI 
  156     1719.2        4207.17533392          3539.0        ThI 
  173     1932.8        4213.06705911        120920.0        ThI 
