 # ID       Xpix           Wavelength          Intens       Line 
   28      245.7        4800.17136773         24815.0       ThII 
   31      279.3        4801.34815670          2385.0          ? 
   32      299.6        4802.06433780          1269.0          ? 
   33      317.2        4802.67114190          9633.0        ThI 
   34      354.5        4803.95559731          8494.0       ThII 
   46      518.8        4809.61458869        499156.0        ThI 
   50      545.0        4810.52216502          3737.0        ThI 
   60      599.6        4812.37604538         62227.0        ThI 
   63      618.0        4813.00695807         61199.0        ThI 
   65      639.1        4813.72084875        181161.0       NoID 
   66      644.3        4813.89670911        288153.0        ThI 
   77      736.4        4817.02065163         33520.0        ThI 
   81        0.0        4817.83235236          3398.0       ThII 
   85      774.2        4818.29526059          4305.0        ThI 
   86      784.6        4818.64780509         20211.0       ThII 
   90      800.8        4819.19310247         67912.0        ThI 
   93      822.4        4819.92301088          4131.0       NoID 
   97      851.2        4820.88492776        383338.0        ThI 
  100      880.5        4821.86433500         25072.0        ThI 
  105      932.5        4823.60565215        319862.0        ThI 
  107      944.3        4823.99661545        161708.0        ThI 
  112      963.7        4824.64914438          6061.0       ThII 
  121     1015.4        4826.36653386          6316.0       NoID 
  123     1025.5        4826.69970049        514463.0        ThI 
  124     1039.4        4827.16646269          2700.0        ThI 
  125     1078.7        4828.46343467          2923.0       ThII 
  126     1084.5        4828.66002952          7160.0        ThI 
  127     1093.2        4828.95152820           977.0          ? 
  130     1107.3        4829.40976065          2523.0        ThI 
  132     1119.0        4829.79685098         58786.0        ThI 
  134     1159.2        4831.12087777        822787.0        ThI 
  136     1173.7        4831.59735838        295058.0        ThI 
  138     1198.7        4832.42420405          8928.0        ThI 
  139     1210.3        4832.80234874        152866.0       ThII 
  146     1241.6        4833.82782472         15330.0        ThI 
  153     1329.3        4836.69589890         25193.0          ? 
  155     1346.2        4837.24458535          3941.0        ThI 
  156     1351.2        4837.41129912          8926.0        ThI 
  157     1359.9        4837.69572667          2134.0       ThII 
  160     1386.5        4838.55918161          5291.0       NoID 
  161     1390.2        4838.67691038          2206.0       NoID 
  167     1445.5        4840.47517532         55281.0       NoID 
  168     1456.9        4840.84267383       1374945.0        ThI 
  171     1497.9        4842.16845111         13384.0       NoID 
  177        0.0        4844.16601615         26931.0       ThII 
  181     1578.1        4844.75650350          6571.0       ThII 
  182     1585.6        4844.92563263         10680.0        ThI 
  183     1590.8        4845.16293967         98443.0        ThI 
  190     1658.2        4847.32654364         21728.0        ThI 
  192     1690.8        4848.36267574        588916.0        ThI 
  195     1714.9        4849.14030242         97877.0       NoID 
  196     1737.6        4849.86197495         95586.0        ThI 
  199     1755.8        4850.43980864        133139.0       ThII 
  205     1832.2        4852.86864120        123787.0       NoID 
