 # ID       Xpix           Wavelength          Intens       Line 
   12      220.8        4680.23722947         60452.0        ThI 
   19      293.9        4682.73034050          6272.0        ThI 
   21      312.6        4683.35147208        142050.0        ThI 
   33      396.7        4686.19463541        627656.0        ThI 
   34      407.8        4686.57194352          3577.0       ThII 
   36      458.5        4688.27747500          2311.0       ThII 
   40      520.0        4690.33415050          4430.0       ThII 
   41      528.7        4690.62224422        226161.0        ThI 
   43      541.4        4691.04954210         10166.0       ThII 
   44      550.3        4691.34546975         34851.0        ThI 
   46      565.4        4691.88485094          9870.0        ThI 
   49      632.9        4694.09151870        193858.0       ThII 
   53      661.4        4695.03818806        785753.0        ThI 
   54      673.9        4695.45437386         60046.0        ThI 
   58      726.9        4697.21400396          2853.0        ThI 
   64      835.3        4700.77110710         31806.0        ThI 
   70      896.5        4702.77848955          6280.0        ThI 
   79      974.0        4705.29595292          3601.0       ThII 
   80      984.1        4705.61703090         11938.0       ThII 
   81      988.3        4705.76043193         77985.0       ThII 
   84     1003.3        4706.25025222         15574.0       ThII 
   86     1027.9        4707.04526469          8634.0       NoID 
   87     1044.5        4707.58522170          1032.0          ? 
   89     1066.5        4708.29357511        125510.0        ThI 
   97     1144.9        4710.82345014         21544.0       ArII 
   98     1150.2        4710.99199151          9488.0       NoID 
  100     1163.4        4711.41958327         13629.0        ThI 
  106     1196.5        4712.48089120        218818.0        ThI 
  107     1207.8        4712.84031301         66864.0        ThI 
  112     1247.5        4714.11911834          3796.0       NoID 
  113     1265.0        4714.67172399         13662.0        ThI 
  115     1288.7        4715.43029608         12926.0       ThII 
  121     1350.3        4717.38980611         18338.0        ThI 
  126        0.0        4718.61620829         15317.0       ThII 
  129     1415.0        4719.44184161         12835.0        ThI 
  131     1422.8        4719.69264719         10190.0        ThI 
  135     1437.6        4720.16151100         12853.0       NoID 
  136     1447.0        4720.45755859         53905.0       NoID 
  137     1457.2        4720.78056804         20346.0        ThI 
  138     1473.0        4721.27611078        122609.0        ThI 
  139     1483.0        4721.59024358         91924.0       ArII 
  140     1498.8        4722.08868256        159604.0        ThI 
  143     1552.7        4723.78434342        187103.0       ThII 
  144        0.0        4724.77289558         21852.0       ThII 
  154     1682.5        4727.84901476         17457.0        ThI 
  155     1691.6        4728.13372534         32724.0        ThI 
  158     1723.5        4729.12830188        343508.0        ThI 
  160     1747.6        4729.87976382         20374.0       ThII 
  161     1754.5        4730.09209558         18981.0        ThI 
  162     1780.1        4730.88110557         10988.0       ThII 
  164     1817.7        4732.05396687        707966.0       ArII 
  170     1882.2        4734.04560327         20220.0        ThI 
