   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    7    no  5098595.3        nan        0.0        nan      0.278     5112.0     1422.0 
    8    no  5098657.7        nan        0.0       24.3      3.595     1422.0     5112.0 
    9    no  5098935.1       34.7        0.0       27.6      0.728    25930.0    18870.0 
   10    no  5099031.2       56.8        0.0       28.7      1.374    18870.0    25930.0 
   11    no  5099400.9        9.3        0.0       33.0      0.223     1338.0      299.0 
   12    no  5099459.3       10.9        0.0       33.7      4.475      299.0     1338.0 
   13    no       85.4        6.6        4.1       41.4     32.725     1407.0    46044.0 
   14    no  5100580.9       80.6        0.0       46.9      9.085    46044.0   418332.0 
   15    no  5100621.4      289.1        0.0       47.4      0.110   418332.0    46044.0 
   16    no  5100729.0     1439.3        0.0       48.7    139.817     2992.0   418332.0 
   17    no       85.3        0.4       48.3       53.4      0.118    88276.0    10383.0 
   18    no       85.3       18.5       82.2       55.9      0.199    10383.0     2071.0 
   19    no       42.8        0.2        9.5       57.7      5.014     2071.0    10383.0 
   20    no  5102401.5       13.5        0.0       68.4      0.158     3160.0      498.0 
   21    no  5102513.5       16.5        0.0       69.7      1.438      498.0      716.0 
   22    no  5102603.6       12.8        0.0       70.8      0.696      716.0      498.0 
   23    no       78.9        0.4        4.9       72.3      0.132     5433.0      716.0 
   24    no  5103699.9       10.1        0.0       83.8      7.227      396.0     2862.0 
   25    no  5103765.6       17.9        0.0       84.6      0.138     2862.0      396.0 
   26    no  5103877.5       29.1        0.0       85.9      0.426     2022.0      862.0 
   27    no  5103930.9       26.5        0.0       86.5      2.346      862.0     2022.0 
   28    no  5104058.2       18.4        0.0       88.0      1.973      437.0      862.0 
   29    no  5104288.0       18.0        0.0       90.8      0.407     1075.0      437.0 
   30    no  5104561.7       41.6        0.0       94.0      0.636     5883.0     3743.0 
   31    no  5104606.6       49.3        0.0       94.6      1.572     3743.0     5883.0 
   32    no       48.9        1.5        0.7      100.8      4.352      860.0     3743.0 
   33    no  5105947.9       17.0        0.0      110.6      1.246      740.0      922.0 
   34    no  5106022.8       21.4        0.0      111.5      0.803      922.0      740.0 
   35    no       60.8        0.1        7.1      119.2      0.122     7537.0      922.0 
   36    no       84.6        9.0        5.3      130.8      0.892     2276.0     2031.0 
   37    no  5107788.7       11.9        0.0      132.6      0.681     2031.0     1384.0 
