   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
   12    no  5053194.9        nan        0.0       23.8      0.635     1111.0      705.0 
   13    no  5053503.8       19.6        0.0       27.4      1.585      680.0     1078.0 
   14    no  5053603.5       16.9        0.0       28.6      0.502     1078.0      541.0 
   15    no  5053675.1       17.1        0.0       29.5      1.993      541.0     1078.0 
   16    no  5053749.4       22.8        0.0       30.3      0.191     2832.0      541.0 
   17    no  5053872.8       27.6        0.0       31.8      0.390     7254.0     2832.0 
   18    no       33.2        1.0       49.4       33.7     25.361     2468.0    62591.0 
   19    no       84.7       69.7       30.2       35.4      0.039    62591.0     2468.0 
   20    no       83.9        5.9        0.0       40.7     21.583     2900.0    62591.0 
   21    no       47.0       14.1        0.1       47.8      3.834    28865.0   110676.0 
   22    no       84.5      194.0      377.2       49.3      0.261   110676.0    28865.0 
   23    no  5055601.6      106.7        0.0       52.3      4.495     1265.0     5686.0 
   24    no  5055684.5       23.3        0.0       53.3      0.222     5686.0     1265.0 
   25    no  5056199.3       15.5        0.0       59.5      0.246     3776.0      928.0 
   26    no  5056305.9       21.4        0.0       60.7      4.069      928.0     3776.0 
   27    no  5056447.0       16.4        0.0       62.4     17.277     1042.0    18003.0 
   28    no       84.4        3.1       18.5       63.4      0.058    18003.0     1042.0 
   29    no  5056678.4       32.3        0.0       65.2      4.503      718.0     3233.0 
   30    no  5056771.4       16.5        0.0       66.3      1.817     3233.0     5875.0 
   31    no  5056861.8       21.2        0.0       67.4      0.550     5875.0     3233.0 
   32    no  5057030.9       20.0        0.0       69.4      5.134      276.0     1417.0 
   33    no  5057138.6       12.2        0.0       70.7      0.195     1417.0      276.0 
   34    no       84.2        4.2      224.9       80.8      0.894   102140.0    91327.0 
   35    no  5058360.9      126.4        0.0       85.3      0.107    91327.0     9817.0 
   36    no  5058453.0      237.3        0.0       86.4      9.303     9817.0    91327.0 
   37    no  5058554.9      137.4        0.0       87.6      1.162    11564.0    13432.0 
   38    no  5058581.8      140.5        0.0       87.9      0.861    13432.0    11564.0 
   39    no  5058898.4       22.3        0.0       91.7      0.284     3680.0     1044.0 
   40    no  5059029.4       24.3        0.0       93.3      3.010     1044.0     3142.0 
   41    no  5059154.5       21.9        0.0       94.8      0.332     3142.0     1044.0 
   42    no       84.1        0.1        2.9       97.6      2.382     1319.0     3142.0 
   43    no  5059751.2       22.9        0.0      102.0     78.191     3327.0   260141.0 
   44    no       75.2        0.6      682.9      103.3      0.013   260141.0     3327.0 
   45    no       84.0        2.0      128.5      105.9      2.319   112185.0   260141.0 
   46    no  5060993.9       15.2        0.0      117.0      9.860      705.0     6951.0 
   47    no  5061098.2       24.7        0.0      118.2      0.115     6951.0      801.0 
   48    no  5061163.7       41.2        0.0      119.0     19.994      801.0    16015.0 
   49    no       62.7        2.0       73.7      119.7      0.050    16015.0      801.0 
   50    no       62.4        0.1      202.5      125.0      0.198    80876.0    16015.0 
   51    no       64.2        4.8        1.1      135.1      0.157     4585.0      719.0 
   52    no  5062640.5       24.3        0.0      136.9      5.263      719.0     3784.0 
   53    no  5062720.1       41.1        0.0      137.9      0.190     3784.0      719.0 
   54    no  5062824.3       44.5        0.0      139.1      3.254     1163.0     3784.0 
   55    no       53.2        0.2       90.4      140.4      0.025    46334.0     1163.0 
   56    no  5063054.8       81.5        0.0      141.9     89.969      515.0    46334.0 
   57    no       52.2        0.6      226.4      147.5      0.013   104310.0     1314.0 
   58    no       58.2        0.0       38.8      149.3     79.384     1314.0   104310.0 
   59    no  5063999.4      171.0        0.0      153.4      0.239    72755.0    17405.0 
   60    no  5064051.6      238.5        0.0      154.1      4.180    17405.0    72755.0 
   61    no       42.0        2.7     1463.4      160.8      1.100   524318.0   576838.0 
   62    no       39.9       13.0     1900.3      164.9      0.564   576838.0   325229.0 
   63    no       39.0        1.9      705.2      168.0      1.774   325229.0   576838.0 
   64    no       83.4      347.3       90.5      171.6    105.766     3075.0   325229.0 
   65    no       36.4        0.3      339.4      179.5      0.017   132988.0     2300.0 
   66    no       31.9        0.0       10.9      185.2     30.072     2300.0    69166.0 
   67    no       34.7        0.7      154.3      187.4      0.023    69166.0     1586.0 
   68    no  5066843.9      168.0        0.0      188.2     43.610     1586.0    69166.0 
   69    no  5066959.2       34.3        0.0      189.6      0.152     5577.0      849.0 
   70    no  5067051.1       46.7        0.0      190.7     72.261      849.0    61350.0 
   71    no       31.4        0.1      133.6      191.8      0.014    61350.0      849.0 
   72    no  5068331.7       18.6        0.0      206.5      6.101      799.0     4875.0 
   73    no  5068385.2       19.2        0.0      207.1      0.164     4875.0      799.0 
   74    no       83.0        0.2        0.0      209.0      6.615      737.0     4875.0 
   75    no  5068828.4       59.1        0.0      212.6      0.136    26910.0     3673.0 
   76    no  5068950.7       40.5        0.0      214.1      7.326     3673.0    26910.0 
   77    no       36.3        3.1        0.7      215.8      0.798     4600.0     3673.0 
   78    no       21.9        0.0       63.2      218.9      0.167    27480.0     4600.0 
   79    no  5069856.4       12.0        0.0      225.3     44.829      613.0    27480.0 
   80    no       10.7        0.0        9.3      232.7      2.013     4488.0     9034.0 
   81    no       13.7        0.0       18.3      236.7      1.129     9034.0    10202.0 
   82    no       23.8        0.0       14.8      239.3      0.886    10202.0     9034.0 
   83    no       20.8        0.2       11.7      242.7      0.332     8669.0     2877.0 
   84    no  5071472.3       11.5        0.0      245.4      3.013     2877.0     8669.0 
   85    no       82.7        1.0       15.5      250.4      3.051      943.0     2877.0 
   86    no       26.8        0.0        3.0      257.9      3.207      989.0     3172.0 
   87    no       11.8        0.0       18.8      259.8      0.312     3172.0      989.0 
   88    no       81.9       10.5        0.4      262.9      0.710     4468.0     3172.0 
   89    no        0.6        0.0        3.5      276.7     21.109      917.0    19357.0 
   92    no       21.9        0.1        4.3      303.9      1.567      958.0     1501.0 
   93    no  5076592.7       22.4        0.0      309.5      0.480     1501.0      720.0 
   94    no       40.5        0.0        3.7      312.3      2.085      720.0     1501.0 
   97    no  5081083.9       19.4        0.0      366.7      0.609     1012.0      616.0 
   98    no  5081136.7       19.8        0.0      367.4      1.643      616.0     1012.0 
  100    no  5081593.0       39.7        0.0      373.2      0.251     3692.0      926.0 
  101    no  5081700.8       18.3        0.0      374.6      2.594      926.0     2402.0 
  102    no  5081771.7       17.1        0.0      375.5      0.386     2402.0      926.0 
  103    no  5082004.9       24.6        0.0      378.5      1.362     2629.0     3581.0 
  104    no  5082087.9       22.5        0.0      379.6      0.734     3581.0     2629.0 
  106    no       62.9        0.1        2.5      392.1     22.374      636.0    14230.0 
  107    no       10.3        0.0        6.3      404.7      0.927     2452.0     2274.0 
  108    no       50.1        0.1        2.7      409.7      0.945     2274.0     2148.0 
  109    no  5084703.3       51.6        0.0      413.3      6.554     2148.0    14078.0 
  110    no  5084795.4       50.6        0.0      414.5      0.153    14078.0     2148.0 
