 # ID       Xpix           Wavelength          Intens       Line 
   38      365.7        5729.11445102          1963.0          ? 
   57      488.2        5734.16488667          6072.0          ? 
   59      533.9        5736.02934378         87071.0        ThI 
   66      605.9        5738.96431844         12244.0        ThI 
   67      619.5        5739.52010972        502616.0        ArI 
   68      660.3        5741.17095897         33385.0       ThII 
   69      676.5        5741.82921783        573063.0        ThI 
   70      682.8        5742.08389368         24619.0       ThII 
   71      697.2        5742.65584563          3978.0          ? 
   78      771.9        5745.67481477          5892.0       ThII 
   80      809.7        5747.19294052         28598.0        ThI 
   83      837.9        5748.32418780         31537.0          ? 
   84      848.2        5748.74114422        495285.0        ThI 
   86      864.4        5749.38899386        176368.0       ThII 
   88      874.3        5749.78660145        189983.0        ThI 
   89      886.5        5750.26973716          4244.0          ? 
   94      944.5        5752.58327604          8003.0          ? 
   96      955.5        5753.02684834        636763.0        ThI 
  102     1006.9        5755.06324937          1058.0          ? 
  106     1058.4        5757.10352636          6527.0          ? 
  121     1202.9        5762.79649878         32335.0        ThI 
  123     1221.5        5763.52837791        607429.0        ThI 
  129     1330.4        5767.77841645        106807.0        ThI 
  130     1340.7        5768.18099570        382378.0        ThI 
  131     1352.5        5768.63319368          5560.0        ThI 
  140     1432.8        5771.75971988         49900.0        ThI 
  142     1442.1        5772.11444194        180412.0        ArI 
  143     1447.4        5772.32139355         47650.0       ArII 
  147     1509.1        5774.71401917          4170.0          ? 
  153     1547.0        5776.16724921         30567.0        ThI 
  155     1571.4        5777.09921476          4379.0          ? 
  156     1579.1        5777.40014522         83728.0        ThI 
  161     1631.4        5779.40882058          6327.0          ? 
  163     1642.5        5779.83454863         27808.0        ThI 
  178     1739.3        5783.53787138         40051.0        ArI 
  185     1780.9        5785.12234526          2542.0          ? 
