   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    5    no  4527443.4        nan        0.0        nan      2.031      683.0     1387.0 
    6    no       46.0       18.7       52.1       16.2      0.097    13045.0     1263.0 
    7    no       46.0       18.0        2.1       18.8      1.371     1263.0     1731.0 
    8    no       18.9        6.6       28.3       21.2      0.730     1731.0     1263.0 
    9    no  4528974.4        4.5        0.0       28.6      0.182     2018.0      367.0 
   10    no  4529067.3        6.4        0.0       29.8      5.499      367.0     2018.0 
   11    no  4529923.2        5.1        0.0       40.9     19.959     4231.0    84447.0 
   12    no       77.3     1640.6      713.9       46.0      2.501    84447.0   211160.0 
   13    no       77.3      709.6      956.9       49.1      0.400   211160.0    84447.0 
   14    no       69.3       19.6        0.4       59.9      5.823     1055.0     6143.0 
   15    no       77.0        5.9       38.6       64.3      0.172     6143.0     1055.0 
   16    no  4532257.6       26.1        0.0       71.5      0.131    15534.0     2030.0 
   17    no       58.7        0.6       16.7       73.7      7.652     2030.0    15534.0 
   18    no  4532621.4        2.5        0.0       76.3      2.271      894.0     2030.0 
   19    no  4533238.7      146.0        0.0       84.4      5.311     6364.0    33797.0 
   20    no  4533304.0       71.5        0.0       85.3      0.188    33797.0     6364.0 
   21    no       61.1        0.6       16.3       93.8     22.030     1051.0    23154.0 
   22    no       76.6        2.0      248.8       96.1      0.045    23154.0     1051.0 
   23    no       76.5        0.4       15.4       99.9      4.293     5393.0    23154.0 
   24    no       73.6      171.9      272.8      111.2      0.195   215744.0    42014.0 
   25    no  4535490.9      121.2        0.0      114.4      0.327    42014.0    13735.0 
   26    no  4535547.5       34.9        0.0      115.2      3.059    13735.0    42014.0 
   27    no  4535703.8        9.0        0.0      117.3      3.464      666.0     2307.0 
   28    no  4535757.3        7.7        0.0      118.0      0.289     2307.0      666.0 
   29    no  4535861.8       40.9        0.0      119.4      5.196      444.0     2307.0 
   30    no       69.0        0.4      107.0      120.9      0.020    22590.0      444.0 
   31    no  4536146.7        7.6        0.0      123.2      5.285      403.0     2130.0 
   32    no  4536256.8        7.3        0.0      124.7      0.216     2130.0      461.0 
   33    no  4536326.2        7.8        0.0      125.6      4.620      461.0     2130.0 
   34    no  4536423.9       10.2        0.0      126.9      0.509      905.0      461.0 
   35    no       76.0        5.1        0.0      128.5      1.298      697.0      905.0 
   36    no  4536748.8       11.6        0.0      131.3      1.154     3503.0     4042.0 
   37    no  4536859.6        7.8        0.0      132.8      0.867     4042.0     3503.0 
   38    no  4537071.5      114.1        0.0      135.6      4.406     8334.0    36720.0 
   39    no  4537144.8       73.4        0.0      136.6      0.227    36720.0     8334.0 
   40    no       55.0        1.7      316.3      143.3      1.092    33617.0    36720.0 
   41    no       75.8        0.8       18.2      156.0      2.156      755.0     1628.0 
   42    no       75.7        3.7       18.4      159.6      0.464     1628.0      755.0 
   43    no  4539230.4        8.2        0.0      164.9      0.109     2034.0      221.0 
   44    no  4539290.2        7.1        0.0      165.7      9.204      221.0     2034.0 
   45    no       40.4        0.1        7.4      171.6      0.098     2244.0      221.0 
   46    no  4540255.8       20.1        0.0      178.9      1.294     4653.0     6022.0 
   47    no  4540313.1       30.0        0.0      179.7      0.773     6022.0     4653.0 
   48    no  4540407.1       24.8        0.0      181.0      1.097     5491.0     6022.0 
   49    no       39.6        0.0       16.5      183.1      1.450     3788.0     5491.0 
   50    no       37.5        3.3     1324.0      189.1      0.010   270322.0     2644.0 
   51    no  4541204.3       15.6        0.0      191.9      0.976     2644.0     2580.0 
   52    no       75.3        1.8       12.7      193.9      1.025     2580.0     2644.0 
   53    no       12.0        0.3       11.4      196.0      0.822     3138.0     2580.0 
   54    no  4541987.5       11.8        0.0      202.7      3.757      904.0     3396.0 
   55    no  4542051.1       12.3        0.0      203.5      0.266     3396.0      904.0 
   56    no       31.4        0.3       13.4      206.5      1.261      548.0      691.0 
   57    no       36.6        0.0        5.1      208.7      0.793      691.0      548.0 
   58    no  4542626.0        5.7        0.0      211.5      1.242      654.0      812.0 
   59    no  4542735.5        7.4        0.0      213.0      0.734      812.0      596.0 
   60    no  4542794.2        6.3        0.0      213.8      1.362      596.0      812.0 
   61    no  4543210.0       18.0        0.0      219.6      0.897     2091.0     1875.0 
   62    no  4543277.6       14.3        0.0      220.5      1.115     1875.0     2091.0 
   63    no  4543387.3       26.6        0.0      222.0      4.975     2204.0    10965.0 
   64    no  4543415.4       25.5        0.0      222.4      0.201    10965.0     2204.0 
   65    no  4543643.9        8.7        0.0      225.6      8.675     1264.0    10965.0 
   66    no       19.4        0.2      222.9      237.7      0.047    26945.0     1264.0 
   67    no       21.3        0.0       11.1      263.9     13.577     1227.0    16659.0 
   68    no       11.6        0.0       83.2      267.9      0.328    16659.0     5469.0 
   69    no       74.3        1.8        0.0      270.2      3.046     5469.0    16659.0 
   70    no  4547067.3       38.9        0.0      273.4      1.136     8322.0     9454.0 
