   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6506986.8      356.6        0.0       21.0      1.000        1.0        1.0 
    1    no        1.0        1.7      487.4        0.0      1.000        1.0        1.0 
    4    no  6431555.0      301.0        0.0      714.7      1.000        1.0        1.0 
    6    no       11.4        0.0       42.5      658.5      1.000        1.0        1.0 
    7    no       31.7        3.3      196.1      653.4      1.000        1.0        1.0 
   21    no       98.1        9.5       86.7      273.4      1.000        1.0        1.0 
   22    no        2.8       10.2     1712.8      256.4      1.000        1.0        1.0 
   29    no       11.4        0.4       42.0      138.3      1.000        1.0        1.0 
   30    no       10.8        0.8       47.7      130.7      1.000        1.0        1.0 
   34    no  6506986.8      356.6        0.0       21.0      1.000        1.0        1.0 
   35    no       71.2       13.8       89.4      737.5      1.000        1.0        1.0 
   36    no  6431555.0      301.0        0.0      714.7      1.000        1.0        1.0 
