   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6580229.9      143.3        0.0       36.9      1.000        1.0        1.0 
    1    no  6583906.0    19360.2        0.0        0.0      1.000        1.0        1.0 
    4    no        6.7       20.1     5248.5       47.0      1.000        1.0        1.0 
    6    no  6506986.8      349.6        0.0      702.9      1.000        1.0        1.0 
   11    no       19.9        0.1       17.7      572.9      1.000        1.0        1.0 
   13    no       36.9        0.1       15.2      467.4      1.000        1.0        1.0 
   14    no       14.1        0.0        9.9      444.5      1.000        1.0        1.0 
   16    no       16.9        0.5      332.7      436.1      1.000        1.0        1.0 
   26    no       10.4        0.5       58.9      141.5      1.000        1.0        1.0 
   28    no        5.5       14.1     1339.9       66.9      1.000        1.0        1.0 
   30    no  6580229.9      143.3        0.0       36.9      1.000        1.0        1.0 
   31    no  6583906.0    19360.2        0.0        0.0      1.000        1.0        1.0 
   32    no  6501991.9        nan        0.0        nan      1.000        1.0        1.0 
   33    no       48.2        0.3       42.6      731.2      1.000        1.0        1.0 
   34    no  6506986.8      349.6        0.0      702.9      1.000        1.0        1.0 
