   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6220011.2      482.7        0.0       11.1      1.000        1.0        1.0 
    1    no  6221059.9       58.0        0.0        0.0      1.000        1.0        1.0 
    2    no  6221319.2      212.4        0.0        2.7      1.000        1.0        1.0 
    3    no  6224527.2     3555.3        0.0       36.9      1.000        1.0        1.0 
    4    no  6226369.7     1067.5        0.0       56.6      1.000        1.0        1.0 
    6    no  6150683.0      205.0        0.0      677.0      1.000        1.0        1.0 
    7    no  6151992.9     4202.0        0.0      665.7      1.000        1.0        1.0 
    8    no  6154068.2      581.1        0.0      647.6      1.000        1.0        1.0 
    9    no  6154516.2      313.7        0.0      643.7      1.000        1.0        1.0 
   10    no  6155238.5      560.1        0.0      637.4      1.000        1.0        1.0 
   11    no  6155581.0      742.6        0.0      634.3      1.000        1.0        1.0 
   12    no  6157087.8      418.7        0.0      621.1      1.000        1.0        1.0 
   13    no  6161353.4      491.1        0.0      583.2      1.000        1.0        1.0 
   17    no       11.4        0.3       38.1      549.3      1.000        1.0        1.0 
   23    no       24.1        0.5       18.9      413.1      1.000        1.0        1.0 
   45    no        1.0       10.7      443.0       89.6      1.000        1.0        1.0 
   47    no  6220011.2      482.7        0.0       11.1      1.000        1.0        1.0 
   48    no  6221059.9       58.0        0.0        0.0      1.000        1.0        1.0 
   49    no  6221319.2      212.4        0.0        2.7      1.000        1.0        1.0 
   50    no  6224527.2     3555.3        0.0       36.9      1.000        1.0        1.0 
   51    no  6226369.7     1067.5        0.0       56.6      1.000        1.0        1.0 
   52    no  6150683.0      205.0        0.0      677.0      1.000        1.0        1.0 
   53    no  6151992.9     4202.0        0.0      665.7      1.000        1.0        1.0 
   54    no  6154068.2      581.1        0.0      647.6      1.000        1.0        1.0 
   55    no  6154516.2      313.7        0.0      643.7      1.000        1.0        1.0 
   56    no  6155238.5      560.1        0.0      637.4      1.000        1.0        1.0 
   57    no  6155581.0      742.6        0.0      634.3      1.000        1.0        1.0 
   58    no  6157087.8      418.7        0.0      621.1      1.000        1.0        1.0 
   59    no  6161353.4      491.1        0.0      583.2      1.000        1.0        1.0 
