   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
   11    no  5716746.7       19.6        0.0       28.5      2.356      852.0     2007.0 
   12    no  5716813.7       20.0        0.0       29.2      0.425     2007.0      852.0 
   13    no       28.9        0.2      121.9       32.9      0.129    63457.0     8199.0 
   14    no       31.4        0.6       21.7       36.6      7.740     8199.0    63457.0 
   15    no  5718411.4       32.8        0.0       45.8      3.425      610.0     2089.0 
   16    no  5718532.6       36.0        0.0       47.1      1.144     2089.0     2390.0 
   17    no  5718617.0       33.3        0.0       48.0      0.874     2390.0     2089.0 
   18    no       34.9        0.2        4.2       50.5      2.530     2885.0     7299.0 
   19    no       25.0        0.1       17.3       53.0      0.395     7299.0     2885.0 
   20    no  5720951.6       39.9        0.0       72.4      1.298     1297.0     1683.0 
   21    no  5721047.6       39.9        0.0       73.4      0.771     1683.0     1297.0 
   22    no       33.2        0.1       44.5       77.3      0.045    18583.0      836.0 
   23    no  5721721.5       37.1        0.0       80.5      7.121      836.0     5953.0 
   24    no  5721795.9       32.8        0.0       81.3      0.140     5953.0      836.0 
   25    no  5722953.3       28.3        0.0       93.5      2.748     1363.0     3746.0 
   26    no       54.0        1.3       96.2       99.6      0.364     3746.0     1363.0 
   27    no       23.3        1.5      159.1      107.1      0.106    73542.0     7813.0 
   28    no  5724381.0      340.8        0.0      108.6     17.382     7813.0   135804.0 
   29    no       29.3        0.1      277.6      109.5      0.058   135804.0     7813.0 
   30    no       21.9       10.6       42.9      115.3     37.829    15214.0   575524.0 
   31    no       27.6        5.7     1889.4      119.3      0.045   575524.0    25967.0 
   32    no       57.3        3.2      109.3      121.4     22.164    25967.0   575524.0 
   33    no       24.9        0.0       21.0      124.7      2.526    10279.0    25967.0 
   34    no  5726909.8       38.9        0.0      135.6     11.090      846.0     9382.0 
   35    no       25.9        0.0       12.8      136.7      0.090     9382.0      846.0 
   36    no       17.5        0.8      106.3      144.1      0.058    52146.0     3031.0 
   37    no  5727828.3       53.9        0.0      145.4     17.204     3031.0    52146.0 
   39    no       18.1        0.3       37.0      168.6      0.108    18243.0     1967.0 
   40    no  5730799.1       22.8        0.0      177.5      0.526     1967.0     1035.0 
