   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4490981.6      420.2        0.0       33.3      1.000        1.0        1.0 
    1    no  4493333.7     5219.0        0.0        0.0      1.000        1.0        1.0 
    2    no  4494690.7       29.4        0.0       19.3      1.000        1.0        1.0 
    3    no  4496315.5       23.0        0.0       42.6      1.000        1.0        1.0 
    4    no  4497914.4       48.6        0.0       65.6      1.000        1.0        1.0 
    5    no  4498538.4      214.7        0.0       74.6      1.000        1.0        1.0 
    6    no  4498940.1      439.9        0.0       80.4      1.000        1.0        1.0 
    7    no  4499379.6       68.8        0.0       86.8      1.000        1.0        1.0 
    8    no  4499983.2      350.1        0.0       95.6      1.000        1.0        1.0 
    9    no  4500576.9        9.5        0.0      104.2      1.000        1.0        1.0 
   10    no  4502926.8      351.6        0.0      138.6      1.000        1.0        1.0 
   11    no  4504630.6       11.4        0.0      163.7      1.000        1.0        1.0 
   12    no  4505216.7      198.9        0.0      172.4      1.000        1.0        1.0 
   13    no  4506473.0       99.8        0.0      191.0      1.000        1.0        1.0 
   17    no  4510733.2     2698.6        0.0      254.8      1.000        1.0        1.0 
   22    no  4457236.2       31.2        0.0      478.2      1.000        1.0        1.0 
   23    no  4458001.5      536.5        0.0      468.8      1.000        1.0        1.0 
   24    no  4459547.7       16.4        0.0      449.7      1.000        1.0        1.0 
   25    no  4460557.4      153.9        0.0      437.1      1.000        1.0        1.0 
   26    no  4461241.2      316.1        0.0      428.6      1.000        1.0        1.0 
   27    no  4461527.8      344.7        0.0      425.0      1.000        1.0        1.0 
   28    no  4463666.0      122.9        0.0      398.1      1.000        1.0        1.0 
   29    no  4463834.6       35.9        0.0      396.0      1.000        1.0        1.0 
   30    no  4465340.6      165.1        0.0      376.9      1.000        1.0        1.0 
   31    no  4466624.5       25.2        0.0      360.5      1.000        1.0        1.0 
   32    no  4468320.8       28.6        0.0      338.8      1.000        1.0        1.0 
   33    no  4469525.3      195.5        0.0      323.2      1.000        1.0        1.0 
   34    no  4470990.6       44.6        0.0      304.2      1.000        1.0        1.0 
   35    no  4472846.2       26.6        0.0      279.9      1.000        1.0        1.0 
   37    no  4474759.4     2776.1        0.0      254.7      1.000        1.0        1.0 
   38    no  4475221.4      356.2        0.0      248.6      1.000        1.0        1.0 
   53    no  4490981.6      420.2        0.0       33.3      1.000        1.0        1.0 
   55    no  4493333.7     5219.0        0.0        0.0      1.000        1.0        1.0 
   56    no  4494690.7       29.4        0.0       19.3      1.000        1.0        1.0 
   59    no  4496315.5       23.0        0.0       42.6      1.000        1.0        1.0 
   60    no  4497914.4       48.6        0.0       65.6      1.000        1.0        1.0 
   61    no  4498538.4      214.7        0.0       74.6      1.000        1.0        1.0 
   62    no  4498940.1      439.9        0.0       80.4      1.000        1.0        1.0 
   63    no  4499379.6       68.8        0.0       86.8      1.000        1.0        1.0 
   64    no  4499983.2      350.1        0.0       95.6      1.000        1.0        1.0 
   65    no  4500576.9        9.5        0.0      104.2      1.000        1.0        1.0 
   66    no  4502926.8      351.6        0.0      138.6      1.000        1.0        1.0 
   67    no  4504630.6       11.4        0.0      163.7      1.000        1.0        1.0 
   68    no  4505216.7      198.9        0.0      172.4      1.000        1.0        1.0 
   69    no  4506473.0       99.8        0.0      191.0      1.000        1.0        1.0 
   70    no  4510733.2     2698.6        0.0      254.8      1.000        1.0        1.0 
   72    no       14.5        1.0       41.8      484.7      1.000        1.0        1.0 
   73    no  4457236.2       31.2        0.0      478.2      1.000        1.0        1.0 
   74    no  4458001.5      536.5        0.0      468.8      1.000        1.0        1.0 
   75    no  4459547.7       16.4        0.0      449.7      1.000        1.0        1.0 
   76    no  4460557.4      153.9        0.0      437.1      1.000        1.0        1.0 
   77    no  4461241.2      316.1        0.0      428.6      1.000        1.0        1.0 
   78    no  4461527.8      344.7        0.0      425.0      1.000        1.0        1.0 
   79    no  4463666.0      122.9        0.0      398.1      1.000        1.0        1.0 
   80    no  4463834.6       35.9        0.0      396.0      1.000        1.0        1.0 
   81    no  4465340.6      165.1        0.0      376.9      1.000        1.0        1.0 
   82    no  4466624.5       25.2        0.0      360.5      1.000        1.0        1.0 
   83    no  4468320.8       28.6        0.0      338.8      1.000        1.0        1.0 
   84    no  4469525.3      195.5        0.0      323.2      1.000        1.0        1.0 
   85    no  4470990.6       44.6        0.0      304.2      1.000        1.0        1.0 
   86    no  4472846.2       26.6        0.0      279.9      1.000        1.0        1.0 
   87    no  4474759.4     2776.1        0.0      254.7      1.000        1.0        1.0 
   88    no  4475221.4      356.2        0.0      248.6      1.000        1.0        1.0 
