 # ID       Xpix           Wavelength          Intens       Line 
    8       65.2        6737.08918793          1056.0          ? 
    9       67.7        6737.28080338          4513.0          ? 
   10        0.0        6737.51808054           792.0          ? 
   11        0.0        6737.64262003          6554.0          ? 
   12        0.0        6737.73084929           865.0          ? 
   13       84.7        6738.18008842        202351.0        ThI 
   14        0.0        6738.92031426           980.0          ? 
   15      160.1        6741.92207163         22945.0        ThI 
   17      179.5        6742.88415377        137448.0        ThI 
   18      186.0        6743.19916202          6180.0          ? 
   19        0.0        6744.70290642          4610.0          ? 
   20        0.0        6744.80068511          1189.0          ? 
   21      228.3        6745.17486444          2105.0          ? 
   23      264.5        6747.17218304          2525.0          ? 
   24      285.3        6747.96393900           685.0          ? 
   25      311.4        6749.31667203          9343.0        ThI 
   28        0.0        6754.26621127         37986.0        ThI 
   29        0.0        6754.37286358        253335.0        ArI 
   30      419.5        6754.62084285          8067.0          ? 
   31      454.3        6756.16337680        848713.0        ArI 
   33      474.3        6757.34885982          5866.0          ? 
   35      540.1        6760.29057428          1829.0          ? 
   36      545.9        6760.66654911         14576.0        ThI 
   38      562.5        6761.42806720          3486.0          ? 
   39      584.4        6762.50116445          7041.0          ? 
   40      601.6        6763.33124410          7562.0          ? 
   44      697.7        6767.94227335          2339.0          ? 
   45      723.2        6769.12629674          4304.0          ? 
   46      728.7        6769.38738449          5358.0          ? 
   48        0.0        6770.17280814          4322.0          ? 
   49        0.0        6772.17247605         82684.0        ThI 
   50        0.0        6772.24396881         37456.0        ThI 
   52        0.0        6773.76948231          6604.0          ? 
   53        0.0        6773.89514050          1363.0          ? 
   54      830.0        6774.07946790          1685.0          ? 
   55      833.1        6774.38677021          2871.0          ? 
   56      847.5        6775.10171582          3095.0          ? 
   57      857.2        6775.36230870           749.0          ? 
   58        0.0        6777.51390271           628.0          ? 
   59        0.0        6777.59697236          1575.0          ? 
   63      952.5        6779.93343262         77570.0          ? 
   64      956.3        6780.12541196       1176540.0        ThI 
   65        0.0        6781.53817779           792.0          ? 
   66        0.0        6781.66417188          1608.0          ? 
   67        0.0        6781.78405862          1135.0          ? 
   68        0.0        6781.90310758           999.0          ? 
   69        0.0        6782.02797998          2037.0          ? 
   70        0.0        6782.16755142           952.0          ? 
   71        0.0        6782.30945324          1014.0          ? 
   72        0.0        6782.46382869           853.0          ? 
   73        0.0        6782.60777496          1527.0          ? 
   74        0.0        6782.78032452           833.0          ? 
   75        0.0        6782.92888155          1420.0          ? 
   76     1022.2        6783.09415507           817.0          ? 
   77     1029.8        6783.66164236           719.0          ? 
   78        0.0        6784.79381969         12160.0        ThI 
   79        0.0        6784.92846345          3894.0          ? 
   80        0.0        6785.58139475           842.0          ? 
   82        0.0        6787.52985241          2796.0          ? 
   84        0.0        6788.71743282          5696.0          ? 
   86     1144.8        6789.00279802         12990.0        ThI 
   87     1179.4        6790.39297092           599.0          ? 
   89     1226.5        6792.67355219          2132.0          ? 
   90     1233.8        6793.11918726           777.0          ? 
   91     1241.7        6793.29814410          1300.0          ? 
   92     1246.6        6793.49612082           873.0          ? 
   94        0.0        6794.67328703          1571.0          ? 
   95        0.0        6794.79836837          2088.0          ? 
   96        0.0        6794.96699099          6106.0          ? 
   97        0.0        6795.04942680         16020.0          ? 
   98     1288.9        6795.48227032          1069.0          ? 
  102     1339.1        6797.83351856           857.0          ? 
  106        0.0        6801.04688378          1310.0          ? 
  107     1436.6        6802.41579537           737.0          ? 
  109        0.0        6803.17803224          1328.0          ? 
  110        0.0        6803.30380639          4122.0          ? 
  111     1462.2        6803.47847338          1222.0          ? 
  114     1512.4        6805.74943621         19055.0        ThI 
  115        0.0        6807.04312104          8686.0          ? 
  116        0.0        6807.11344811          3004.0          ? 
  118     1555.8        6807.80934483          1958.0          ? 
  119     1573.7        6808.53147248        136658.0       ArII 
  120        0.0        6808.63009194          2801.0          ? 
  121     1586.3        6809.09922868         74028.0        ThI 
  122     1591.0        6809.31692609        152156.0        ThI 
  123        0.0        6809.51006811         59510.0        ThI 
  124     1599.5        6809.67726012         27556.0        ThI 
  125     1618.4        6810.55045711         50521.0       ThII 
  126     1639.7        6811.50000056          1711.0          ? 
  127     1650.2        6811.96347082          9103.0          ? 
  128     1661.4        6812.49133076         39810.0        ThI 
  129        0.0        6812.77531133         55291.0       ThII 
  131        0.0        6813.35960307          1030.0          ? 
  132        0.0        6813.50445609          1689.0          ? 
  133        0.0        6813.61258399          8060.0          ? 
  134     1694.1        6813.96398441          1534.0          ? 
  135     1730.9        6815.61171095         26566.0        ThI 
  136     1738.4        6815.87310160           966.0          ? 
  138     1767.4        6817.38302122          2564.0          ? 
  139     1777.3        6817.82741562          1194.0          ? 
  140     1791.2        6818.28918534        161133.0          ? 
  141        0.0        6818.38611425         14156.0       ArII 
  142        0.0        6818.53082030          4153.0          ? 
  143     1806.5        6819.00565251          7902.0          ? 
  144     1818.9        6819.55939347          4555.0          ? 
  145     1824.2        6819.80168726          3494.0          ? 
  146     1907.6        6823.50759184        179114.0        ThI 
  147        0.0        6823.81873609          2884.0          ? 
  148        0.0        6823.91673772          7095.0          ? 
  149     1918.1        6824.10547492          5766.0          ? 
  150     1933.9        6824.67751096        861606.0        ThI 
  151        0.0        6825.93785774          1200.0          ? 
  152        0.0        6826.03240029          2011.0          ? 
  153        0.0        6826.14890393          1651.0          ? 
