 # ID       Xpix           Wavelength          Intens       Line 
   22      194.5        4643.55580191         26710.0        ThI 
   23      203.5        4643.86433528           904.0          ? 
   24      217.4        4644.33205554           853.0          ? 
   25      228.5        4644.70694435         34770.0        ThI 
   29      251.9        4645.50080731          1226.0       ThII 
   30      286.9        4646.68540689         60300.0        ThI 
   33      303.7        4647.25012948        135864.0        ThI 
   38      357.3        4649.04884856          2242.0          ? 
   40      384.8        4649.97733188         15798.0        ThI 
   41      392.5        4650.23454983        102395.0        ThI 
   43      404.4        4650.62925139          5876.0        ThI 
   48      444.9        4651.98932051         36879.0       ThII 
   54      484.5        4653.30639301          3749.0          ? 
   58      536.3        4655.03318708         12568.0        ThI 
   59      541.7        4655.21278255         41894.0       NoID 
   60      570.9        4656.18281787          6555.0       NoID 
   62      582.1        4656.55204016         14578.0        ThI 
   66      637.5        4658.37928063          9762.0       NoID 
   71      673.5        4659.57030445         36636.0        ThI 
   74      694.2        4660.25843035          4120.0        ThI 
   75      698.5        4660.39451633         13184.0       NoID 
   76      703.6        4660.55455498          1341.0        ThI 
   83      752.4        4662.16635543          1117.0          ? 
   86      765.6        4662.59396527         20891.0        ThI 
   87      784.1        4663.20290711        385958.0        ThI 
   89      818.4        4664.31586657           628.0          ? 
   90      832.9        4664.78891838          3804.0        ThI 
   91      838.3        4664.97072626         22938.0        ThI 
   96      870.1        4666.00509651         51790.0       ThII 
   99      885.7        4666.51612126        172475.0        ThI 
  100      894.4        4666.79877146        188540.0        ThI 
  107      936.7        4668.17136018        306037.0        ThI 
  112      983.1        4669.66723927          9146.0        ThI 
  114      992.7        4669.98418538        441807.0        ThI 
  121     1068.9        4672.43742706         10934.0        ThI 
  129     1160.5        4675.37573933         41431.0        ThI 
  130     1181.8        4676.05514449        339939.0        ThI 
  134     1210.5        4676.97150793         25164.0        ThI 
  137     1313.1        4680.23722947         60452.0        ThI 
  143     1352.8        4681.49640015          4314.0       ArII 
  144     1391.8        4682.73034050          6272.0        ThI 
  145     1405.8        4683.17416201          8191.0       NoID 
  146     1411.5        4683.35147208        142050.0        ThI 
  149     1452.4        4684.63837840          3443.0        ThI 
  158     1501.8        4686.19463541        627656.0        ThI 
  159     1513.8        4686.57194352          3577.0       ThII 
  161     1568.2        4688.27747500          2311.0       ThII 
  162     1574.3        4688.46013164          2949.0        ThI 
  166     1643.4        4690.62224422        226161.0        ThI 
  168     1657.1        4691.04954210         10166.0       ThII 
  169     1666.4        4691.34546975         34851.0        ThI 
  174     1755.0        4694.09151870        193858.0       ThII 
  178     1785.5        4695.03818806        785753.0        ThI 
  179     1799.0        4695.45437386         60046.0        ThI 
  183     1855.7        4697.21400396          2853.0        ThI 
