 # ID       Xpix           Wavelength          Intens       Line 
   10     1857.4        5615.72860000             1.0       ThII 
   13     1909.2        5617.64170000             1.0        ThI 
   14     1973.0        5619.97550000             1.0        ThI 
   27      510.0        5564.20110000             1.0       ThII 
   28      605.9        5567.99860000             1.0        ThI 
   30      680.0        5570.92680000             1.0        ThI 
   31        0.0        5571.19130000             1.0        ThI 
   32      709.6        5572.09510000             1.0        ThI 
   34      741.6        5573.35350000             1.0        ThI 
   35      754.9        5573.87080000             1.0       ThII 
   36      781.5        5574.91530000             1.0        ThI 
   37      814.6        5576.20450000             1.0        ThI 
   38      852.6        5577.68450000             1.0       ArII 
   39      895.5        5579.35830000             1.0        ThI 
   40      914.1        5580.07710000             1.0        ThI 
   41      922.4        5580.39240000             1.0        ThI 
   42      931.6        5580.75470000             1.0        ThI 
   43      973.2        5582.36660000             1.0        ThI 
   44      986.2        5582.86650000             1.0        ThI 
   45     1009.4        5583.76210000             1.0       ThII 
   46     1094.0        5587.02630000             1.0        ThI 
   47     1257.5        5593.26830000             1.0       ThII 
   48     1266.4        5593.61290000             1.0         Th 
   49     1304.6        5595.06350000             1.0        ThI 
   50     1368.3        5597.47560000             1.0        ArI 
   51     1426.2        5599.65480000             1.0        ThI 
   52     1465.1        5601.12160000             1.0        ArI 
