   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4391110.5     1003.3        0.0       27.2      1.000        1.0        1.0 
    1    no  4392974.0      165.6        0.0        0.0      1.000        1.0        1.0 
    2    no  4393759.0       61.5        0.0       11.5      1.000        1.0        1.0 
    3    no  4394894.5       28.6        0.0       28.2      1.000        1.0        1.0 
    4    no  4396139.4       41.1        0.0       46.5      1.000        1.0        1.0 
    5    no  4396478.3       41.1        0.0       51.6      1.000        1.0        1.0 
    6    no  4397914.9       74.7        0.0       72.9      1.000        1.0        1.0 
    7    no  4399093.9       20.6        0.0       90.5      1.000        1.0        1.0 
    8    no  4399406.0       24.6        0.0       95.1      1.000        1.0        1.0 
    9    no  4400096.8     1007.1        0.0      105.5      1.000        1.0        1.0 
   10    no  4400986.3     2958.7        0.0      118.9      1.000        1.0        1.0 
   11    no  4401581.2      268.1        0.0      127.8      1.000        1.0        1.0 
   12    no  4402245.2       38.5        0.0      137.8      1.000        1.0        1.0 
   13    no  4402927.1      701.9        0.0      148.1      1.000        1.0        1.0 
   14    no  4404902.2       97.9        0.0      178.2      1.000        1.0        1.0 
   18    no  4352204.9      858.7        0.0      550.1      1.000        1.0        1.0 
   19    no  4352612.2      139.2        0.0      545.0      1.000        1.0        1.0 
   20    no  4353448.7      324.0        0.0      534.7      1.000        1.0        1.0 
   21    no  4355320.5       47.0        0.0      511.3      1.000        1.0        1.0 
   22    no  4355525.9       20.1        0.0      508.7      1.000        1.0        1.0 
   23    no  4356044.5       34.7        0.0      502.2      1.000        1.0        1.0 
   24    no  4357613.2       63.9        0.0      482.4      1.000        1.0        1.0 
   25    no  4358320.0      126.3        0.0      473.5      1.000        1.0        1.0 
   26    no  4359371.9      111.3        0.0      460.1      1.000        1.0        1.0 
   27    no  4360167.2       41.4        0.0      449.9      1.000        1.0        1.0 
   28    no  4361307.1       32.0        0.0      435.3      1.000        1.0        1.0 
   29    no  4362066.2      572.6        0.0      425.5      1.000        1.0        1.0 
   30    no  4362472.1       34.5        0.0      420.3      1.000        1.0        1.0 
   31    no  4363794.5       73.7        0.0      403.1      1.000        1.0        1.0 
   32    no  4365930.1      405.2        0.0      375.2      1.000        1.0        1.0 
   34    no  4367831.6     1340.8        0.0      350.2      1.000        1.0        1.0 
   35    no  4369875.6      302.5        0.0      323.0      1.000        1.0        1.0 
   36    no  4370753.2     4179.6        0.0      311.3      1.000        1.0        1.0 
   37    no  4371329.0     1454.2        0.0      303.6      1.000        1.0        1.0 
   38    no  4372490.0       78.2        0.0      288.0      1.000        1.0        1.0 
   40    no       38.4        4.8      422.4      256.9      1.000        1.0        1.0 
   48    no       24.0        0.1       82.1      144.6      1.000        1.0        1.0 
   51    no       10.7        0.0       14.3       58.1      1.000        1.0        1.0 
   52    no  4391110.5     1003.3        0.0       27.2      1.000        1.0        1.0 
   53    no  4392974.0      165.6        0.0        0.0      1.000        1.0        1.0 
   54    no  4393759.0       61.5        0.0       11.5      1.000        1.0        1.0 
   55    no  4394894.5       28.6        0.0       28.2      1.000        1.0        1.0 
   56    no  4396139.4       41.1        0.0       46.5      1.000        1.0        1.0 
   57    no  4396478.3       41.1        0.0       51.6      1.000        1.0        1.0 
   58    no  4397914.9       74.7        0.0       72.9      1.000        1.0        1.0 
   59    no  4399093.9       20.6        0.0       90.5      1.000        1.0        1.0 
   60    no  4399406.0       24.6        0.0       95.1      1.000        1.0        1.0 
   61    no  4400096.8     1007.1        0.0      105.5      1.000        1.0        1.0 
   62    no  4400986.3     2958.7        0.0      118.9      1.000        1.0        1.0 
   63    no  4401581.2      268.1        0.0      127.8      1.000        1.0        1.0 
   64    no  4402245.2       38.5        0.0      137.8      1.000        1.0        1.0 
   65    no  4402927.1      701.9        0.0      148.1      1.000        1.0        1.0 
   66    no  4404902.2       97.9        0.0      178.2      1.000        1.0        1.0 
   68    no  4352204.9      858.7        0.0      550.1      1.000        1.0        1.0 
   69    no  4352612.2      139.2        0.0      545.0      1.000        1.0        1.0 
   70    no  4353448.7      324.0        0.0      534.7      1.000        1.0        1.0 
   72    no  4355320.5       47.0        0.0      511.3      1.000        1.0        1.0 
   73    no  4355525.9       20.1        0.0      508.7      1.000        1.0        1.0 
   74    no  4356044.5       34.7        0.0      502.2      1.000        1.0        1.0 
   75    no  4357613.2       63.9        0.0      482.4      1.000        1.0        1.0 
   76    no  4358320.0      126.3        0.0      473.5      1.000        1.0        1.0 
   77    no  4359371.9      111.3        0.0      460.1      1.000        1.0        1.0 
   78    no  4360167.2       41.4        0.0      449.9      1.000        1.0        1.0 
   79    no  4361307.1       32.0        0.0      435.3      1.000        1.0        1.0 
   80    no  4362066.2      572.6        0.0      425.5      1.000        1.0        1.0 
   81    no  4362472.1       34.5        0.0      420.3      1.000        1.0        1.0 
   82    no  4363794.5       73.7        0.0      403.1      1.000        1.0        1.0 
   83    no  4365930.1      405.2        0.0      375.2      1.000        1.0        1.0 
   84    no  4367831.6     1340.8        0.0      350.2      1.000        1.0        1.0 
   85    no  4369875.6      302.5        0.0      323.0      1.000        1.0        1.0 
   86    no  4370753.2     4179.6        0.0      311.3      1.000        1.0        1.0 
   87    no  4371329.0     1454.2        0.0      303.6      1.000        1.0        1.0 
   88    no  4372490.0       78.2        0.0      288.0      1.000        1.0        1.0 
