   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4191438.0       40.8        0.0        1.3      2.149      388.0      834.0 
    1    no  4191535.6       45.9        0.0        0.0      0.465      834.0      388.0 
    2    no       77.3      143.9      344.8        3.8      0.168     4974.0      834.0 
    3    no  4192361.8       10.8        0.0       10.7      0.147    33914.0     4974.0 
    4    no       76.8        8.5       14.1       19.3      0.007   106838.0      704.0 
    5    no  4193454.0        8.8        0.0       25.0      7.259      704.0     5110.0 
    6    no  4193517.8        7.1        0.0       25.9      0.138     5110.0      704.0 
    7    no  4193606.2        4.8        0.0       27.1      9.241      553.0     5110.0 
    8    no       10.7        1.0      456.3       33.4      0.385     1435.0      553.0 
    9    no  4194577.9        6.8        0.0       40.0      1.513      970.0     1468.0 
   10    no  4194688.7       13.7        0.0       41.5      0.274     1468.0      402.0 
   11    no  4194780.8       17.6        0.0       42.7      3.652      402.0     1468.0 
   12    no  4194936.0        8.1        0.0       44.8      0.004    90525.0      402.0 
   13    no  4195175.7       20.6        0.0       48.0      1.574      296.0      466.0 
   14    no  4195227.4       16.9        0.0       48.7      0.635      466.0      296.0 
   15    no  4195558.2        6.5        0.0       53.1      0.179     3318.0      593.0 
   16    no  4195643.8        5.1        0.0       54.3      5.595      593.0     3318.0 
   17    no       25.6        2.5        6.7       56.9      0.436     6130.0     2675.0 
   18    no       74.3       12.6        0.0       58.4      2.292     2675.0     6130.0 
   20    no  4196497.9        5.1        0.0       65.9      1.329      788.0     1047.0 
   21    no  4197109.5        9.5        0.0       74.3      0.837      700.0      586.0 
   22    no  4197315.9        7.4        0.0       77.1      2.386      586.0     1398.0 
   23    no  4197382.0        8.8        0.0       78.0      0.419     1398.0      586.0 
   24    no  4197468.3       13.2        0.0       79.2      1.839      760.0     1398.0 
   25    no  4198874.9        8.9        0.0       98.7      1.856     3329.0     6180.0 
   26    no  4198935.4        8.2        0.0       99.6      0.539     6180.0     3329.0 
   27    no  4199014.2       11.6        0.0      100.7      3.657     1690.0     6180.0 
   28    no  4199105.3       17.0        0.0      102.0      0.273     3299.0      901.0 
   29    no  4199175.2       11.3        0.0      102.9      3.661      901.0     3299.0 
   30    no       74.1       71.2      245.9      107.7      6.466     1137.0     7352.0 
   31    no       74.0        0.6        2.2      109.4      0.155     7352.0     1137.0 
   32    no  4201554.2      282.5        0.0      136.7      0.380    12353.0     4689.0 
   33    no  4201603.3      269.6        0.0      137.4      2.634     4689.0    12353.0 
   34    no  4201679.3       46.8        0.0      138.5      2.744     1709.0     4689.0 
   35    no       73.2        4.2       35.2      140.9      5.687    17456.0    99276.0 
   36    no       73.1        0.1        4.5      142.7      0.176    99276.0    17456.0 
   37    no       31.4        0.1        9.2      146.9      0.080     8227.0      656.0 
   38    no  4202351.7        7.0        0.0      148.2     12.541      656.0     8227.0 
   39    no       72.5       17.6      110.3      166.0      0.026    18184.0      478.0 
   40    no       49.0        0.2       96.6      168.9     23.469      478.0    11218.0 
   41    no       72.4       49.8       65.6      170.5      0.043    11218.0      478.0 
   42    no       70.1        1.3        0.0      172.8      0.050    24459.0     1226.0 
   43    no       69.6        0.0       21.8      174.7     19.950     1226.0    24459.0 
   44    no       72.2        0.1        7.1      180.1      0.232     5274.0     1226.0 
   45    no  4205009.3        6.8        0.0      187.1      2.832     1829.0     5180.0 
   46    no       72.0        0.4        9.2      188.9      0.353     5180.0     1829.0 
   47    no       71.9        1.0        6.0      192.7      3.661     1415.0     5180.0 
   48    no       13.8        0.0       10.2      198.7      3.154      811.0     2558.0 
   49    no       23.3        0.0       10.2      202.7      0.317     2558.0      811.0 
   50    no  4206653.3        6.1        0.0      211.6      1.815     2089.0     3792.0 
   51    no  4206695.2        6.0        0.0      212.3      0.551     3792.0     2089.0 
   52    no       56.4        0.2        1.1      219.5      1.545     3539.0     5466.0 
   53    no       71.1        2.7        7.1      226.1      0.647     5466.0     3539.0 
   54    no       70.8       81.0        0.0      238.2      0.383    23688.0     9063.0 
   55    no       70.6       10.2       24.6      250.2      0.229     9063.0     2077.0 
   56    no  4209921.7       51.2        0.0      261.3     16.964     2077.0    35234.0 
   57    no       70.3       21.1      102.3      262.1      0.059    35234.0     2077.0 
   58    no       65.6        0.9        0.0      263.9      2.897    12164.0    35234.0 
   59    no       57.7      621.1        3.6      269.6     14.257     9780.0   139436.0 
   60    no       70.1      888.6     4986.6      274.3      8.212   139436.0  1145053.0 
   61    no       58.4        0.5      660.9      276.8      0.122  1145053.0   139436.0 
   62    no       69.9        3.4       11.3      282.4      1.297     1866.0     2420.0 
   63    no       69.9        1.7       18.0      286.0      0.771     2420.0     1866.0 
   64    no  4211884.5        5.6        0.0      291.7      0.785      943.0      740.0 
   65    no  4211959.6        3.7        0.0      292.9      1.274      740.0      943.0 
   66    no  4212650.1       14.4        0.0      303.7      1.362      962.0     1310.0 
   67    no  4212702.5       26.4        0.0      304.5      0.734     1310.0      962.0 
   68    no       69.3      361.8     5456.2      308.0     65.753     1839.0   120920.0 
   69    no       66.5        1.2      528.8      310.3      0.015   120920.0     1839.0 
   70    no  4213315.9       32.2        0.0      314.2      3.839     4156.0    15956.0 
