   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    4    no       35.8        1.7       10.4       26.2      1.029     5047.0     5195.0 
    5    no       27.7        1.9        9.2       28.1      0.972     5195.0     5047.0 
    6    no  5604368.5      137.3        0.0       32.7     21.527    10103.0   217484.0 
    9    no  5607585.1       30.3        0.0       67.0      0.880      593.0      522.0 
   10    no  5607655.9       30.9        0.0       67.7      1.136      522.0      593.0 
   11    no  5607763.6       28.0        0.0       68.9      0.882      592.0      522.0 
   12    no        8.6        0.5        3.8       70.8      0.500     1184.0      592.0 
   14    no  5608951.2       45.6        0.0       81.6      0.378    14091.0     5329.0 
   15    no       94.0        7.0        0.0       91.4     82.757     2766.0   228905.0 
   16    no  5610104.0      874.8        0.0       94.0      1.557   228905.0   356435.0 
   17    no       30.5      127.2      425.7       95.4      0.091   356435.0    32457.0 
   18    no  5610328.6      706.5        0.0       96.5     10.982    32457.0   356435.0 
   19    no       13.8        1.2      332.6      100.3      0.109   296849.0    32457.0 
   20    no  5611386.3       76.2        0.0      107.9     28.130    12675.0   356552.0 
   21    no       12.6        1.9      366.6      115.3      0.011   356552.0     3774.0 
   22    no       93.6        1.4        0.0      119.4      7.021     3774.0    26499.0 
   24    no  5614420.4       64.5        0.0      141.0      2.658     1679.0     4462.0 
   25    no  5614517.0      101.8        0.0      142.0      0.376     4462.0     1679.0 
   26    no  5614885.3       78.6        0.0      146.1      1.356     3622.0     4910.0 
   27    no  5615007.0       71.4        0.0      147.4      0.738     4910.0     3622.0 
   28    no  5615638.2       93.4        0.0      154.3      2.239     5349.0    11976.0 
   29    no  5615728.9      117.6        0.0      155.3      0.447    11976.0     5349.0 
   31    no  5616502.8       44.2        0.0      163.8      0.187     2712.0      507.0 
   32    no  5616565.4       47.4        0.0      164.5      5.349      507.0     2712.0 
   34    no  5617217.3       49.8        0.0      171.7      7.472     1080.0     8070.0 
   35    no  5617289.3       50.6        0.0      172.5      0.134     8070.0     1080.0 
   36    no  5617523.9       80.3        0.0      175.1     10.631     1586.0    16860.0 
   37    no       11.6        0.1       21.5      176.4      0.094    16860.0     1586.0 
   39    no  5618562.4       51.4        0.0      186.6      0.719     2087.0     1501.0 
   40    no  5618629.9       55.2        0.0      187.4      1.390     1501.0     2087.0 
   41    no  5618738.0       57.0        0.0      188.6      1.210     1240.0     1501.0 
   42    no  5618925.8       93.9        0.0      190.6      5.484     2436.0    13359.0 
   43    no  5619006.2      107.1        0.0      191.5      0.182    13359.0     2436.0 
   44    no  5619636.1       80.3        0.0      198.5      2.359     3290.0     7760.0 
   45    no  5619720.2       87.6        0.0      199.5      0.424     7760.0     3290.0 
   46    no  5619977.4      189.5        0.0      202.3      0.173    43814.0     7600.0 
   47    no  5620030.3      176.3        0.0      202.9      5.765     7600.0    43814.0 
   48    no       19.6        0.2        5.5      210.1      2.789     8284.0    23108.0 
   50    no  5621287.1       54.6        0.0      217.0      0.428     4504.0     1928.0 
   51    no       31.3        0.1        7.6      219.5      2.336     1928.0     4504.0 
   53    no  5623065.1       33.0        0.0      236.9      0.841      483.0      406.0 
   54    no  5623138.9       31.7        0.0      237.7      1.190      406.0      483.0 
   55    no  5624466.9       45.4        0.0      252.7      6.347      749.0     4754.0 
   56    no  5624560.5       42.7        0.0      253.7      0.158     4754.0      749.0 
   57    no  5624667.1       43.7        0.0      254.9      4.065     1077.0     4378.0 
   58    no  5624771.2       57.7        0.0      256.1      0.246     4378.0     1077.0 
   62    no       58.6        0.8        0.7      281.5      0.689     1706.0     1176.0 
   63    no       91.4        0.3        5.5      287.0      1.451     1176.0     1706.0 
   64    no  5628270.1       34.5        0.0      295.9      0.624     2151.0     1343.0 
   65    no  5628357.7       39.4        0.0      296.9      1.602     1343.0     2151.0 
   66    no       27.7        0.8       18.0      307.8      0.174    10267.0     1786.0 
   67    no  5630219.5       89.1        0.0      318.2     20.715     1786.0    36997.0 
   69    no  5630431.8       63.7        0.0      320.6     13.532     2734.0    36997.0 
   71    no  5632016.8       50.3        0.0      338.9      2.092     2444.0     5113.0 
   72    no  5632120.3       45.8        0.0      340.1      0.215     5113.0     1099.0 
   73    no  5632185.3       37.0        0.0      340.8      4.652     1099.0     5113.0 
   74    no       12.7        1.3        1.1      344.4      0.228     4826.0     1099.0 
   76    no  5633592.1       59.6        0.0      357.1      1.089     2060.0     2243.0 
   77    no  5633649.9       66.7        0.0      357.8      0.918     2243.0     2060.0 
   78    no  5634089.2       45.8        0.0      362.9      0.713     1343.0      958.0 
   79    no  5634223.7       47.6        0.0      364.5      1.237      958.0     1185.0 
   80    no  5634306.2       49.2        0.0      365.4      0.808     1185.0      958.0 
   82    no       34.9        1.1       19.4      400.7      0.013    34367.0      443.0 
   83    no  5637822.2       34.5        0.0      406.5      2.000      443.0      886.0 
   84    no  5637949.3       37.3        0.0      408.0      0.500      886.0      443.0 
   85    no       15.0        0.4        4.0      418.5     19.158     1326.0    25403.0 
   87    no       87.2        0.6        0.1      423.9      9.707     2617.0    25403.0 
   89    no       81.2       93.1        0.5      433.0      3.688     2093.0     7719.0 
   90    no       21.3        0.3        8.5      436.4      0.088     7719.0      683.0 
   91    no  5640439.9       53.0        0.0      437.3     11.302      683.0     7719.0 
   92    no  5641242.9       77.7        0.0      446.8      4.911     9842.0    48338.0 
   93    no  5641373.2      114.9        0.0      448.4      0.204    48338.0     9842.0 
   97    no       25.8        0.0        3.6      471.9      3.662     1659.0     6075.0 
   98    no       89.1        0.2       13.8      477.0      5.052      516.0     2607.0 
   99    no       89.1        6.8        6.9      478.9      0.198     2607.0      516.0 
  100    no       19.0        0.2        9.6      480.9      3.351      778.0     2607.0 
  105    no        6.7       20.5       61.4      535.9      2.807   122579.0   344034.0 
  108    no  5652780.6       48.1        0.0      585.7      3.008     1716.0     5162.0 
  109    no  5652902.2       63.3        0.0      587.2      0.332     5162.0     1716.0 
  110    no  5654458.9      173.5        0.0      606.2      0.949    23644.0    22445.0 
  111    no  5654520.7      177.2        0.0      607.0      1.053    22445.0    23644.0 
  112    no  5655129.4       21.5        0.0      614.4      2.867      862.0     2471.0 
  113    no  5655253.7       35.1        0.0      616.0      0.349     2471.0      862.0 
  115    no  5655696.7       33.8        0.0      621.4      4.575      435.0     1990.0 
  116    no  5655751.7       33.0        0.0      622.1      0.219     1990.0      435.0 
  118    no       30.7        0.0        6.9      628.9      1.170     2076.0     2429.0 
  119    no  5656637.6       31.2        0.0      633.0     10.967      689.0     7556.0 
  121    no       46.9        1.2       10.7      639.7      1.254     5630.0     7061.0 
  122    no  5657634.3       50.9        0.0      645.3      0.126     7061.0      888.0 
  123    no  5657742.7       48.4        0.0      646.7      7.952      888.0     7061.0 
  125    no  5658046.3      219.2        0.0      650.4    151.661     1483.0   224913.0 
  126    no  5658579.3       26.4        0.0      657.0      4.677      970.0     4537.0 
  127    no  5658697.6       34.0        0.0      658.5      0.214     4537.0      970.0 
  129    no       27.2        0.6        0.3      668.2    129.900      753.0    97815.0 
  130    no  5660014.5       30.4        0.0      674.8      0.513     1889.0      969.0 
  131    no  5660116.7       29.2        0.0      676.1      1.949      969.0     1889.0 
  132    no       87.0        0.1        0.0      678.9      2.248      431.0      969.0 
  135    no  5661145.3       18.2        0.0      688.9      1.888      286.0      540.0 
  136    no  5661408.1       18.4        0.0      692.2      0.530      540.0      286.0 
  138    no       86.6        0.3        0.0      722.7      4.459      695.0     3099.0 
  139    no       11.3        0.1        3.1      724.4      0.224     3099.0      695.0 
  142    no  5665508.9      131.3        0.0      743.6     35.149     1910.0    67135.0 
  146    no  5668338.2       37.4        0.0      779.3      0.745     1830.0     1364.0 
  147    no  5668407.4       40.1        0.0      780.2      1.342     1364.0     1830.0 
  148    no  5668552.5       30.8        0.0      782.1      1.978      268.0      530.0 
  149    no  5668634.6       25.6        0.0      783.1      0.506      530.0      268.0 
  150    no       86.0        0.1        2.6      785.0      0.983      539.0      530.0 
  151    no       22.9        0.0        2.3      809.0      1.220      694.0      847.0 
  152    no        5.1        0.0        1.0      810.8      0.819      847.0      694.0 
  154    no       62.8        0.3        3.3      816.2      4.508     1629.0     7343.0 
  155    no  5671496.8       24.2        0.0      819.5      0.524     3107.0     1629.0 
  156    no  5672723.2       31.9        0.0      835.2      5.354     1626.0     8706.0 
  157    no  5672851.9       73.8        0.0      836.8      3.144     8706.0    27376.0 
  158    no  5672978.7      137.4        0.0      838.4      0.318    27376.0     8706.0 
  159    no  5673124.9       45.7        0.0      840.3      0.784     1364.0     1069.0 
  160    no  5673213.3       25.0        0.0      841.4      1.276     1069.0     1364.0 
  162    no  5673954.2       74.7        0.0      850.9      0.469     1113.0      522.0 
  163    no  5674047.8       28.4        0.0      852.1      2.132      522.0     1113.0 
  164    no  5674169.2       26.3        0.0      853.7      0.429     1216.0      522.0 
  165    no       79.8        0.1        3.4      857.5      0.100     2724.0      273.0 
  166    no  5674593.7       28.6        0.0      859.1      5.674      273.0     1549.0 
  167    no  5674696.1       32.3        0.0      860.5      0.530     1549.0      821.0 
  168    no  5674775.2       32.4        0.0      861.5      1.887      821.0     1549.0 
  169    no  5674985.0      413.7        0.0      864.2      0.231   115288.0    26655.0 
  170    no  5675014.6      435.4        0.0      864.5      4.325    26655.0   115288.0 
  171    no  5676972.4      418.4        0.0      889.8     72.700     4640.0   337329.0 
  172    no       10.4        0.1      261.4      890.8      0.014   337329.0     4640.0 
  173    no       65.9        2.6        0.4      895.5    614.443      549.0   337329.0 
