 # ID       Xpix           Wavelength          Intens       Line 
    1     1857.4        5615.72860000             1.0       ThII 
    1     1909.2        5617.64170000             1.0        ThI 
    1     1973.0        5619.97550000             1.0        ThI 
    1      510.0        5564.20110000             1.0       ThII 
    1      605.9        5567.99860000             1.0        ThI 
    1      680.0        5570.92680000             1.0        ThI 
    1        0.0        5571.19130000             1.0        ThI 
    1      709.6        5572.09510000             1.0        ThI 
    1      741.6        5573.35350000             1.0        ThI 
    1      754.9        5573.87080000             1.0       ThII 
    1      781.5        5574.91530000             1.0        ThI 
    1      814.6        5576.20450000             1.0        ThI 
    1      852.6        5577.68450000             1.0       ArII 
    1      895.5        5579.35830000             1.0        ThI 
    1      914.1        5580.07710000             1.0        ThI 
    1      922.4        5580.39240000             1.0        ThI 
    1      931.6        5580.75470000             1.0        ThI 
    1      973.2        5582.36660000             1.0        ThI 
    1      986.2        5582.86650000             1.0        ThI 
    1     1009.4        5583.76210000             1.0       ThII 
    1     1094.0        5587.02630000             1.0        ThI 
    1     1257.5        5593.26830000             1.0       ThII 
    1     1266.4        5593.61290000             1.0         Th 
    1     1304.6        5595.06350000             1.0        ThI 
    1     1368.3        5597.47560000             1.0        ArI 
    1     1426.2        5599.65480000             1.0        ThI 
    1     1465.1        5601.12160000             1.0        ArI 
