 # ID       Xpix           Wavelength          Intens       Line 
   29      252.0        4076.62868905        114277.0       ArII 
  102      986.1        4098.93295234         13038.0       ThII 
  106     1012.8        4099.68161627          2843.0        ThI 
  107     1023.3        4099.99325465          3808.0        ThI 
  108     1035.6        4100.34121252        605291.0        ThI 
  113     1104.6        4102.29515778          1977.0       NoID 
  114     1116.1        4102.61769830         43718.0        ThI 
  124     1178.7        4104.38152032         10536.0       ThII 
  125     1195.0        4104.83748889         14386.0       NoID 
  178     1810.4        4121.85513765          1316.0       ThII 
