 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        6220.01120000             1.0        ThI 
    1        0.0        6221.05990000             1.0        ThI 
    2        0.0        6221.31920000             1.0        ThI 
    3        0.0        6224.52720000             1.0        ThI 
    4        0.0        6226.36970000             1.0        ThI 
    6        0.0        6150.68300000             1.0        ThI 
    7        0.0        6151.99290000             1.0        ThI 
    8        0.0        6154.06820000             1.0        ThI 
    9        0.0        6154.51620000             1.0        ThI 
   10        0.0        6155.23850000             1.0        ArI 
   11        0.0        6155.58100000             1.0        ThI 
   12        0.0        6157.08780000             1.0        ThI 
   13        0.0        6161.35340000             1.0        ThI 
   17      425.6        6165.12320000             1.0        ArI 
   23      762.0        6179.84880000             1.0       ThII 
   45     1531.2        6212.50310000             1.0        ArI 
   47        0.0        6220.01120000             1.0        ThI 
   48        0.0        6221.05990000             1.0        ThI 
   49        0.0        6221.31920000             1.0        ThI 
   50        0.0        6224.52720000             1.0        ThI 
   51        0.0        6226.36970000             1.0        ThI 
   52        0.0        6150.68300000             1.0        ThI 
   53        0.0        6151.99290000             1.0        ThI 
   54        0.0        6154.06820000             1.0        ThI 
   55        0.0        6154.51620000             1.0        ThI 
   56        0.0        6155.23850000             1.0        ArI 
   57        0.0        6155.58100000             1.0        ThI 
   58        0.0        6157.08780000             1.0        ThI 
   59        0.0        6161.35340000             1.0        ThI 
