   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  5967509.9       34.6        0.0        9.0      1.000        1.0        1.0 
    1    no  5968319.9       93.6        0.0        0.0      1.000        1.0        1.0 
    3    no       14.9        0.1       10.1       23.8      1.000        1.0        1.0 
    4    no       73.8        nan        1.5       36.7      1.000        1.0        1.0 
    7    no  5894697.9       99.1        0.0      739.0      1.000        1.0        1.0 
    8    no  5895281.8      166.6        0.0      733.8      1.000        1.0        1.0 
    9    no  5895928.1     5285.0        0.0      728.0      1.000        1.0        1.0 
   10    no  5896363.1      107.5        0.0      724.1      1.000        1.0        1.0 
   11    no  5896788.5       55.4        0.0      720.3      1.000        1.0        1.0 
   12    no  5899844.1      391.8        0.0      692.6      1.000        1.0        1.0 
   13    no  5902602.1      108.2        0.0      667.5      1.000        1.0        1.0 
   14    no  5904159.2      118.1        0.0      653.1      1.000        1.0        1.0 
   15    no  5905176.3       80.9        0.0      643.8      1.000        1.0        1.0 
   16    no  5905570.7      149.1        0.0      407.3      1.000        1.0        1.0 
   21    no  5914670.9      115.9        0.0      221.9      1.000        1.0        1.0 
   22    no       60.4        4.5      109.7      535.0      1.000        1.0        1.0 
   24    no       27.8        0.5       97.8      300.4      1.000        1.0        1.0 
   25    no      142.7       10.3      213.2      295.0      1.000        1.0        1.0 
   35    no       34.2        0.3      174.9      186.3      1.000        1.0        1.0 
   43    no       92.0        1.3       12.1      194.6      1.000        1.0        1.0 
   45    no       91.4        5.6       40.4      150.2      1.000        1.0        1.0 
   46    no       91.4        3.2       32.0      147.0      1.000        1.0        1.0 
   51    no  5967509.9       34.6        0.0        9.0      1.000        1.0        1.0 
   52    no  5968319.9       93.6        0.0        0.0      1.000        1.0        1.0 
   55    no       62.0        2.2       20.4      749.9      1.000        1.0        1.0 
   56    no  5894697.9       99.1        0.0      739.0      1.000        1.0        1.0 
   57    no  5895281.8      166.6        0.0      733.8      1.000        1.0        1.0 
   58    no  5895928.1     5285.0        0.0      728.0      1.000        1.0        1.0 
   59    no  5896363.1      107.5        0.0      724.1      1.000        1.0        1.0 
   60    no  5896788.5       55.4        0.0      720.3      1.000        1.0        1.0 
   61    no  5899844.1      391.8        0.0      692.6      1.000        1.0        1.0 
   62    no  5902602.1      108.2        0.0      667.5      1.000        1.0        1.0 
   63    no  5904159.2      118.1        0.0      653.1      1.000        1.0        1.0 
   64    no  5905176.3       80.9        0.0      643.8      1.000        1.0        1.0 
   65    no  5905570.7      149.1        0.0      407.3      1.000        1.0        1.0 
