   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    5    no  5240196.3        nan        0.0        nan      0.010    80052.0      788.0 
    6    no  5240313.9      200.9        0.0       17.0    101.589      788.0    80052.0 
    7    no  5241695.6       15.4        0.0       32.8      5.826      558.0     3251.0 
    8    no  5241787.3       27.4        0.0       33.8      2.899     3251.0     9425.0 
    9    no  5241852.9       37.1        0.0       34.6      0.345     9425.0     3251.0 
   10    no       87.9        0.5       25.9       37.3      1.244     7578.0     9425.0 
   11    no       87.8        0.5        3.1       44.1      2.567     2952.0     7578.0 
   12    no       87.7        0.7        7.4       52.3      1.818      979.0     1780.0 
   13    no  5243637.1       20.9        0.0       55.0      5.590     1780.0     9951.0 
   14    no  5243740.4       35.8        0.0       56.2      0.460     9951.0     4578.0 
   15    no  5243836.8       49.5        0.0       57.3      2.174     4578.0     9951.0 
   17    no  5244509.9       18.0        0.0       65.0      5.180      488.0     2528.0 
   18    no  5244589.6       20.0        0.0       65.9      1.128     2528.0     2852.0 
   19    no  5244643.3       23.3        0.0       66.6      0.886     2852.0     2528.0 
   20    no       69.6        0.6       45.6       75.0      0.073    22423.0     1643.0 
   21    no       87.5       12.3       22.9       78.7     13.648     1643.0    22423.0 
   22    no  5246871.0       11.2        0.0       92.3      0.507     2114.0     1072.0 
   23    no       34.3        0.1        3.2       94.2     53.313     1072.0    57152.0 
   24    no  5247197.0      146.2        0.0       96.1      0.147    57152.0     8424.0 
   25    no  5247287.3      173.0        0.0       97.1      1.139     8424.0     9594.0 
   26    no  5247361.8      108.4        0.0       98.0      0.878     9594.0     8424.0 
   27    no  5247458.9       48.6        0.0       99.1      6.594     1455.0     9594.0 
   28    no       47.3        1.7     1017.9      101.4      0.004   332109.0     1455.0 
   29    no       86.3      588.5        9.1      105.2     42.776     7764.0   332109.0 
   30    no  5248472.5       19.3        0.0      110.9      0.706     2928.0     2067.0 
   31    no  5248583.4       22.2        0.0      112.1      0.202     2067.0      417.0 
   32    no  5248667.6       15.5        0.0      113.1      4.957      417.0     2067.0 
   33    no  5249154.0       23.0        0.0      118.8      0.147     5603.0      824.0 
   34    no  5249234.1       27.6        0.0      119.7      6.800      824.0     5603.0 
   35    no       43.8        0.4       43.3      123.4      0.063    13061.0      824.0 
   36    no       32.7        0.1       93.8      138.9      0.110    62130.0     6804.0 
   37    no  5251102.7       47.7        0.0      141.6      0.438     6804.0     2979.0 
   38    no  5251182.6       50.4        0.0      142.5      0.255     2979.0      761.0 
   39    no  5251243.2       41.0        0.0      143.2      3.915      761.0     2979.0 
   40    no  5251698.9       17.5        0.0      148.6      1.994      663.0     1322.0 
