   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    6    no       48.3        2.2       85.1       27.5      0.012    81140.0      948.0 
    7    no      100.3      109.9        3.0       29.6     85.591      948.0    81140.0 
    8    no       52.4       29.1     2420.5       34.0      0.036    26338.0      948.0 
    9    no       53.0        0.3       54.1       38.4      0.024    29194.0      707.0 
   10    no  5896515.0       34.5        0.0       39.9      4.467      707.0     3158.0 
   11    no  5896611.2       44.7        0.0       40.9      0.224     3158.0      707.0 
   12    no       58.5        0.0       23.6       42.6      0.191    16548.0     3158.0 
   13    no      100.0        8.0        4.5       46.0     33.910      488.0    16548.0 
   14    no       62.4        0.0        4.5       65.4      2.838      649.0     1842.0 
   15    no  5899302.2       84.6        0.0       68.1      7.121     1842.0    13116.0 
   16    no  5899409.8      124.0        0.0       69.2      0.140    13116.0     1842.0 
   17    no  5899518.7       76.8        0.0       70.3      0.702    18683.0    13116.0 
   18    no       50.3        4.5      226.0       73.6      0.032   190291.0     6064.0 
   19    no  5899923.9      120.6        0.0       74.4     31.380     6064.0   190291.0 
   20    no  5900232.9       37.5        0.0       77.6      0.755     1118.0      844.0 
   21    no  5900350.3       30.6        0.0       78.7      1.325      844.0     1118.0 
   22    no  5901928.3       59.1        0.0       94.9      0.872     2016.0     1757.0 
   23    no  5901998.5       60.6        0.0       95.6      1.147     1757.0     2016.0 
   24    no  5902080.0       53.7        0.0       96.4      1.753     1002.0     1757.0 
   25    no  5902206.7       35.3        0.0       97.7      1.262      794.0     1002.0 
   26    no       99.1       79.5       27.4       99.4      0.556     1429.0      794.0 
   27    no       42.8        0.6       54.4      101.8      0.031    45384.0     1429.0 
   28    no  5903247.6       50.6        0.0      108.4      7.535      834.0     6284.0 
   29    no  5903338.3       51.6        0.0      109.4      0.133     6284.0      834.0 
   30    no       98.9        3.9       11.4      111.0      0.224     4992.0     1116.0 
   31    no       98.8        1.4        0.0      112.5      4.473     1116.0     4992.0 
   32    no       98.8      115.1       35.9      115.5      0.333     3355.0     1116.0 
   33    no       98.7      120.1       34.0      119.4      1.067     3145.0     3355.0 
   34    no       40.6        0.1       32.0      128.3     16.811    25663.0   431427.0 
   35    no       20.0        0.2      142.5       88.3      0.027   431427.0    11466.0 
   36    no       77.0        0.0       16.3      134.4     37.627    11466.0   431427.0 
   37    no       18.4        0.0        4.3      140.2      0.388     2369.0      918.0 
   38    no       98.3        1.3        2.0      145.7      1.000      918.0      918.0 
   39    no       21.8        0.0        6.6      150.9      1.000      918.0      918.0 
   40    no  5909601.9       32.8        0.0      174.6      0.516     1171.0      604.0 
   41    no  5909728.0       33.5        0.0      175.9      1.939      604.0     1171.0 
   42    no  5910037.1       47.2        0.0      179.1      1.559      810.0     1263.0 
   43    no  5910104.3       53.6        0.0      179.8      0.641     1263.0      810.0 
   44    no  5910234.5       41.6        0.0      181.2      0.410     3080.0     1263.0 
   45    no       13.6        0.4       89.5      191.7      0.048    64458.0     3080.0 
   46    no  5913282.7       63.5        0.0      213.5      5.690     2382.0    13554.0 
   47    no  5913364.2       74.0        0.0      214.3      0.176    13554.0     2382.0 
   50    no  5916599.2      251.1        0.0      228.2      0.798    91450.0    72940.0 
   51    no  5916728.4      293.0        0.0      229.4      1.254    72940.0    91450.0 
   53    no       15.4        0.0        3.6      256.2      0.638     2172.0     1386.0 
   54    no  5918113.1       52.8        0.0      265.2      7.853      545.0     4280.0 
   55    no  5918190.1       51.1        0.0      266.0      0.127     4280.0      545.0 
   56    no  5918811.7       58.4        0.0      198.4     67.431     2778.0   187323.0 
   58    no  5919023.7      109.7        0.0      200.0     60.505     3096.0   187323.0 
   59    no       96.1        1.1        3.5      289.7      5.588      880.0     4917.0 
   60    no       96.1        1.5        8.8      296.2      0.179     4917.0      880.0 
   61    no  5921845.6       45.3        0.0      305.7      3.378     2521.0     8516.0 
   62    no  5921967.4       59.9        0.0      307.0      0.296     8516.0     2521.0 
   63    no        6.8        2.7        2.0      312.8     27.331     1114.0    30447.0 
   64    no  5922802.9      173.3        0.0      316.2      0.749    30447.0    22814.0 
   65    no  5922864.8      160.8        0.0      316.8      1.335    22814.0    30447.0 
   66    no  5923919.1       39.0        0.0      328.4      0.283     4718.0     1335.0 
   67    no  5924052.9       27.3        0.0      329.8      3.534     1335.0     4718.0 
   68    no  5924388.8      110.7        0.0      333.5      0.483    11696.0     5646.0 
   69    no  5924520.3       57.0        0.0      335.0      2.072     5646.0    11696.0 
   70    no  5924766.8       36.9        0.0      337.7      1.491      727.0     1084.0 
   71    no  5924871.1       54.1        0.0      338.8      0.493     1084.0      534.0 
   72    no  5924972.4       40.7        0.0      339.9      2.030      534.0     1084.0 
   73    no       24.3        8.0       94.9      229.8      0.001   402397.0      534.0 
   74    no      142.9       58.0      145.1      235.9      0.007   588140.0     4137.0 
   75    no       95.2        1.6        0.0      361.6     18.217     4137.0    75363.0 
   77    no  5927696.3       40.0        0.0      370.0      0.199     6757.0     1343.0 
   78    no  5927746.2       40.2        0.0      370.6      5.031     1343.0     6757.0 
   79    no       94.8        1.0        8.4      388.1      3.162     4167.0    13175.0 
   80    no  5929479.8      100.1        0.0      389.8      0.138    13175.0     1818.0 
   81    no  5929588.9       60.6        0.0      391.1      7.247     1818.0    13175.0 
   83    no        0.4        0.4        3.0      399.1      0.188     4379.0      823.0 
   85    no  5930956.5       33.9        0.0      406.3      3.270      721.0     2358.0 
   86    no  5931063.0       39.9        0.0      407.5      0.306     2358.0      721.0 
   87    no  5932126.4       67.2        0.0      419.4      1.377     4138.0     5698.0 
   88    no  5932206.3       61.8        0.0      420.3      0.726     5698.0     4138.0 
   89    no  5932331.6       68.7        0.0      421.7     50.983      474.0    24166.0 
   92    no  5933320.7       39.9        0.0      432.8      2.489      873.0     2173.0 
   93    no  5933403.4       46.0        0.0      433.7      0.402     2173.0      873.0 
   94    no       94.2        0.9        1.1      436.9      5.982      447.0     2674.0 
   95    no       25.3        0.1        3.8      438.7      0.167     2674.0      447.0 
   96    no  5934409.4      231.1        0.0      445.1      0.314    57826.0    18180.0 
   97    no  5934463.2      229.4        0.0      445.7      3.181    18180.0    57826.0 
   98    no  5935172.6       38.8        0.0      453.7      0.667      921.0      614.0 
   99    no  5935270.6       34.3        0.0      454.8      1.500      614.0      921.0 
  100    no        6.4        0.1        3.6      465.0      1.919     2676.0     5136.0 
  101    no  5936318.9      197.8        0.0      466.6     16.257     5136.0    83497.0 
  104    no  5937162.0      143.3        0.0      476.2      0.102    44631.0     4557.0 
  105    no  5937284.1       88.4        0.0      477.6      9.794     4557.0    44631.0 
  106    no  5937415.3       27.5        0.0      479.0      3.096     1472.0     4557.0 
  108    no       93.6       32.8       61.8      484.9      0.020    24608.0      492.0 
  109    no       93.6        0.6        0.0      486.5     50.016      492.0    24608.0 
  110    no       93.5        1.3        0.0      488.9    172.684     3382.0   584018.0 
  111    no       20.1       17.5      357.6      312.4      0.043   584018.0    25126.0 
  112    no  5938575.8      183.3        0.0      246.1     23.244    25126.0   584018.0 
  113    no  5939813.8       32.7        0.0      506.4      0.209     3021.0      632.0 
  114    no  5939897.9       36.1        0.0      507.3      4.780      632.0     3021.0 
  116    no  5940854.7      105.8        0.0      518.3      0.122    45983.0     5602.0 
  117    no  5940965.1       68.7        0.0      519.5      8.208     5602.0    45983.0 
  118    no       93.2        1.7        0.0      521.4      3.920     1429.0     5602.0 
  120    no       93.2        9.5        0.0      526.4      1.428      456.0      651.0 
  121    no  5942120.2       40.1        0.0      532.8      0.712     3147.0     2240.0 
  122    no  5942256.1       62.0        0.0      534.3     19.590     2240.0    43882.0 
  124    no  5942668.1      176.2        0.0      404.3      0.103   245005.0    25304.0 
  125    no  5942793.9      194.7        0.0      405.4      9.682    25304.0   245005.0 
  126    no       32.5        7.5        0.9      543.9     15.697     1612.0    25304.0 
  127    no       92.9        8.5        0.0      551.4      4.163     3670.0    15277.0 
  128    no       10.1        0.0       11.5      553.1      0.240    15277.0     3670.0 
  129    no  5944525.8      128.8        0.0      420.3    231.315     1808.0   418218.0 
  131    no  5944787.0       97.7        0.0      422.6    306.836     1363.0   418218.0 
  132    no       23.4        1.0        9.0      566.1      1.095      824.0      902.0 
