   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
   10    no       77.2      100.8        0.0       23.1    210.995      640.0   135037.0 
   11    no  4223391.6       60.4        0.0       29.0     25.024     1719.0    43016.0 
   12    no       77.1       25.3      155.9       29.7      0.040    43016.0     1719.0 
   13    no       29.1        5.1       10.3       43.5      2.016      552.0     1113.0 
   14    no       76.4        6.3       10.4       50.8      0.496     1113.0      552.0 
   15    no  4225802.3       48.5        0.0       61.1      0.358     1106.0      396.0 
   16    no  4225954.6      115.2        0.0       63.1      4.520      396.0     1790.0 
   17    no  4226045.4       90.3        0.0       64.4      0.221     1790.0      396.0 
   19    no       75.8        0.9        0.0       72.0     10.483    37633.0   394517.0 
   21    no  4226781.3       79.8        0.0       74.3     27.280    14462.0   394517.0 
   22    no       18.5        2.8       40.1       77.1      0.080   179858.0    14462.0 
   23    no  4227289.0        6.1        0.0       81.2     40.370     1712.0    69114.0 
   24    no       75.5    32549.2     1828.1       82.6      0.025    69114.0     1712.0 
   25    no       21.6        0.0       50.6       93.2      0.016   513066.0     8178.0 
   26    no       75.1     1021.8      338.1       96.7     62.737     8178.0   513066.0 
   27    no  4228686.5       66.1        0.0      100.5      2.147     5376.0    11543.0 
   28    no  4228759.9        8.9        0.0      101.5      0.355    11543.0     4098.0 
   29    no  4228796.3        8.8        0.0      102.0      2.817     4098.0    11543.0 
   30    no  4228912.3       33.9        0.0      103.6      0.256     3081.0      789.0 
   31    no  4228990.7       20.6        0.0      104.7      3.905      789.0     3081.0 
   32    no  4229147.3       22.4        0.0      106.9      0.005   144012.0      789.0 
   33    no       74.7      233.1      430.5      111.1     17.939     8028.0   144012.0 
   34    no       74.3        0.6       88.4      124.7      0.270    68111.0    18390.0 
   35    no       74.2        1.3        5.0      130.4      0.048    18390.0      887.0 
   36    no  4230959.1        8.7        0.0      132.3      1.335      887.0     1184.0 
   37    no  4231080.4        6.0        0.0      134.0      0.686     1184.0      812.0 
   38    no  4231139.8        7.5        0.0      134.8      0.387      812.0      314.0 
   39    no  4231190.1       10.9        0.0      135.5      2.586      314.0      812.0 
   40    no       34.7        2.3        4.7      141.6      2.859     1465.0     4188.0 
   41    no       73.8        0.8        9.7      143.5      0.350     4188.0     1465.0 
   42    no       73.7        0.1        0.9      150.8      2.328     1799.0     4188.0 
   43    no       42.4        0.6        6.1      165.6      0.145     4134.0      601.0 
   44    no       30.9        0.1       11.2      170.1      1.393      601.0      837.0 
   45    no       73.1        4.4        0.0      171.9      0.718      837.0      601.0 
   46    no       51.0        0.5       14.2      174.5      0.280     2992.0      837.0 
   47    no  4234230.5        3.6        0.0      179.2      0.368     2958.0     1088.0 
   48    no  4234304.0        2.7        0.0      180.3      0.687     1088.0      747.0 
   49    no  4234375.0        3.9        0.0      181.3      1.456      747.0     1088.0 
   50    no       72.7     7814.6      691.3      190.2    211.961     3890.0   824528.0 
   51    no       69.1      114.1        2.4      197.3      0.002   824528.0     1948.0 
   52    no       72.4        5.9       11.2      204.2      2.773     1948.0     5402.0 
   53    no       72.3        2.3        9.1      205.9      0.361     5402.0     1948.0 
   54    no       72.2        0.2        4.5      211.0      1.982     2725.0     5402.0 
   55    no       71.9        0.2        1.8      228.0      3.588      757.0     2716.0 
   56    no  4238378.7        6.6        0.0      240.6      0.446     2716.0     1212.0 
   57    no  4238462.3        5.6        0.0      241.9      2.241     1212.0     2716.0 
   58    no  4239155.0        4.3        0.0      252.4      1.364      856.0     1168.0 
   59    no       71.3        0.3        3.7      254.1      0.733     1168.0      856.0 
   60    no       71.2        0.3        5.7      260.2      3.335      597.0     1991.0 
   61    no  4239789.6        6.1        0.0      262.0      0.262     1991.0      521.0 
   62    no  4239858.1        4.5        0.0      263.0      1.603      521.0      835.0 
   63    no  4239923.7        2.8        0.0      264.0      0.624      835.0      521.0 
   64    no       22.1        0.1       61.1      271.9      7.018      979.0     6871.0 
   65    no  4240594.6       11.7        0.0      274.2      0.160     6871.0     1098.0 
   66    no  4240672.8        8.7        0.0      275.4      6.258     1098.0     6871.0 
   67    no  4240751.5        5.3        0.0      276.6      0.629     1747.0     1098.0 
   68    no       70.7       73.7       91.8      281.9      0.055    31822.0     1747.0 
   69    no       70.6        0.8        2.1      291.2      1.780     2114.0     3763.0 
   70    no       70.5        1.1        9.1      295.4      0.562     3763.0     2114.0 
   71    no       70.3       19.8       13.4      303.6      7.055      546.0     3852.0 
   72    no       70.3        0.6       27.6      306.9      0.142     3852.0      546.0 
   73    no  4243019.6        8.3        0.0      311.6      2.106     7008.0    14756.0 
   74    no       70.1        0.3       58.6      315.3      0.475    14756.0     7008.0 
   75    no  4243924.6       15.0        0.0      325.7      0.465     5443.0     2531.0 
   76    no  4244020.2        5.1        0.0      327.2      2.151     2531.0     5443.0 
   77    no       66.5        0.1        7.3      331.1      0.258     2494.0      643.0 
   78    no       69.8        0.0        2.3      334.6      3.879      643.0     2494.0 
   79    no  4244770.3        4.9        0.0      338.9      0.947      394.0      373.0 
   80    no  4244824.0        3.4        0.0      339.7      1.056      373.0      394.0 
   81    no  4244980.6        3.6        0.0      342.2      1.567      238.0      373.0 
   82    no       69.5        2.3       24.3      351.2      0.096     8041.0      775.0 
   83    no  4245821.6        4.7        0.0      355.4      1.565      775.0     1213.0 
   84    no  4245858.2        3.9        0.0      356.0      0.639     1213.0      775.0 
   85    no       37.4        0.0        2.0      357.8      2.091      580.0     1213.0 
   86    no       30.3        0.1        8.0      363.3      0.197     2948.0      580.0 
   87    no       58.0        0.7       10.6      369.1      4.650      634.0     2948.0 
   88    no  4247288.6        9.7        0.0      378.6      0.849     2494.0     2117.0 
   89    no  4247352.9        8.2        0.0      379.6      1.178     2117.0     2494.0 
   90    no       21.5        0.1      111.1      383.5      0.067    16188.0     1092.0 
   91    no  4247686.5       10.2        0.0      384.9     14.824     1092.0    16188.0 
   92    no  4247775.3       13.9        0.0      386.3     11.579      801.0     9275.0 
   93    no  4247858.6       28.2        0.0      387.7      0.152     9275.0     1414.0 
   94    no  4247916.3       59.1        0.0      388.6      6.559     1414.0     9275.0 
   95    no       19.3        0.0      123.6      389.7      0.075    18887.0     1414.0 
   96    no  4248181.7        4.8        0.0      392.8      0.750      988.0      741.0 
   97    no  4248275.3       17.3        0.0      394.3      1.333      741.0      988.0 
   98    no       14.5        0.4      135.1      396.1      0.022    34183.0      741.0 
   99    no       22.4        0.1       31.6      398.2      3.865     8844.0    34183.0 
  100    no       12.1        0.0       10.5      401.7      0.287     3883.0     1116.0 
  101    no  4248862.7        5.5        0.0      403.6      0.239     1116.0      267.0 
  102    no  4248916.4        4.6        0.0      404.5      4.180      267.0     1116.0 
  103    no       28.5        0.0        2.0      408.7      0.915      660.0      604.0 
  104    no  4249380.5       10.4        0.0      411.9     14.583      604.0     8808.0 
  108    no  4250839.8       52.7        0.0      435.3     11.016     3552.0    39130.0 
  109    no  4251080.8       54.7        0.0      439.2    100.790     2773.0   279492.0 
  111    no  4251286.4      130.5        0.0      442.5     17.826    15679.0   279492.0 
  112    no  4251421.7        9.9        0.0      444.7      0.191     2227.0      425.0 
  113    no  4251519.6        7.7        0.0      446.3      0.894      425.0      380.0 
  114    no  4251592.6        7.0        0.0      447.4      1.118      380.0      425.0 
  115    no  4251684.8        6.1        0.0      448.9      0.880      432.0      380.0 
  116    no       67.9        0.0        2.7      454.6      0.569      759.0      432.0 
  118    no       67.6      123.9        0.0      482.2      6.438      577.0     3715.0 
  121    no  4254334.8        9.6        0.0      491.8      2.790     1613.0     4500.0 
