   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    8    no  4288047.6      114.0        0.0       33.8      0.754     4187.0     3157.0 
    9    no  4288106.0       47.4        0.0       34.5      1.326     3157.0     4187.0 
   10    no       76.6       15.8       35.9       39.3      0.096    19001.0     1826.0 
   11    no  4288522.7       10.0        0.0       40.0     10.406     1826.0    19001.0 
   12    no  4288668.7        9.1        0.0       42.0      0.028    64693.0     1826.0 
   13    no       76.4      560.3      111.2       49.1      2.683     1957.0     5251.0 
   14    no  4289365.2        6.6        0.0       51.2      0.405     5251.0     2126.0 
   15    no  4289416.5        4.9        0.0       51.9      2.470     2126.0     5251.0 
   16    no  4289546.9        6.4        0.0       53.6     41.626      529.0    22020.0 
   17    no       76.2       16.5       47.4       55.1      0.059    22020.0     1291.0 
   18    no  4289718.6       19.8        0.0       55.9     17.057     1291.0    22020.0 
   19    no  4289930.0        8.2        0.0       58.8      1.749      418.0      731.0 
   20    no  4290025.3        6.9        0.0       60.0      0.572      731.0      418.0 
   21    no  4290170.6        4.2        0.0       62.0      0.791     1172.0      927.0 
   22    no  4290226.6        6.7        0.0       62.8      1.264      927.0     1172.0 
   23    no  4290281.9        7.2        0.0       63.5      0.791     1172.0      927.0 
   24    no       75.9        3.1        5.9       65.0      0.091    12828.0     1172.0 
   25    no  4291315.4      216.6        0.0       77.5      1.511      929.0     1404.0 
   26    no  4291384.0      119.8        0.0       78.4      0.662     1404.0      929.0 
   27    no  4291462.5       14.1        0.0       79.5      0.316     4440.0     1404.0 
   28    no  4291632.6        7.5        0.0       81.8      0.374     3909.0     1461.0 
   29    no  4291727.9        9.2        0.0       83.1     57.821     1461.0    84477.0 
   30    no       22.4        0.4       17.4       84.2      0.017    84477.0     1461.0 
   31    no       23.1        0.1        2.1       91.0     14.540     5810.0    84477.0 
   32    no       63.9        0.2        9.9      106.5      2.176     1092.0     2376.0 
   33    no  4294025.7        8.6        0.0      114.6      0.482     2376.0     1145.0 
   34    no  4294124.8        9.1        0.0      116.0      2.075     1145.0     2376.0 
   35    no  4294719.6       35.5        0.0      124.3      0.330    20945.0     6918.0 
   36    no  4294762.0       30.5        0.0      124.9      3.028     6918.0    20945.0 
   37    no  4295038.3        7.1        0.0      128.8      0.832     3231.0     2688.0 
   38    no  4295125.6       12.7        0.0      130.0      1.202     2688.0     3231.0 
   39    no  4295237.1       58.7        0.0      131.5      0.794     3387.0     2688.0 
   40    no       74.2        1.4       19.3      136.4      0.384    22079.0     8474.0 
   41    no       74.2        0.7        0.0      139.7      2.605     8474.0    22079.0 
   42    no       74.0        0.3        4.4      147.4      8.846      958.0     8474.0 
   43    no       65.0        1.7      295.3      156.0     27.218     3109.0    84620.0 
   44    no  4297306.9       10.0        0.0      160.8      0.049    84620.0     4122.0 
   45    no  4297372.5       11.1        0.0      161.7     20.529     4122.0    84620.0 
   46    no       72.2        0.6      223.9      165.4      1.229     3354.0     4122.0 
   47    no  4298122.6        6.3        0.0      172.4      0.404     5839.0     2358.0 
   48    no  4298184.3        5.9        0.0      173.3      2.476     2358.0     5839.0 
   49    no       58.9        0.2       23.2      178.8      1.419     1812.0     2572.0 
   50    no  4298828.6        6.8        0.0      182.6      1.033     2572.0     2658.0 
   51    no  4298889.1        5.5        0.0      183.4      0.968     2658.0     2572.0 
   52    no  4298986.5        8.5        0.0      184.8      0.722     3679.0     2658.0 
   53    no       73.1       49.3       63.3      188.4      1.572     2341.0     3679.0 
   54    no       68.6        0.3      179.2      192.2     23.504     2196.0    51615.0 
   56    no       63.2        5.3     4127.2      197.2      0.451   114409.0    51615.0 
   57    no       13.7        1.4     1037.8      206.1     47.064     4319.0   203270.0 
   58    no       72.7     2762.1      512.0      209.0      0.021   203270.0     4319.0 
   59    no       72.6        0.2        0.0      213.8      0.624      603.0      376.0 
   60    no  4301287.4        7.8        0.0      218.3      1.604      376.0      603.0 
   61    no       72.4        1.4        0.0      226.8      1.177     1582.0     1862.0 
   62    no       61.2        0.0       20.8      229.4      0.660     1862.0     1228.0 
   63    no  4302220.0       23.7        0.0      232.0      1.291     1228.0     1585.0 
   64    no  4302325.2       16.6        0.0      233.5      0.775     1585.0     1228.0 
   65    no       12.8        0.0        8.6      236.5      0.185    16195.0     2993.0 
   66    no       72.1        0.1        0.0      238.3      5.411     2993.0    16195.0 
   67    no  4302929.2       14.3        0.0      242.5      1.797      281.0      505.0 
   68    no  4302987.4       14.8        0.0      243.3      0.556      505.0      281.0 
   69    no  4303092.8       10.6        0.0      244.9      0.134     3769.0      505.0 
   70    no       39.4        0.0       16.1      246.9      3.673     1026.0     3769.0 
   71    no  4303387.1        9.8        0.0      249.2      0.104     5546.0      577.0 
   72    no  4303441.2        8.1        0.0      250.1      9.612      577.0     5546.0 
   73    no       71.8       20.7       43.5      258.2      0.065    18084.0     1180.0 
   74    no       19.1        0.1       26.1      262.7      8.858     1180.0    10453.0 
   75    no  4304417.5       13.4        0.0      264.6      0.113    10453.0     1180.0 
   76    no  4304803.2       49.9        0.0      270.4      0.968     2223.0     2151.0 
   77    no  4304868.4       76.3        0.0      271.3      1.033     2151.0     2223.0 
   78    no       71.5       12.1       82.3      272.7      0.081    26661.0     2151.0 
   79    no       71.4        0.6        9.0      278.3     32.316      825.0    26661.0 
   80    no  4306304.0       49.5        0.0      292.9      5.544     3034.0    16819.0 
   81    no  4306365.2       31.9        0.0      293.9      0.180    16819.0     3034.0 
   82    no  4306676.4       13.6        0.0      298.6      0.319     2453.0      783.0 
   83    no  4306733.2       10.6        0.0      299.4      3.133      783.0     2453.0 
   84    no       71.0        4.1        2.3      301.4      1.145      684.0      783.0 
   85    no       59.7        2.0      578.5      306.1      0.004   173799.0      684.0 
   86    no       70.8        0.1        0.0      314.7      2.291     4517.0    10350.0 
   87    no  4307901.7       12.6        0.0      317.2      0.436    10350.0     4517.0 
   88    no       47.0        0.8      183.4      320.5      0.161    64216.0    10350.0 
   89    no  4308554.0       58.5        0.0      327.2      3.508     6903.0    24213.0 
   90    no  4308599.6       48.6        0.0      327.8      0.285    24213.0     6903.0 
   91    no       69.8        9.7        0.0      330.9     72.712      333.0    24213.0 
