   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    6    no  4129511.5        nan        0.0        nan      0.050    19439.0      970.0 
    7    no       70.4       13.8       57.2       23.2      1.733    11216.0    19439.0 
    8    no  4129853.2       69.5        0.0       25.6      0.384     1316.0      505.0 
    9    no  4129915.9       64.7        0.0       26.5      2.606      505.0     1316.0 
   10    no       70.3       58.6       30.1       32.3      0.129     9792.0     1268.0 
   11    no        7.1       32.4       92.2       35.0      7.722     1268.0     9792.0 
   12    no        3.3       47.9        3.3       39.0    161.321     1131.0   182454.0 
   13    no       10.7        1.6      967.0       42.0      0.022   182454.0     3993.0 
   14    no  4131208.3       22.1        0.0       45.0     45.693     3993.0   182454.0 
   16    no        2.3       33.6        4.4       57.2      0.504     2100.0     1058.0 
   17    no       64.7        1.6        0.0       62.2     14.511     1058.0    15353.0 
   18    no  4132620.6       26.6        0.0       65.3      2.462    15353.0    37795.0 
   20    no       69.8        9.2      146.0       84.6      9.531    24432.0   232856.0 
   22    no  4134120.5      301.3        0.0       87.0     16.059    14500.0   232856.0 
   24    no       22.6        0.3       32.2      104.2     29.618      933.0    27634.0 
   26    no       69.5        1.3        8.6      111.1     53.658      515.0    27634.0 
   29    no  4136392.8      100.9        0.0      120.2      2.039    22016.0    44896.0 
   30    no  4136436.0       90.0        0.0      120.8      0.490    44896.0    22016.0 
   32    no  4138293.4        4.4        0.0      148.1      0.398     1034.0      412.0 
   33    no  4138365.0        4.0        0.0      149.2      2.510      412.0     1034.0 
   34    no  4138775.1       12.5        0.0      155.3      0.533     3286.0     1750.0 
   35    no  4138841.6       14.4        0.0      156.3      2.618     1750.0     4582.0 
   36    no  4138889.5       11.6        0.0      157.0      0.382     4582.0     1750.0 
   37    no       69.0       10.7       29.3      163.2      3.112     1179.0     3669.0 
   39    no       30.1        0.3        1.1      172.4     54.002      466.0    25165.0 
   43    no  4141631.3       19.9        0.0      197.8      0.859     4667.0     4007.0 
   44    no  4141719.2       12.0        0.0      199.1      1.165     4007.0     4667.0 
   45    no  4141835.6        5.4        0.0      200.9      2.553      456.0     1164.0 
   46    no  4141865.9        5.4        0.0      201.3      0.392     1164.0      456.0 
   49    no  4142523.2       43.8        0.0      211.2     18.150     1010.0    18332.0 
   51    no  4142889.7        4.9        0.0      216.7      1.777      530.0      942.0 
   52    no  4142975.0        6.5        0.0      218.0      1.742      942.0     1641.0 
   53    no  4143043.4        6.2        0.0      219.0      0.574     1641.0      942.0 
   54    no       68.4        0.8        0.0      221.2      2.910      564.0     1641.0 
   55    no  4143337.1        6.3        0.0      223.5      0.432     1686.0      728.0 
   56    no  4143407.9        6.6        0.0      224.5      2.316      728.0     1686.0 
   57    no       68.3        9.6        0.5      231.5      0.273     3409.0      931.0 
   58    no       68.3        0.5       12.0      234.0      3.662      931.0     3409.0 
   59    no  4144243.6       18.8        0.0      237.2      0.993     5735.0     5697.0 
   60    no  4144339.1       16.5        0.0      238.6      1.007     5697.0     5735.0 
   61    no       68.2        0.2       24.4      240.4      3.881     1468.0     5697.0 
   63    no        8.3        0.0        2.3      249.4      2.281     1240.0     2829.0 
   64    no  4145297.0       12.7        0.0      253.1      0.347     2829.0      983.0 
   65    no  4145340.5       15.5        0.0      253.8      2.878      983.0     2829.0 
