   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no       38.8        0.7       31.6       17.4      1.000        1.0        1.0 
    1    no       10.2        0.3      885.2        0.0      1.000        1.0        1.0 
    3    no       11.7       32.1    12282.9       47.9      1.000        1.0        1.0 
    9    no       16.5        0.4       17.9      186.9      1.000        1.0        1.0 
   12    no       19.9      753.3    31972.1      259.9      1.000        1.0        1.0 
   13    no       10.7     1205.1    40092.8      329.8      1.000        1.0        1.0 
   15    no       20.2       11.6      235.1      390.8      1.000        1.0        1.0 
   20    no        4.6       12.1     2543.8      476.4      1.000        1.0        1.0 
   21    no       76.8       71.6        9.4      480.4      1.000        1.0        1.0 
   26    no       48.3    25218.9      497.1      656.2      1.000        1.0        1.0 
