 # ID       Xpix           Wavelength          Intens       Line 
    5      411.4        6916.12890000             1.0        ThI 
    7      590.9        6925.00940000             1.0        ArI 
    8      830.0        6936.65280000             1.0        ThI 
   10      951.9        6942.53800000             1.0        ThI 
   11      974.1        6943.61050000             1.0        ThI 
   12     1013.4        6945.49020000             1.0        ThI 
   13     1138.9        6951.47760000             1.0        ArI 
   14     1206.0        6954.65600000             1.0        ThI 
   15     1324.3        6960.25000000             1.0        ArI 
   18     1880.4        6986.02980000             1.0        ThI 
