 # ID       Xpix           Wavelength          Intens       Line 
   11      125.4        4528.02143189         13045.0       NoID 
   18      201.3        4530.55226750        211160.0       ArII 
   21      252.8        4532.25757011         15534.0       ThII 
   22      257.9        4532.42720530          2030.0       ThII 
   27      309.1        4534.11901447         23154.0       ThII 
   28      318.0        4534.40266355          5393.0        ThI 
   29      343.6        4535.25431161        215744.0        ThI 
   35      365.6        4535.97947107         22590.0        ThI 
   40      382.6        4536.54480875           697.0          ? 
   45      416.4        4537.64218789         33617.0       ArII 
   50      479.9        4539.72477479          2244.0       NoID 
   54      505.8        4540.56639948          3788.0        ThI 
   55      519.2        4540.99885525        270322.0        ThI 
   71      627.7        4544.51345683         26945.0       ThII 
   72      685.7        4546.39245646          1227.0       NoID 
   73      694.8        4546.67659539         16659.0        ThI 
   77      712.5        4547.24986295         59455.0        ThI 
   78      728.4        4547.75909642         50366.0       ArII 
   81      766.4        4548.97969596          2747.0        ThI 
   82      793.2        4549.83428119          6094.0        ThI 
   84      844.7        4551.47358610         26369.0        ThI 
  102      981.1        4555.81229479        332529.0        ThI 
  105      999.3        4556.38698395         21844.0       NoID 
  111     1061.4        4558.34588237         48222.0        ThI 
  115     1084.0        4559.05856906          8081.0        ThI 
  116     1092.1        4559.31194711         11762.0        ThI 
  120     1126.5        4560.39416715          1945.0       ThII 
  122     1146.4        4561.01253276         10179.0       ArII 
  124     1157.0        4561.34803910        145718.0        ThI 
  130     1180.4        4562.08042958         19763.0        ThI 
  132     1193.0        4562.47433349          7394.0        ThI 
  141     1254.9        4564.40575912         98860.0       ArII 
  142     1268.8        4564.83525063         71142.0        ThI 
  152     1346.2        4567.23988319        187134.0        ThI 
  157     1375.3        4568.14230871         50744.0        ThI 
  158     1387.7        4568.52318806         14102.0        ThI 
  160     1407.7        4569.14755805         27296.0        ThI 
  165     1438.6        4570.09182351          4028.0          ? 
  166     1467.0        4570.97209788        300658.0        ThI 
  168     1485.2        4571.53155702          5651.0       NoID 
  169     1499.1        4571.95771340         10748.0        ThI 
  171     1529.6        4572.89213245          7573.0          ? 
  173     1556.1        4573.70305413         21486.0       ThII 
  175     1566.8        4574.02694853         14883.0        ThI 
  176     1575.6        4574.30522798          8134.0        ThI 
  177     1612.5        4575.42591279          3844.0       ThII 
  193     1757.0        4579.82721551        101786.0        ThI 
  194     1801.7        4581.17355965         45526.0       NoID 
  202     1854.7        4582.77874236           764.0          ? 
  204     1883.4        4583.65433092          3324.0       ThII 
  211     1916.6        4584.65257205         12225.0       NoID 
  215     1943.0        4585.44386788           650.0          ? 
