   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    7    no  5006408.3       12.9        0.0       15.0      0.269     2417.0      651.0 
    8    no  5006460.3       14.2        0.0       15.6      3.713      651.0     2417.0 
    9    no  5006853.6       17.9        0.0       20.2      0.863     1596.0     1378.0 
   10    no  5006966.1       22.5        0.0       21.6      1.158     1378.0     1596.0 
   11    no       84.9       14.8       25.0       29.0      0.605      458.0      277.0 
   12    no       84.8        1.6       28.2       34.3     19.823      277.0     5491.0 
   14    no       51.6        0.4        3.2       41.2      1.929      522.0     1007.0 
   15    no       17.8        0.1        6.6       43.4      0.518     1007.0      522.0 
   17    no  5009935.0       49.0        0.0       56.8      0.379    12515.0     4741.0 
   18    no  5009965.5       52.5        0.0       57.2      2.640     4741.0    12515.0 
   20    no  5011388.3       17.2        0.0       74.2     21.590      822.0    17747.0 
   22    no  5011774.3        8.3        0.0       78.8      1.036      755.0      782.0 
   23    no  5011864.1        8.9        0.0       79.9      0.965      782.0      755.0 
   24    no       26.0        0.6        1.4       82.3      0.532     1470.0      782.0 
   25    no  5012274.6       13.8        0.0       84.8      0.119     4064.0      484.0 
   26    no  5012353.8       10.7        0.0       85.8      8.397      484.0     4064.0 
   27    no  5012779.4       10.1        0.0       90.9      0.454     1431.0      649.0 
   28    no  5012844.8       12.3        0.0       91.7      2.205      649.0     1431.0 
   30    no        3.5        0.4        3.4      107.9      1.197     4222.0     5053.0 
   31    no       36.4        0.2        9.2      111.1      0.836     5053.0     4222.0 
   34    no       83.8        2.5       12.0      121.2      1.982     3494.0     6925.0 
   35    no  5015889.9      171.2        0.0      128.6      0.150    39990.0     5997.0 
   36    no  5015985.9       83.9        0.0      129.7      6.668     5997.0    39990.0 
   38    no  5017508.9      138.5        0.0      148.3      0.300    77753.0    23306.0 
   39    no  5017630.9      112.7        0.0      149.8      3.336    23306.0    77753.0 
   40    no  5017759.6       39.4        0.0      151.4      0.862     8350.0     7194.0 
