   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    6    no  4489937.9        nan        0.0       16.5      1.627     1563.0     2543.0 
    7    no       50.6       25.6      199.4       19.8      0.520     3003.0     1563.0 
    8    no       39.9        8.3       63.8       26.1     12.094    12254.0   148198.0 
    9    no       11.4        0.1     1214.3       30.2      0.083   148198.0    12254.0 
   10    no  4491706.7        8.1        0.0       39.7      0.337      920.0      310.0 
   11    no  4491773.2       10.8        0.0       40.6      2.968      310.0      920.0 
   12    no  4491879.7       11.9        0.0       42.0      0.150     2073.0      310.0 
   15    no  4492529.1        7.9        0.0       50.6      1.809     1567.0     2834.0 
   16    no  4492567.9        7.0        0.0       51.1      0.553     2834.0     1567.0 
   17    no  4492673.9       15.8        0.0       52.5      0.480     5903.0     2834.0 
   18    no       75.9     5214.8     1981.8       64.4      0.065    25730.0     1672.0 
   19    no  4494071.6        5.6        0.0       71.1     15.389     1672.0    25730.0 
   21    no  4494866.9        6.7        0.0       81.7      5.521      526.0     2904.0 
   22    no  4494962.1       12.0        0.0       83.0      0.181     2904.0      526.0 
   24    no  4495487.9        7.7        0.0       90.0      2.169     1678.0     3639.0 
   25    no  4495595.3        8.9        0.0       91.5      0.461     3639.0     1678.0 
   26    no       75.6        0.8        1.1       93.6      3.395     1072.0     3639.0 
   27    no  4496310.9       23.3        0.0      101.1      0.302     5316.0     1607.0 
   28    no  4496420.8       10.1        0.0      102.5      3.308     1607.0     5316.0 
   29    no  4496638.2        8.4        0.0      105.5      0.110     3972.0      435.0 
   30    no  4496691.3        8.1        0.0      106.2      9.131      435.0     3972.0 
   31    no  4497123.4        4.5        0.0      112.0      0.671     1093.0      733.0 
   32    no  4497207.1        3.3        0.0      113.1      0.392      733.0      287.0 
   33    no  4497288.8        2.7        0.0      114.2      2.554      287.0      733.0 
   34    no       14.6        0.1       25.1      118.7      0.674      426.0      287.0 
   36    no       75.1        4.0        0.0      141.0     11.408     3326.0    37942.0 
   37    no  4499380.1       64.2        0.0      142.6      0.212    37942.0     8034.0 
   38    no  4499432.1       58.4        0.0      143.3      4.723     8034.0    37942.0 
   41    no       42.1        0.0       12.1      162.5      4.129     1213.0     5009.0 
   42    no  4501098.2       10.3        0.0      166.0      0.409     5009.0     2048.0 
   43    no  4501175.7        9.0        0.0      167.1      2.446     2048.0     5009.0 
   45    no       54.7        0.3        4.3      172.1      4.426      371.0     1642.0 
