   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  6580229.9      143.3        0.0       36.9      1.000        1.0        1.0 
    1    no  6583906.0    19360.2        0.0        0.0      1.000        1.0        1.0 
    4    no        7.2       20.1     5248.5       47.0      1.000        1.0        1.0 
    6    no  6506986.8      349.6        0.0      703.1      1.000        1.0        1.0 
   11    no       20.0        0.0       18.0      573.0      1.000        1.0        1.0 
   13    no       37.4        0.1       15.2      467.4      1.000        1.0        1.0 
   14    no       14.4        0.0        9.9      444.5      1.000        1.0        1.0 
   16    no       17.2        0.5      331.7      436.1      1.000        1.0        1.0 
   26    no       11.8        0.5       58.9      141.5      1.000        1.0        1.0 
   28    no        4.3       14.1     1339.9       66.9      1.000        1.0        1.0 
   30    no  6580229.9      143.3        0.0       36.9      1.000        1.0        1.0 
   31    no  6583906.0    19360.2        0.0        0.0      1.000        1.0        1.0 
   32    no  6501991.9        nan        0.0        nan      1.000        1.0        1.0 
   33    no       52.1        0.3       42.6      731.4      1.000        1.0        1.0 
   34    no  6506986.8      349.6        0.0      703.1      1.000        1.0        1.0 
