 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        5967.50990000             1.0        ThI 
    1        0.0        5968.31990000             1.0        ArI 
    3     1956.6        5970.45060000             1.0        ThI 
    4     1979.7        5971.60080000             1.0        ArI 
    7        0.0        5894.69790000             1.0        ThI 
    8        0.0        5895.28180000             1.0        ThI 
    9        0.0        5895.92810000             1.0         Th 
   10        0.0        5896.36310000             1.0       ThII 
   11        0.0        5896.78850000             1.0        ThI 
   12        0.0        5899.84410000             1.0        ThI 
   13        0.0        5902.60210000             1.0        ThI 
   14        0.0        5904.15920000             1.0       ThII 
   15        0.0        5905.17630000             1.0        ThI 
   16        0.0        5905.57070000             1.0        ThI 
   22      623.8        5916.72820000             1.0        ThI 
   43     1446.3        5950.42650000             1.0        ThI 
   45     1555.2        5954.58520000             1.0        ThI 
   46     1558.2        5954.88390000             1.0         Th 
   51        0.0        5967.50990000             1.0        ThI 
   52        0.0        5968.31990000             1.0        ArI 
   55       81.4        5893.47470000             1.0       ThII 
   56        0.0        5894.69790000             1.0        ThI 
   57        0.0        5895.28180000             1.0        ThI 
   58        0.0        5895.92810000             1.0         Th 
   59        0.0        5896.36310000             1.0       ThII 
   60        0.0        5896.78850000             1.0        ThI 
   61        0.0        5899.84410000             1.0        ThI 
   62        0.0        5902.60210000             1.0        ThI 
   63        0.0        5904.15920000             1.0       ThII 
   64        0.0        5905.17630000             1.0        ThI 
   65        0.0        5905.57070000             1.0        ThI 
