   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4599704.6       54.9        0.0       44.0      1.000        1.0        1.0 
    1    no  4602886.2       38.0        0.0        0.0      1.000        1.0        1.0 
    2    no  4603144.6      136.5        0.0        3.6      1.000        1.0        1.0 
    3    no  4606502.1       25.4        0.0       50.6      1.000        1.0        1.0 
    4    no  4607378.0       27.1        0.0       62.9      1.000        1.0        1.0 
    5    no  4607934.7      120.2        0.0       70.8      1.000        1.0        1.0 
    6    no  4608620.1      113.1        0.0       80.5      1.000        1.0        1.0 
    7    no  4609567.3    19728.2        0.0       93.9      1.000        1.0        1.0 
    8    no  4610627.2       35.9        0.0      109.0      1.000        1.0        1.0 
    9    no  4611859.7       75.0        0.0      126.6      1.000        1.0        1.0 
   10    no  4612543.5       48.0        0.0      136.5      1.000        1.0        1.0 
   11    no  4613604.4      157.8        0.0      151.7      1.000        1.0        1.0 
   12    no  4615024.0       88.4        0.0      172.2      1.000        1.0        1.0 
   13    no  4615334.0      137.0        0.0      176.7      1.000        1.0        1.0 
   19    no       21.5        0.7       20.4      290.9      1.000        1.0        1.0 
   27    no  4564405.4      380.9        0.0      497.4      1.000        1.0        1.0 
   28    no  4564835.4      107.3        0.0      492.2      1.000        1.0        1.0 
   29    no  4566649.7       62.7        0.0      470.5      1.000        1.0        1.0 
   30    no  4567240.3      257.8        0.0      463.3      1.000        1.0        1.0 
   31    no  4568142.6       63.1        0.0      452.4      1.000        1.0        1.0 
   32    no  4568523.5       21.5        0.0      447.8      1.000        1.0        1.0 
   33    no  4570972.2      398.8        0.0      417.8      1.000        1.0        1.0 
   34    no  4571219.5       76.2        0.0      414.8      1.000        1.0        1.0 
   35    no  4573703.8       59.1        0.0      384.1      1.000        1.0        1.0 
   36    no  4574027.9       23.3        0.0      380.1      1.000        1.0        1.0 
   37    no  4574305.8       11.0        0.0      376.6      1.000        1.0        1.0 
   38    no  4575233.8       33.2        0.0      365.0      1.000        1.0        1.0 
   40    no  4579349.5     7734.1        0.0      313.1      1.000        1.0        1.0 
   41    no  4579827.2      153.9        0.0      307.1      1.000        1.0        1.0 
   42    no  4581173.2       83.7        0.0      289.9      1.000        1.0        1.0 
   52    no  4599704.6       54.9        0.0       44.0      1.000        1.0        1.0 
   54    no  4602886.2       38.0        0.0        0.0      1.000        1.0        1.0 
   55    no  4603144.6      136.5        0.0        3.6      1.000        1.0        1.0 
   56    no  4606502.1       25.4        0.0       50.6      1.000        1.0        1.0 
   57    no  4607378.0       27.1        0.0       62.9      1.000        1.0        1.0 
   58    no  4607934.7      120.2        0.0       70.8      1.000        1.0        1.0 
   59    no  4608620.1      113.1        0.0       80.5      1.000        1.0        1.0 
   60    no  4609567.3    19728.2        0.0       93.9      1.000        1.0        1.0 
   62    no  4610627.2       35.9        0.0      109.0      1.000        1.0        1.0 
   63    no  4611859.7       75.0        0.0      126.6      1.000        1.0        1.0 
   64    no  4612543.5       48.0        0.0      136.5      1.000        1.0        1.0 
   65    no  4613604.4      157.8        0.0      151.7      1.000        1.0        1.0 
   66    no  4615024.0       88.4        0.0      172.2      1.000        1.0        1.0 
   67    no  4615334.0      137.0        0.0      176.7      1.000        1.0        1.0 
   70    no       77.6       57.7        0.0      520.5      1.000        1.0        1.0 
   71    no  4564405.4      380.9        0.0      497.4      1.000        1.0        1.0 
   72    no  4564835.4      107.3        0.0      492.2      1.000        1.0        1.0 
   73    no  4566649.7       62.7        0.0      470.5      1.000        1.0        1.0 
   74    no  4567240.3      257.8        0.0      463.3      1.000        1.0        1.0 
   75    no  4568142.6       63.1        0.0      452.4      1.000        1.0        1.0 
   76    no  4568523.5       21.5        0.0      447.8      1.000        1.0        1.0 
   77    no  4570972.2      398.8        0.0      417.8      1.000        1.0        1.0 
   78    no  4571219.5       76.2        0.0      414.8      1.000        1.0        1.0 
   80    no  4573703.8       59.1        0.0      384.1      1.000        1.0        1.0 
   81    no  4574027.9       23.3        0.0      380.1      1.000        1.0        1.0 
   82    no  4574305.8       11.0        0.0      376.6      1.000        1.0        1.0 
   83    no  4575233.8       33.2        0.0      365.0      1.000        1.0        1.0 
   84    no  4579349.5     7734.1        0.0      313.1      1.000        1.0        1.0 
   85    no  4579827.2      153.9        0.0      307.1      1.000        1.0        1.0 
   86    no  4581173.2       83.7        0.0      289.9      1.000        1.0        1.0 
