 # ID       Xpix           Wavelength          Intens       Line 
   11      107.3        4964.11891867         15203.0       ThII 
   12      111.0        4964.26039108         10996.0        ThI 
   13      151.4        4965.73214704        145055.0        ThI 
   16      203.9        4967.65454226          5882.0        ThI 
   18      234.5        4968.75556571         42749.0       ThII 
   37      410.0        4975.09193803          6820.0        ThI 
   41      434.0        4975.94860839          9361.0       ThII 
   50      474.6        4977.39139000          9204.0        ThI 
   60      552.8        4980.18582941        143703.0        ThI 
   61      568.9        4980.75591792          9070.0        ThI 
   62      574.3        4980.95017330         20828.0       ThII 
   67      617.6        4982.48686293        262655.0        ThI 
   72      699.3        4985.37195320        538406.0        ThI 
   73      715.8        4985.94771619         20889.0        ThI 
   77      749.9        4987.14664656         20372.0       ThII 
   80      761.6        4987.55839213         23656.0       NoID 
   83      811.5        4989.30830406        167228.0        ThI 
   93      892.3        4992.12542235         17476.0        ThI 
   95      906.7        4992.63341034         11914.0        ThI 
   96      939.0        4993.74907781         98344.0        ThI 
   97      949.2        4994.10586398         29592.0        ThI 
  101      983.8        4995.29975366          5779.0       NoID 
  106     1019.3        4996.53355573          6166.0       NoID 
  113     1097.8        4999.23998237          5165.0        ThI 
  114     1102.3        4999.38573163          3318.0       NoID 
  115     1118.2        4999.94022425         12248.0       ThII 
  116     1127.1        5000.24655583         19836.0        ThI 
  124     1181.0        5002.09728789       1407727.0        ThI 
  125     1204.6        5002.89484589          6447.0        ThI 
  129     1225.0        5003.59862782         67023.0        ThI 
  132     1236.8        5004.00170967         15697.0        ThI 
  133     1240.5        5004.12770418         48085.0        ThI 
  139     1294.8        5005.97654473          6719.0        ThI 
  146     1359.9        5008.18963943          5491.0       ThII 
  148     1378.3        5008.80868687          1007.0          ? 
  149     1393.7        5009.33522990        504971.0       ArII 
  152     1425.6        5010.41722127         12192.0        ThI 
  154     1457.1        5011.47786732         17747.0        ThI 
  162     1507.4        5013.16553867          5077.0       NoID 
  165     1554.7        5014.75461422          7933.0       NoID 
  166     1559.9        5014.93159817          6925.0          ? 
  167     1570.4        5015.28019450          3494.0       NoID 
  170     1607.8        5016.53534281         32335.0        ThI 
  172     1640.5        5017.63094654         23306.0          ? 
  175     1653.2        5018.05375914         28032.0        ThI 
  178     1705.8        5019.80601328        369922.0        ThI 
  180     1749.4        5021.25276864         15133.0        ThI 
  184     1772.1        5022.00493767         91947.0        ThI 
  187     1816.7        5023.48140811         14086.0        ThI 
  188     1823.5        5023.70837277         39749.0        ThI 
  190     1856.2        5024.79357724          1760.0          ? 
  191     1888.8        5025.86086547          2542.0       ThII 
  200     1973.5        5028.65390785        619809.0        ThI 
