 # ID       Xpix           Wavelength          Intens       Line 
   11      184.9        5392.57271387         72822.0       ThII 
   17      211.0        5393.60012370         21146.0       ArII 
   20      240.4        5394.76113088        609032.0        ThI 
   22      274.7        5396.11045181          9556.0        ThI 
   27      310.7        5397.51654258         51441.0       ArII 
   28      328.3        5398.20565868         22895.0        ThI 
   30      341.0        5398.70202721        208402.0        ThI 
   33      353.1        5399.17512596        196379.0       NoID 
   34      364.5        5399.62208868         27241.0        ThI 
   35      377.9        5400.14609084         26810.0        ThI 
   40      400.0        5401.00737999           816.0          ? 
   45      441.2        5402.60496663         58714.0       ArII 
   46      456.5        5403.19919805         38413.0        ThI 
   48      508.2        5405.20818389          3097.0       ThII 
   51      537.6        5406.33590092          1162.0       ThII 
   52      548.6        5406.75455119         13546.0        ThI 
   53        0.0        5407.34353600         81688.0       ArII 
   55      571.8        5407.65293243        451261.0        ThI 
   60      652.9        5410.76834396        469448.0        ThI 
   63      696.8        5412.44629612          8730.0       ArII 
   79      777.3        5415.52254106        208520.0        ThI 
   81      784.1        5415.77190851          2329.0          ? 
   91      931.6        5421.35130830        225824.0        ArI 
   92      944.4        5421.83610790         29207.0       ThII 
  101     1002.2        5424.00732935        269818.0        ThI 
  103     1021.5        5424.72933163          5884.0       NoID 
  105     1046.8        5425.67775047        106922.0       ThII 
  108     1066.3        5426.40659892         54881.0        ThI 
  110        0.0        5427.61994304         10187.0        ThI 
  116     1138.8        5429.10486266         12784.0        ThI 
  123     1192.6        5431.11151901        466678.0        ThI 
  125     1206.0        5431.60558312          7627.0        ThI 
  128     1251.5        5433.29159705         11215.0       ThII 
  130     1262.4        5433.70031795          7999.0       ThII 
  132     1274.7        5434.15160248        176653.0        ThI 
  135     1301.0        5435.12361500         13151.0       ThII 
  136     1317.3        5435.72500346         10191.0       ThII 
  137     1321.9        5435.89325954         33550.0       ThII 
  139     1338.5        5436.50017252          4692.0       ThII 
  142     1362.5        5437.38827344         25033.0       ThII 
  144     1383.0        5438.13781335         34386.0       NoID 
  148     1424.7        5439.67309749          3890.0       ArII 
  150     1433.5        5439.98932507        135038.0          ? 
  152     1450.1        5440.60106876         84727.0        ThI 
  156     1467.0        5441.21493288         16036.0        ThI 
  157     1477.3        5441.58961185           427.0          ? 
  158     1495.4        5442.24775115         31947.0        ArI 
  163     1534.8        5443.69027405         27439.0       ArII 
  171     1598.7        5446.02268636          1661.0       ThII 
  174     1630.1        5447.15436623         14681.0      ThIII 
  177     1660.9        5448.27232675          8140.0        ThI 
  178     1694.4        5449.47971540         34436.0       ThII 
  192     1754.7        5451.65197544        471607.0        ArI 
  193     1770.4        5452.21858616        438869.0        ThI 
  197     1828.6        5454.30574891         50356.0       ArII 
  202     1875.9        5455.99784613          2139.0          ? 
  203     1911.7        5457.29042201         41016.0        ThI 
  204     1915.5        5457.41536465        143549.0        ArI 
  205     1926.4        5457.79781954         33417.0          ? 
  207     1939.1        5458.26329225          2490.0       NoID 
  210     1949.2        5458.62064084          1182.0          ? 
  212     1959.0        5458.96912080          3861.0      ThIII 
