 # ID       Xpix           Wavelength          Intens       Line 
    2        0.0        6083.16901482           440.0          ? 
    3        0.0        6083.24310795          3263.0          ? 
    4       88.2        6083.87835459          5148.0          ? 
    5       94.8        6084.12040168          2784.0          ? 
    6        0.0        6085.25619308         42636.0       ThII 
    7      121.2        6085.37464132        454967.0        ThI 
    8      132.9        6085.87848719         42490.0        ArI 
    9        0.0        6085.95669222          4136.0          ? 
   10      144.5        6086.45157450          4115.0          ? 
   12      163.3        6087.26215611         56796.0       ThII 
   14      195.9        6088.82438514          7111.0          ? 
   16      220.7        6089.81340490          2523.0          ? 
   17      227.5        6090.10776595          5393.0       ThII 
   20      245.9        6090.95644634          6026.0          ? 
   21      293.3        6093.02141153          3795.0          ? 
   23      340.6        6095.22482158          2534.0          ? 
   24      348.9        6095.43342464          2202.0          ? 
   25      358.7        6095.98867672          1086.0          ? 
   26        0.0        6097.19321366         11450.0       ThII 
   27        0.0        6097.28660561          1722.0          ? 
   28        0.0        6097.41149012          2376.0          ? 
   29      399.1        6097.59203569          3865.0          ? 
   30        0.0        6097.81784013          6142.0          ? 
   32      412.9        6098.31833190          3569.0          ? 
   37      480.9        6101.37662665          2066.0          ? 
   38      489.6        6101.55213757          2004.0          ? 
   40      494.6        6101.91755057          6413.0       ArII 
   42        0.0        6102.71912557         26237.0       NoID 
   43        0.0        6103.53879373        116573.0       ArII 
   44        0.0        6103.64032850         30469.0       ThII 
   45        0.0        6104.02010264          3042.0          ? 
   46        0.0        6104.16627543          1527.0          ? 
   47      567.3        6104.95332034          1468.0          ? 
   49      603.7        6106.61247533          2204.0          ? 
   51        0.0        6106.92050971          2835.0          ? 
   53        0.0        6108.28028499         18993.0        ThI 
   54        0.0        6108.39799042          3582.0          ? 
   55        0.0        6108.48583885          1358.0          ? 
   56        0.0        6109.15091947         11399.0          ? 
   57        0.0        6109.21388358          6427.0          ? 
   58        0.0        6109.64307146          1012.0          ? 
   59        0.0        6109.70926671          2396.0          ? 
   60      696.8        6110.66691584           834.0          ? 
   66        0.0        6118.05054134          2846.0          ? 
   67        0.0        6118.14460511           806.0          ? 
   68      877.5        6118.36699146           342.0          ? 
   69        0.0        6119.66592104         77659.0          ? 
   70        0.0        6119.70320404         88341.0          ? 
   71      917.8        6120.09160186         18074.0       ArII 
   72        0.0        6120.25281561          3192.0          ? 
   73        0.0        6120.35226694          6036.0          ? 
   75      933.9        6120.79579996          9500.0        ThI 
   76      965.5        6122.21452841         72495.0       NoID 
   77        0.0        6122.35315922          4114.0          ? 
   78        0.0        6122.49195499          3840.0          ? 
   79        0.0        6122.62433648          3733.0          ? 
   80        0.0        6122.74744446          3611.0          ? 
   81      986.2        6122.89601560          3289.0          ? 
   82      989.6        6123.04459575          3058.0          ? 
   83        0.0        6123.20061989          3966.0          ? 
   85     1001.0        6123.52559072          2256.0          ? 
   86        0.0        6123.71057510          2477.0          ? 
   88     1012.0        6124.06902395         34424.0        ThI 
   89     1019.1        6124.28818516          1453.0          ? 
   91        0.0        6124.58704200          4087.0          ? 
   92        0.0        6124.68775098          1102.0          ? 
   93        0.0        6125.60868794          1202.0          ? 
   95     1059.3        6126.07237156         22207.0          ? 
   96        0.0        6126.66208637          1260.0          ? 
   98     1107.8        6128.13833337          5110.0          ? 
   99        0.0        6128.33722702         29828.0          ? 
  100        0.0        6128.44294866         25215.0          ? 
