   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4352204.9      694.9        0.0        5.9      1.000        1.0        1.0 
    1    no  4352612.2      104.4        0.0        0.0      1.000        1.0        1.0 
    2    no  4353448.7      338.1        0.0       12.2      1.000        1.0        1.0 
    3    no  4355320.5       39.7        0.0       39.6      1.000        1.0        1.0 
    4    no  4355525.9       18.3        0.0       42.6      1.000        1.0        1.0 
    5    no  4356044.5       36.3        0.0       50.2      1.000        1.0        1.0 
    6    no  4357613.2       65.3        0.0       73.4      1.000        1.0        1.0 
    7    no  4358320.0      116.3        0.0       83.9      1.000        1.0        1.0 
    8    no  4359371.9       86.5        0.0       99.6      1.000        1.0        1.0 
    9    no  4360167.2       33.8        0.0      111.4      1.000        1.0        1.0 
   10    no  4361307.1       29.6        0.0      128.5      1.000        1.0        1.0 
   11    no  4362066.2      533.9        0.0      139.9      1.000        1.0        1.0 
   12    no  4362472.1       26.9        0.0      146.0      1.000        1.0        1.0 
   13    no  4363794.5       65.5        0.0      166.0      1.000        1.0        1.0 
   14    no  4365930.1      359.7        0.0      198.5      1.000        1.0        1.0 
   16    no  4367831.6     1013.6        0.0      227.6      1.000        1.0        1.0 
   17    no  4369875.6      271.7        0.0      259.1      1.000        1.0        1.0 
   18    no  4370753.2     4249.3        0.0      272.7      1.000        1.0        1.0 
   19    no  4371329.0     1469.6        0.0      281.7      1.000        1.0        1.0 
   20    no  4372490.0       78.3        0.0      299.7      1.000        1.0        1.0 
   22    no       37.3        0.2      284.4      335.7      1.000        1.0        1.0 
   26    no  4325274.1       63.3        0.0      376.5      1.000        1.0        1.0 
   27    no  4328915.4      384.9        0.0      328.8      1.000        1.0        1.0 
   28    no  4330412.0       32.1        0.0      309.0      1.000        1.0        1.0 
   29    no  4330843.8      194.2        0.0      303.2      1.000        1.0        1.0 
   30    no  4331199.5     2610.3        0.0      298.5      1.000        1.0        1.0 
   31    no  4332029.7      652.8        0.0      287.4      1.000        1.0        1.0 
   32    no  4332339.5       31.9        0.0      283.3      1.000        1.0        1.0 
   33    no  4333561.2     1919.5        0.0      266.8      1.000        1.0        1.0 
   34    no  4333936.9       16.6        0.0      261.8      1.000        1.0        1.0 
   35    no  4335337.9      694.8        0.0      242.8      1.000        1.0        1.0 
   36    no  4337070.8      373.5        0.0      219.2      1.000        1.0        1.0 
   37    no  4337277.4      633.7        0.0      216.4      1.000        1.0        1.0 
   48    no        4.3       10.1    15345.3       65.6      1.000        1.0        1.0 
   52    no  4352204.9      694.9        0.0        5.9      1.000        1.0        1.0 
   53    no  4352612.2      104.4        0.0        0.0      1.000        1.0        1.0 
   54    no  4353448.7      338.1        0.0       12.2      1.000        1.0        1.0 
   56    no  4355320.5       39.7        0.0       39.6      1.000        1.0        1.0 
   57    no  4355525.9       18.3        0.0       42.6      1.000        1.0        1.0 
   58    no  4356044.5       36.3        0.0       50.2      1.000        1.0        1.0 
   59    no  4357613.2       65.3        0.0       73.4      1.000        1.0        1.0 
   60    no  4358320.0      116.3        0.0       83.9      1.000        1.0        1.0 
   61    no  4359371.9       86.5        0.0       99.6      1.000        1.0        1.0 
   62    no  4360167.2       33.8        0.0      111.4      1.000        1.0        1.0 
   63    no  4361307.1       29.6        0.0      128.5      1.000        1.0        1.0 
   64    no  4362066.2      533.9        0.0      139.9      1.000        1.0        1.0 
   65    no  4362472.1       26.9        0.0      146.0      1.000        1.0        1.0 
   66    no  4363794.5       65.5        0.0      166.0      1.000        1.0        1.0 
   67    no  4365930.1      359.7        0.0      198.5      1.000        1.0        1.0 
   68    no  4367831.6     1013.6        0.0      227.6      1.000        1.0        1.0 
   69    no  4369875.6      271.7        0.0      259.1      1.000        1.0        1.0 
   70    no  4370753.2     4249.3        0.0      272.7      1.000        1.0        1.0 
   71    no  4371329.0     1469.6        0.0      281.7      1.000        1.0        1.0 
   72    no  4372490.0       78.3        0.0      299.7      1.000        1.0        1.0 
   74    no        9.3       40.9       21.0      455.7      1.000        1.0        1.0 
   75    no       10.7        1.6      273.8      442.7      1.000        1.0        1.0 
   76    no  4325274.1       63.3        0.0      376.5      1.000        1.0        1.0 
   79    no  4328915.4      384.9        0.0      328.8      1.000        1.0        1.0 
   80    no  4330412.0       32.1        0.0      309.0      1.000        1.0        1.0 
   81    no  4330843.8      194.2        0.0      303.2      1.000        1.0        1.0 
   82    no  4331199.5     2610.3        0.0      298.5      1.000        1.0        1.0 
   83    no  4332029.7      652.8        0.0      287.4      1.000        1.0        1.0 
   84    no  4332339.5       31.9        0.0      283.3      1.000        1.0        1.0 
   85    no  4333561.2     1919.5        0.0      266.8      1.000        1.0        1.0 
   86    no  4333936.9       16.6        0.0      261.8      1.000        1.0        1.0 
   87    no  4335337.9      694.8        0.0      242.8      1.000        1.0        1.0 
   88    no  4337070.8      373.5        0.0      219.2      1.000        1.0        1.0 
   89    no  4337277.4      633.7        0.0      216.4      1.000        1.0        1.0 
