   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    7    no  5954584.2        nan        0.0        nan      0.147    21516.0     3159.0 
    8    no  5954660.8        nan        0.0       23.5      6.811     3159.0    21516.0 
    9    no  5954758.5      159.4        0.0       24.5      0.699     4517.0     3159.0 
   10    no  5954880.6      136.4        0.0       25.7      0.392    11533.0     4517.0 
   11    no  5955017.7       51.3        0.0       27.0      3.377      815.0     2752.0 
   12    no  5955142.8       47.0        0.0       28.3      0.296     2752.0      815.0 
   13    no  5955295.7       42.9        0.0       29.8      1.136      596.0      677.0 
   14    no  5955385.0       40.1        0.0       30.7      0.880      677.0      596.0 
   15    no       44.8        0.7       92.5       32.5      0.009    72083.0      677.0 
   16    no      100.8      119.6      204.4       34.6      3.452      407.0     1405.0 
   17    no       30.2        1.3       33.2       36.2      0.290     1405.0      407.0 
   18    no       38.9        0.2       37.3       39.4      0.059    34524.0     2023.0 
   19    no      100.7       31.1       31.4       42.0      0.650     2023.0     1314.0 
   20    no  5956692.9       28.5        0.0       43.7      0.855     1314.0     1123.0 
   21    no  5956803.7       30.1        0.0       44.9      1.170     1123.0     1314.0 
   22    no  5957468.2       47.6        0.0       51.5      3.524     7730.0    27241.0 
   23    no  5957588.3       82.5        0.0       52.7      0.284    27241.0     7730.0 
   24    no  5958737.7       60.8        0.0       64.3      1.243     6809.0     8462.0 
   25    no  5958809.4       70.1        0.0       65.0      0.805     8462.0     6809.0 
   26    no  5959676.2      212.8        0.0       73.7      0.381    59312.0    22614.0 
   27    no  5959735.1      181.0        0.0       74.3      2.623    22614.0    59312.0 
   29    no  5961964.6      104.8        0.0       96.9      1.929    18424.0    35543.0 
   30    no  5962056.7      127.9        0.0       97.8      0.518    35543.0    18424.0 
   31    no  5962175.0      134.7        0.0       99.0      0.146     7250.0     1062.0 
   32    no  5962287.8       36.1        0.0      100.2      6.827     1062.0     7250.0 
   33    no  5963826.1       30.3        0.0      115.8      6.423      794.0     5100.0 
   34    no  5963926.3       35.8        0.0      116.8      1.169     5100.0     5963.0 
   35    no       50.2        0.2        7.3      117.7      0.078     5963.0      464.0 
   36    no  5964087.8       32.3        0.0      118.5     12.851      464.0     5963.0 
   38    no       99.5        0.2        0.0      124.7     39.195      964.0    37784.0 
   39    no  5965742.5       93.7        0.0      135.4      1.675    14159.0    23717.0 
   40    no  5965828.1      102.9        0.0      136.3      0.597    23717.0    14159.0 
   41    no       14.3        0.0        8.0      153.7      5.727     9460.0    54176.0 
   44    no  5970373.6       28.1        0.0      183.3      3.069     2132.0     6544.0 
   45    no  5970449.4       35.8        0.0      184.1      0.326     6544.0     2132.0 
   46    no       35.6        0.0        1.5      190.4    144.047      977.0   140734.0 
   48    no  5972434.6       45.1        0.0      204.8      0.129    15087.0     1942.0 
   49    no  5972578.9       27.2        0.0      206.3      7.769     1942.0    15087.0 
   53    no  5977303.8       46.7        0.0      256.1      0.683     1158.0      791.0 
   54    no  5977402.8       41.6        0.0      257.2      1.464      791.0     1158.0 
   55    no  5977539.0       39.2        0.0      258.6      0.209     3781.0      791.0 
   56    no  5977996.7       40.9        0.0      263.5      0.393     3408.0     1341.0 
   57    no  5978071.0       40.1        0.0      264.3      2.541     1341.0     3408.0 
   58    no  5978160.8       30.9        0.0      265.2      0.588     2280.0     1341.0 
   59    no  5978318.8       27.3        0.0      266.9      1.686      872.0     1470.0 
   60    no  5978413.0       29.4        0.0      267.9      0.593     1470.0      872.0 
   61    no  5978519.6       25.0        0.0      269.0      1.919      766.0     1470.0 
   62    no        2.7        1.3        0.6      277.6      0.688     1114.0      766.0 
   63    no  5980687.6       38.8        0.0      292.2      1.211     1315.0     1593.0 
   64    no  5980815.6       41.8        0.0      293.5      0.773     1593.0     1232.0 
   65    no  5980931.7       40.3        0.0      294.8      1.293     1232.0     1593.0 
   66    no  5981055.0       42.1        0.0      296.1      0.734     1679.0     1232.0 
   67    no  5981204.9       42.1        0.0      297.7      1.049     1600.0     1679.0 
   68    no  5981366.5       43.6        0.0      299.4      0.638     2205.0     1406.0 
   69    no  5981500.1       38.1        0.0      300.9      1.568     1406.0     2205.0 
   70    no       97.0        4.0       25.1      307.3      0.087    28833.0     2498.0 
   71    no  5982171.9       72.9        0.0      308.1     11.542     2498.0    28833.0 
   72    no  5982534.8       38.9        0.0      312.0      3.118     1035.0     3227.0 
   73    no  5982652.0       42.7        0.0      313.3      0.357     3227.0     1152.0 
   74    no  5982722.3       41.3        0.0      314.0      2.801     1152.0     3227.0 
   75    no       96.9        4.8        6.8      318.6      0.542     1723.0      934.0 
   76    no  5983549.8       35.8        0.0      322.9      0.529      934.0      494.0 
   77    no  5983672.0       31.5        0.0      324.2      1.405      494.0      694.0 
   78    no  5983782.8       33.7        0.0      325.4      0.712      694.0      494.0 
   81    no  5984397.4       32.0        0.0      332.1      1.161     1373.0     1594.0 
   82    no  5984468.6       35.6        0.0      332.9      0.861     1594.0     1373.0 
   84    no  5985208.0       47.5        0.0      340.9      0.354     3691.0     1307.0 
   85    no  5985286.9       38.9        0.0      341.7      2.824     1307.0     3691.0 
   86    no       96.5        0.7       20.6      346.0      3.718     4229.0    15724.0 
   89    no        5.0        2.9        1.0      356.4    122.187      721.0    88097.0 
   91    no       96.2        4.2        0.2      367.8      2.492      453.0     1129.0 
   92    no  5988002.2       24.8        0.0      371.3     25.776     1129.0    29101.0 
   93    no       45.2        2.0       16.7      372.8      0.039    29101.0     1129.0 
   95    no  5989337.3      117.9        0.0      385.9      0.211    27314.0     5755.0 
   96    no  5989438.0       82.1        0.0      387.0      4.746     5755.0    27314.0 
  100    no  5991457.7       44.2        0.0      409.2      0.140    13890.0     1946.0 
  101    no  5991524.7       44.5        0.0      409.9      7.138     1946.0    13890.0 
  102    no        8.3        0.0        2.8      416.9      1.675     1162.0     1946.0 
  105    no  5994810.4       36.6        0.0      446.3     48.114      490.0    23576.0 
  106    no       95.2        0.3        0.0      448.9     23.537      631.0    14852.0 
  108    no       95.2        0.0        1.9      452.7     13.040     1139.0    14852.0 
  109    no  5995681.9       27.0        0.0      456.0      0.259     4390.0     1139.0 
  110    no       76.0        0.1        5.0      460.5      1.594     2754.0     4390.0 
  112    no       17.5        0.3        1.9      470.8      0.768     2108.0     1619.0 
  113    no       44.7        0.1        3.1      472.5      1.302     1619.0     2108.0 
  114    no  5997648.1       21.2        0.0      478.0      2.655      624.0     1657.0 
  115    no  5997785.5       31.6        0.0      479.5      0.845     1657.0     1400.0 
  116    no  5997890.6       32.8        0.0      480.7      1.184     1400.0     1657.0 
  118    no  5999511.2       40.5        0.0      498.9      0.621     2568.0     1596.0 
  119    no  5999587.6       41.9        0.0      499.8      1.609     1596.0     2568.0 
  121    no  6000410.1       45.1        0.0      509.0      1.495     1791.0     2678.0 
  122    no  6000537.7       39.2        0.0      510.5      0.669     2678.0     1791.0 
  124    no  6000858.3      134.1        0.0      514.1      2.671     4404.0    11764.0 
  125    no  6000942.0       90.6        0.0      515.0      0.374    11764.0     4404.0 
  127    no  6001646.2       92.7        0.0      523.0     20.064     2647.0    53110.0 
  129    no       14.2        0.0        5.2      529.2      0.845     4443.0     3756.0 
  130    no  6002366.2       65.1        0.0      531.2      0.517     3756.0     1941.0 
  131    no  6002492.6       54.9        0.0      532.6      1.935     1941.0     3756.0 
  132    no  6002767.9       56.4        0.0      535.7      0.671     5761.0     3867.0 
  133    no  6002869.8       56.1        0.0      536.9      1.490     3867.0     5761.0 
  134    no  6002974.8       51.8        0.0      538.1      2.344     1650.0     3867.0 
  135    no  6003143.9       50.2        0.0      540.0      0.545     2165.0     1180.0 
  136    no  6003250.8       46.1        0.0      541.2      1.835     1180.0     2165.0 
  138    no  6005252.5      494.2        0.0      564.0    172.560     3030.0   522858.0 
  139    no  6005611.8       76.8        0.0      568.1     50.787     2368.0   120264.0 
  141    no  6005811.3      137.4        0.0      570.4     34.469     3489.0   120264.0 
  142    no        5.7        0.7        4.7      573.5      2.214     1576.0     3489.0 
  145    no       93.3        6.4       17.2      618.8     86.835     7983.0   693206.0 
  147    no  6010259.2      695.3        0.0      621.5     39.558    17524.0   693206.0 
  148    no       29.9        3.6        4.0      625.5      2.076     8441.0    17524.0 
  149    no       23.3        0.3        6.7      632.4      4.159     6782.0    28204.0 
  150    no       93.1       30.7       52.8      634.2      0.240    28204.0     6782.0 
  152    no  6012000.2       23.8        0.0      641.7      0.464     1405.0      652.0 
  153    no  6012117.1       29.1        0.0      643.1      2.155      652.0     1405.0 
  154    no  6012332.6       22.5        0.0      645.6      0.696     2046.0     1423.0 
  155    no  6012412.2       24.8        0.0      646.5      1.438     1423.0     2046.0 
  156    no       10.5        0.6        7.9      658.3     35.409     5004.0   177185.0 
  158    no       21.3        0.1        4.9      665.6     21.794     8130.0   177185.0 
  159    no       92.7        2.2        1.7      671.7      1.341      944.0     1266.0 
  160    no  6014732.3       25.4        0.0      673.6      0.746     1266.0      944.0 
  163    no       92.4        1.0        0.0      703.0      8.871     1238.0    10982.0 
  167    no  6019089.8       47.8        0.0      724.8     16.253      895.0    14546.0 
  168    no       11.0        0.1        8.6      731.2      0.428    12087.0     5169.0 
  169    no        3.1        0.0        3.3      733.4      2.338     5169.0    12087.0 
  171    no       92.0        6.2        0.0      741.4      2.478     6052.0    14998.0 
  174    no       87.4        0.1        1.2      763.6      0.285     2463.0      703.0 
  175    no  6022639.8       29.9        0.0      766.8      5.238      703.0     3682.0 
  176    no  6022697.3       29.2        0.0      767.5      0.191     3682.0      703.0 
  178    no  6023333.2       51.1        0.0      775.1     44.351      991.0    43952.0 
  181    no  6026237.8       44.1        0.0      809.9     34.879     1532.0    53434.0 
  187    no       90.5       34.6        0.0      893.9     40.678     1800.0    73220.0 
  189    no  6033514.5       91.6        0.0      897.9     16.253     4505.0    73220.0 
  190    no  6034213.1       20.2        0.0      906.3      1.112     1129.0     1256.0 
  191    no  6034339.2       23.0        0.0      907.8      0.899     1256.0     1129.0 
  192    no  6034540.8        nan        0.0        nan      0.104    12033.0     1256.0 
