   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    4    no  6216650.1       16.4        0.0       24.2      2.099      981.0     2059.0 
    5    no  6216762.6       19.1        0.0       25.3      1.773     2059.0     3651.0 
    6    no  6216864.1       26.1        0.0       26.2      0.564     3651.0     2059.0 
    7    no  6217439.3       20.7        0.0       31.7     15.655      872.0    13651.0 
    8    no       50.4        2.0        9.8       33.0      0.064    13651.0      872.0 
    9    no      105.1        0.6        5.3       38.8      1.814     1138.0     2064.0 
   10    no  6218343.8       17.1        0.0       40.4      0.551     2064.0     1138.0 
   11    no       22.5        0.1        9.6       54.1     18.504    16619.0   307510.0 
   12    no       21.3        0.3      157.1       56.4      0.054   307510.0    16619.0 
   14    no       12.4        0.1       52.4       69.0      0.076   134216.0    10150.0 
   15    no  6221432.2      151.1        0.0       70.1     13.223    10150.0   134216.0 
   16    no  6221579.3       51.8        0.0       71.5      2.043     4967.0    10150.0 
   17    no  6222531.6       36.6        0.0       80.7      0.910     3782.0     3442.0 
   18    no  6222577.9       38.8        0.0       81.2      1.099     3442.0     3782.0 
   19    no       13.4        0.0        4.9       82.9      0.425     8100.0     3442.0 
   20    no       12.4        0.0        6.0       90.3      1.079     7508.0     8100.0 
   21    no       56.7        0.1        2.1      105.7    324.006     2170.0   703092.0 
   23    no  6226486.0      469.7        0.0      119.2    248.267     2832.0   703092.0 
   24    no  6226630.2       41.9        0.0      120.7      0.694     4081.0     2832.0 
   25    no        1.0        0.2        0.8      123.6      1.370     3069.0     4205.0 
   26    no       21.4        0.0        3.2      126.1      0.730     4205.0     3069.0 
   27    no  6228237.1       27.6        0.0      136.4      0.731      839.0      613.0 
   28    no  6228334.0       28.0        0.0      137.4      1.369      613.0      839.0 
   29    no      103.2        0.2        1.6      161.0     22.132     1300.0    28772.0 
   30    no      103.2        2.9       13.7      162.9      0.045    28772.0     1300.0 
   33    no  6232062.2       40.2        0.0      174.3      0.778     8915.0     6938.0 
   34    no  6232122.8       39.0        0.0      174.9      1.285     6938.0     8915.0 
   35    no  6232879.4       96.7        0.0      182.4      9.908     4263.0    42238.0 
   36    no  6232977.6      123.4        0.0      183.4      0.101    42238.0     4263.0 
   38    no  6234296.6       39.9        0.0      196.6     10.604     2398.0    25429.0 
   39    no  6234523.9       50.7        0.0      198.8      0.236     9314.0     2195.0 
   40    no  6234647.4       74.6        0.0      200.1      4.243     2195.0     9314.0 
   42    no      102.6        0.5        3.5      207.2    208.159     3154.0   656535.0 
   43    no        6.8        0.0        1.9      224.8      1.255     4816.0     6045.0 
   44    no  6237986.1       46.6        0.0      233.7      3.389     6045.0    20485.0 
   45    no  6238082.6       55.3        0.0      234.7      0.295    20485.0     6045.0 
   46    no       20.1        0.3        3.3      244.8      0.283     3794.0     1075.0 
   47    no  6239577.1       49.2        0.0      249.8     34.898     1075.0    37515.0 
   49    no       12.3        0.0        5.6      257.2      0.690     9216.0     6355.0 
   50    no  6240873.3      296.8        0.0      263.0     38.227     6355.0   242935.0 
   52    no       31.2        2.9        0.2      280.9    515.596      820.0   422789.0 
   54    no        1.9        0.2        0.7      298.8      0.261     5083.0     1328.0 
   55    no  6244562.9       26.5        0.0      300.7      0.810     1328.0     1076.0 
   56    no  6244628.1       29.0        0.0      301.4      1.234     1076.0     1328.0 
   57    no  6244735.9       31.4        0.0      302.5      0.240     4489.0     1076.0 
   58    no  6244857.8       30.5        0.0      303.8      7.287      616.0     4489.0 
   60    no  6245150.4       46.5        0.0      306.8     17.578     1432.0    25172.0 
   61    no      101.1       33.6        0.0      314.0     14.083     2823.0    39755.0 
   63    no      101.0       11.1        0.0      319.7     22.511     1766.0    39755.0 
   67    no  6249156.0       71.2        0.0      348.3      0.683     4254.0     2906.0 
   68    no  6249263.3       75.7        0.0      349.4      1.464     2906.0     4254.0 
   70    no       15.1        0.0        3.1      370.3      0.975     1556.0     1517.0 
   71    no  6251441.4       55.5        0.0      372.1      0.960     1517.0     1457.0 
   72    no  6251549.5       60.4        0.0      373.3      1.166     1457.0     1699.0 
   73    no  6251646.4       49.4        0.0      374.3      0.858     1699.0     1457.0 
   74    no  6251765.5       48.9        0.0      375.5      2.104      986.0     2075.0 
   75    no  6251861.1       59.6        0.0      376.5      0.475     2075.0      986.0 
   76    no  6251959.4       51.2        0.0      377.5      0.626     3313.0     2075.0 
   77    no  6252161.7       54.3        0.0      379.7      2.600     2098.0     5454.0 
   78    no      100.2        0.2        2.3      381.2      0.385     5454.0     2098.0 
   79    no  6252463.5       47.1        0.0      382.8      0.336     2253.0      758.0 
   80    no  6252607.9       37.7        0.0      384.3      2.972      758.0     2253.0 
   81    no  6252785.3       49.1        0.0      386.2      0.873     2557.0     2232.0 
   82    no  6252885.6       43.1        0.0      387.3      1.146     2232.0     2557.0 
   83    no  6254666.8       36.3        0.0      406.0      4.769     1320.0     6295.0 
   84    no  6254776.2       38.7        0.0      407.2      0.210     6295.0     1320.0 
   85    no  6255200.6       45.1        0.0      411.7      3.173     1018.0     3230.0 
   86    no  6255333.3       44.7        0.0      413.1      0.315     3230.0     1018.0 
   87    no  6255523.4       41.4        0.0      415.1      0.379     3690.0     1398.0 
   88    no  6255652.7       37.9        0.0      416.4      0.372     1398.0      520.0 
   89    no  6255772.3       30.6        0.0      417.7      2.054      520.0     1068.0 
   90    no  6255851.6       27.6        0.0      418.6      0.487     1068.0      520.0 
   91    no  6255984.6       34.7        0.0      420.0      0.529     1432.0      758.0 
