 # ID       Xpix           Wavelength          Intens       Line 
   10        0.0        4836.18379875          2868.0       ThII 
   11        0.0        4836.28556275          3032.0          ? 
   12        0.0        4836.34465108           946.0          ? 
   13      102.9        4836.69589890         25193.0          ? 
   14      110.5        4836.90967719           929.0          ? 
   15      119.8        4837.24458535          3941.0        ThI 
   16        0.0        4837.41129912          8926.0        ThI 
   18        0.0        4838.29630035           541.0          ? 
   19        0.0        4838.35539767          4441.0       ThII 
   20        0.0        4838.55918161          5291.0       NoID 
   21        0.0        4838.67691038          2206.0       NoID 
   22      167.5        4839.10354620           524.0          ? 
   23        0.0        4839.67517355          5574.0        ThI 
   24        0.0        4839.74586480          3253.0          ? 
   25        0.0        4839.78944824          1167.0          ? 
   26      200.8        4840.17501695           982.0          ? 
   29        0.0        4840.93208511         29972.0       NoID 
   30        0.0        4842.05192102          2509.0        ThI 
   31        0.0        4842.16845111         13384.0       NoID 
   32      274.6        4842.76523778           993.0          ? 
   33        0.0        4843.02297940          7758.0        ThI 
   34        0.0        4843.10614234          3276.0        ThI 
   35        0.0        4843.87670591        105290.0        ThI 
   36        0.0        4843.94118880        177096.0        ThI 
   37        0.0        4844.16601615         26931.0       ThII 
   38        0.0        4844.26023516          3099.0       ThII 
   39        0.0        4844.56035953         10468.0       NoID 
   40        0.0        4844.61690153          1666.0          ? 
   42      333.5        4844.92563263         10680.0        ThI 
   44      355.8        4845.67752714          1168.0          ? 
   45        0.0        4845.80573113           537.0          ? 
   46        0.0        4845.86200620          1268.0          ? 
   47        0.0        4845.94093226          2122.0       ThII 
   48      367.8        4846.09789762           548.0          ? 
   49      397.6        4847.14676734          2044.0        ThI 
   50      405.5        4847.32654364         21728.0        ThI 
   51      426.3        4848.21433810          9889.0        ThI 
   54        0.0        4849.04095678          9301.0       ThII 
   57      478.3        4850.02590046          1804.0       ThII 
   58      483.5        4850.19033583          1787.0       NoID 
   60      505.1        4850.79698387           270.0          ? 
   61      513.0        4851.17281015           748.0          ? 
   62      527.7        4851.67788114          3208.0        ThI 
   63        0.0        4851.80741178          1062.0          ? 
   64        0.0        4851.90860892           876.0          ? 
   66      567.8        4853.13235623          1088.0          ? 
   67      576.2        4853.34539570           688.0          ? 
   69      589.8        4853.80331720           949.0          ? 
   70      597.8        4854.00928455           514.0          ? 
   71      643.5        4855.69953206           625.0          ? 
   73      661.6        4856.27661394          1950.0       ThII 
   74      669.6        4856.55576487          1116.0          ? 
   78        0.0        4858.23475435          2098.0          ? 
   80      734.1        4858.85863080          1751.0          ? 
   81      744.9        4859.22798080           436.0          ? 
   82      752.9        4859.43097693          1168.0          ? 
   83      761.3        4859.74674014          1151.0          ? 
   84        0.0        4860.04573380          2450.0       NoID 
   85        0.0        4860.16315764          3298.0          ? 
   86        0.0        4860.25970202          5252.0        ThI 
   87        0.0        4860.34570120           569.0          ? 
   88        0.0        4860.42371650          2064.0       ThII 
   89      785.5        4860.61702821           953.0          ? 
   90      791.2        4860.73570571          1934.0        ThI 
   91        0.0        4861.62384004          8342.0          ? 
   93        0.0        4861.92781537          1064.0          ? 
   94        0.0        4862.02695507           850.0          ? 
   96      883.1        4863.84473469           856.0          ? 
   97        0.0        4864.31649950          1133.0          ? 
   98        0.0        4864.35623595          2047.0        ThI 
   99        0.0        4864.42981143          6491.0        ThI 
  100        0.0        4864.69617474          6707.0        ThI 
  101        0.0        4864.75264776          2960.0        ThI 
  102        0.0        4864.80422707           836.0          ? 
  103        0.0        4865.91027355        232507.0       ArII 
  104        0.0        4865.97105143         28009.0        ThI 
  106      970.3        4866.73549456          1099.0          ? 
  107      972.5        4866.88857394           516.0          ? 
  108      976.6        4867.02991643           591.0          ? 
  109      981.3        4867.26202983           865.0          ? 
  110        0.0        4867.48039588          3658.0          ? 
  112        0.0        4868.16293874           625.0          ? 
  113        0.0        4868.27364936          4962.0       ThII 
  114        0.0        4868.52696814         17590.0        ThI 
  115        0.0        4868.62882011          6994.0        ThI 
  118     1071.1        4870.25215529          1278.0          ? 
  121     1118.8        4871.88600168           745.0          ? 
  123        0.0        4872.13609031          2098.0          ? 
  124        0.0        4872.22852778         22815.0        ThI 
  125        0.0        4872.27125544         12841.0        ThI 
  130     1264.3        4876.73601147           636.0          ? 
  131     1272.5        4876.85492191          2545.0        ThI 
  133     1277.7        4877.11827702          4830.0       ArII 
  135        0.0        4877.42065176           658.0          ? 
  136        0.0        4877.49965079          3299.0        ThI 
  137        0.0        4877.55674064          1120.0          ? 
  140        0.0        4878.12145276          3748.0       NoID 
  144        0.0        4879.35091844         14650.0       ThII 
  145        0.0        4880.85844231         19720.0        ThI 
  146        0.0        4880.91450942         15472.0        ThI 
  150        0.0        4881.91313936          1369.0          ? 
  152     1438.9        4882.44544207          6719.0       ThII 
  153     1453.5        4882.89567157          2219.0        ThI 
  154        0.0        4883.23687300          4668.0       NoID 
  155        0.0        4883.29890853          2704.0          ? 
  156        0.0        4883.49197229          1619.0       NoID 
  157        0.0        4883.58323307           962.0          ? 
  158        0.0        4883.64926354          1165.0          ? 
  159        0.0        4884.49841414          3238.0          ? 
  160        0.0        4884.55302665          5095.0        ThI 
  162        0.0        4885.75911950          2291.0       NoID 
  163        0.0        4885.83811553          2040.0          ? 
  164     1546.8        4885.98880653          2168.0       ThII 
  166        0.0        4886.29821540         14511.0          ? 
  167        0.0        4886.35978406          2390.0          ? 
  170     1594.1        4887.44157091           857.0          ? 
  172     1614.7        4888.26192015         13441.0       ArII 
  175        0.0        4890.62839896          1796.0          ? 
  176     1691.3        4890.75488938          1487.0          ? 
  179     1724.2        4891.82162220           404.0          ? 
  180        0.0        4891.95318628          3624.0          ? 
  181        0.0        4892.04145385          7984.0        ThI 
  183     1747.2        4892.41597343           377.0          ? 
  184        0.0        4892.64831975           788.0          ? 
  186        0.0        4892.82017812          1823.0          ? 
  188     1784.4        4893.70541313          4608.0        ThI 
  189     1793.5        4893.91320296          1176.0          ? 
  190     1811.1        4894.52365391          2634.0        ThI 
  191     1813.1        4894.69129240         56969.0          ? 
  192        0.0        4896.11206123           928.0          ? 
  193        0.0        4896.20577235           182.0          ? 
  194        0.0        4896.26273623           374.0          ? 
  196     1915.3        4897.92651053          1699.0          ? 
  197        0.0        4898.35867280         11436.0        ThI 
  198        0.0        4898.43854860          6037.0          ? 
  199        0.0        4898.46588534          4683.0          ? 
  200     1940.0        4898.69587128          4833.0        ThI 
  202        0.0        4899.14982776          3864.0       ThII 
  204        0.0        4899.33612230         20780.0        ThI 
  205     1965.3        4899.58604995          1071.0          ? 
  206        0.0        4900.17798680          1839.0          ? 
