 # ID       Xpix           Wavelength          Intens       Line 
    3      316.4        7084.16900000             1.0        ThI 
    4      366.1        7086.70440000             1.0        ArI 
    5      407.6        7088.82320000             1.0         Th 
    6      417.8        7089.33950000             1.0       ThII 
    7      639.0        7100.51440000             1.0       ThII 
    8      778.3        7107.47780000             1.0        ArI 
    9      812.6        7109.18190000             1.0        ThI 
   10      826.4        7109.86020000             1.0        ThI 
   11      888.2        7112.91890000             1.0        ThI 
   12      909.6        7113.98790000             1.0       ThII 
   13      918.0        7114.39840000             1.0        ThI 
   15     1150.9        7125.82000000             1.0        ArI 
   17     1252.0        7130.72360000             1.0        ThI 
   18     1265.2        7131.35860000             1.0         Th 
   19     1291.0        7132.61000000             1.0        ThI 
   20     1454.3        7140.46170000             1.0       ThII 
   21     1493.3        7142.33100000             1.0        ThI 
   23     1624.1        7148.55890000             1.0        ThI 
   24     1660.4        7150.28440000             1.0        ThI 
   25     1730.4        7153.58770000             1.0        ThI 
   26     1801.4        7156.94160000             1.0        ThI 
   27     1842.0        7158.83870000             1.0        ArI 
   28     1865.5        7159.94700000             1.0        ThI 
   29     1921.4        7162.55690000             1.0        ArI 
