   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    4    no      112.7        nan    14907.5        8.5      5.662     4645.0    26299.0 
    5    no       52.2       14.9       29.2       12.2      0.129    26299.0     3388.0 
    6    no  6655762.5       17.0        0.0       14.7      4.563     3388.0    15458.0 
    7    no  6655926.0       30.2        0.0       16.1      0.219    15458.0     3388.0 
    8    no  6656859.5      101.6        0.0       24.5     15.018    12830.0   192681.0 
    9    no       49.5        0.2      160.2       25.1      0.067   192681.0    12830.0 
   10    no  6658184.5       12.2        0.0       36.3    251.653     2878.0   724256.0 
   11    no       26.2        0.3      663.3       40.7      0.004   724256.0     2878.0 
   17    no  6668664.4       65.7        0.0      131.5     40.022     4498.0   180018.0 
   18    no  6668815.6      200.4        0.0      132.9      0.103   180018.0    18479.0 
   19    no  6668939.2      119.2        0.0      134.0      9.742    18479.0   180018.0 
   20    no      109.5        1.7        0.0      136.8     12.156     1112.0    13518.0 
   21    no  6669450.3       33.1        0.0      138.7      0.135    13518.0     1828.0 
   22    no  6669538.7       34.3        0.0      139.5      7.395     1828.0    13518.0 
   23    no  6669633.8       29.0        0.0      140.4      1.693     1080.0     1828.0 
   24    no      110.4        2.9        0.0      150.5      0.453     3028.0     1371.0 
   25    no  6671279.6       24.1        0.0      155.6      0.964     1371.0     1321.0 
   26    no  6671360.5       24.6        0.0      156.4      1.038     1321.0     1371.0 
   27    no      110.3        0.7        8.7      160.7     23.249     1380.0    32083.0 
   29    no       17.0        0.1       11.8      166.1      3.709     8651.0    32083.0 
   30    no  6673282.0       27.8        0.0      174.2      5.141     1385.0     7120.0 
   31    no  6673411.4       36.9        0.0      175.4      0.195     7120.0     1385.0 
   34    no      109.4        1.6        0.5      218.0    138.662     4086.0   566573.0 
   36    no  6679636.8       12.5        0.0      233.9     36.669     1119.0    41033.0 
   38    no       40.0        0.0        7.4      264.3     44.953    11182.0   502661.0 
   40    no       35.6        1.8       64.3      275.8     17.965    71490.0  1284331.0 
   43    no  6686215.3       15.6        0.0      296.6      1.175     4348.0     5111.0 
   44    no        8.8        0.0        3.7      305.4      2.524     5111.0    12900.0 
   45    no  6687418.7       67.6        0.0      308.2      3.407    12900.0    43951.0 
   46    no  6687523.9       75.4        0.0      309.2      0.294    43951.0    12900.0 
   47    no      107.7        0.2        4.3      331.1     15.940     2714.0    43261.0 
   49    no  6691391.5       21.4        0.0      346.7      0.532     2388.0     1271.0 
   50    no  6692127.9       21.3        0.0      353.9      0.765     1271.0      972.0 
   51    no  6692226.7       17.9        0.0      354.9      1.308      972.0     1271.0 
   53    no  6693117.5       25.1        0.0      363.6     11.145      959.0    10688.0 
   57    no       49.5        0.4        9.8      378.9     31.037     2079.0    64526.0 
   58    no      107.0        0.8        5.6      382.2      2.878     1406.0     4047.0 
   59    no  6695180.6       19.5        0.0      383.8      0.347     4047.0     1406.0 
   60    no  6695699.3       22.7        0.0      388.9     47.074     3924.0   184719.0 
   62    no  6696289.1       92.8        0.0      394.7     12.260    15067.0   184719.0 
   63    no        1.9       49.7        5.0      405.2    328.292     1508.0   495064.0 
   66    no  6698612.4       60.9        0.0      417.7     16.448     9762.0   160563.0 
   68    no  6700517.8       22.1        0.0      436.6     11.112     2765.0    30724.0 
   69    no  6700749.6       46.6        0.0      438.9      0.106    30724.0     3268.0 
   70    no  6700804.3       46.4        0.0      439.5      9.401     3268.0    30724.0 
   72    no       45.8        0.1        5.8      446.9      0.969     5470.0     5298.0 
   73    no  6701871.9       14.2        0.0      450.1      0.611     1443.0      881.0 
   74    no  6702014.2       11.4        0.0      451.5      1.638      881.0     1443.0 
   75    no       32.4        0.0        3.4      458.8      2.567      729.0     1871.0 
   76    no  6703224.9       18.2        0.0      463.6      2.406     1871.0     4501.0 
   77    no  6703355.0       19.1        0.0      464.9      0.416     4501.0     1871.0 
   78    no  6703895.8       65.1        0.0      470.4      1.228    25912.0    31821.0 
   79    no  6704050.6       87.0        0.0      471.9      0.814    31821.0    25912.0 
   80    no  6705975.1       19.0        0.0      491.3      2.140     1290.0     2761.0 
   81    no  6706091.2       20.3        0.0      492.4      0.467     2761.0     1290.0 
   83    no      105.4        0.9       19.2      506.7     30.060     1048.0    31503.0 
   84    no  6707761.7       21.4        0.0      509.3      0.602    31503.0    18953.0 
   85    no  6707916.0       18.5        0.0      510.9      1.662    18953.0    31503.0 
   86    no  6708079.3       15.7        0.0      512.6      0.874     1597.0     1396.0 
   87    no  6708142.7       15.6        0.0      513.2      1.144     1396.0     1597.0 
   88    no  6708287.0       14.1        0.0      514.6      0.494     3558.0     1759.0 
   89    no  6708394.2       16.1        0.0      515.7      2.023     1759.0     3558.0 
   91    no      105.0        0.3        0.0      535.4      8.199     1531.0    12552.0 
   93    no       21.8        0.2        7.2      540.9      0.295    11245.0     3320.0 
   94    no       92.4        2.0        0.0      543.0     94.383     3320.0   313352.0 
   96    no      104.9      405.9      171.0      547.3      0.196     6384.0     1253.0 
   97    no  6711725.0       20.4        0.0      549.6      3.148     1253.0     3944.0 
   98    no  6711857.3       19.7        0.0      551.0      0.318     3944.0     1253.0 
   99    no  6712016.4       25.4        0.0      552.6      1.291     3056.0     3944.0 
  100    no  6712194.8       25.3        0.0      554.4      0.472     4632.0     2184.0 
  101    no  6712346.0       25.1        0.0      556.0      2.121     2184.0     4632.0 
  102    no      104.7        1.7        0.0      557.8      1.784     1224.0     2184.0 
  103    no  6712706.0       24.9        0.0      559.7      0.901     1665.0     1500.0 
  104    no  6712854.5       22.4        0.0      561.2      1.110     1500.0     1665.0 
  105    no  6713457.8       23.9        0.0      567.4      7.380     1643.0    12126.0 
  106    no  6713599.8       32.1        0.0      568.8      0.135    12126.0     1643.0 
  108    no  6714496.7       13.2        0.0      578.0      3.965     1499.0     5944.0 
  109    no       23.3        0.5        7.6      580.0      0.252     5944.0     1499.0 
  111    no  6715416.1       22.2        0.0      587.5     13.719     1246.0    17094.0 
  113    no       14.6        2.0       16.7      593.0     14.736     1160.0    17094.0 
  115    no      104.1        1.2        5.2      610.8      2.621    32675.0    85638.0 
  118    no  6721617.7       10.9        0.0      651.8      0.393     1487.0      585.0 
  119    no  6721711.9       12.1        0.0      652.8      2.542      585.0     1487.0 
  120    no  6721867.6       16.2        0.0      654.4      4.429      567.0     2511.0 
  121    no  6721956.1       15.2        0.0      655.3      0.226     2511.0      567.0 
  122    no  6722431.8       13.3        0.0      660.3      0.928      802.0      744.0 
  123    no  6722565.6       13.5        0.0      661.7      1.078      744.0      802.0 
  125    no  6723340.9       10.7        0.0      669.8    143.434      601.0    86204.0 
  126    no  6725370.4       15.0        0.0      691.1      0.345     2000.0      690.0 
  127    no  6725470.0       12.3        0.0      692.2      2.899      690.0     2000.0 
  129    no       12.4        0.6       15.1      707.8      0.935    18792.0    17571.0 
  133    no      101.9        2.3        0.0      749.5      1.153      567.0      654.0 
  134    no  6731571.9       19.0        0.0      756.8     26.061      654.0    17044.0 
  136    no  6732012.1       19.1        0.0      761.5      0.664     6845.0     4545.0 
  137    no  6732068.2       20.5        0.0      762.1      1.506     4545.0     6845.0 
  139    no      100.8        0.5        0.0      770.7     83.843     1069.0    89628.0 
  142    no  6734856.4       19.2        0.0      791.9      0.742     2169.0     1609.0 
  143    no  6735006.9       33.5        0.0      793.6     28.993     1609.0    46649.0 
  145    no      101.8        0.3        1.9      803.7      1.305     1301.0     1698.0 
  146    no       28.2        1.3        9.6      805.5      0.766     1698.0     1301.0 
  148    no      101.8        1.2        3.5      809.6      1.166     1514.0     1766.0 
  149    no        8.3        0.4        4.0      811.6      0.857     1766.0     1514.0 
  150    no      101.7        1.3        2.5      816.0      4.274     1056.0     4513.0 
  151    no       12.6        0.1        6.3      818.0      0.234     4513.0     1056.0 
  152    no  6737518.1       16.5        0.0      820.6      8.275      792.0     6554.0 
  153    no  6737642.6       20.9        0.0      821.9      0.132     6554.0      865.0 
