wmask fmask
6631.567598232877 -1.0
6632.0834465061525 -1.0
6633.457277041304 -1.0
6633.578930324926 -1.0
6633.783670263903 -1.0
6635.087420643174 -1.0
6637.202594800016 -1.0
6637.327053328668 -1.0
6638.220938930332 -1.0
6638.911813128496 -1.0
6641.9925425986 -1.0
6642.133325736184 -1.0
6646.214457140775 -1.0
6646.540659409818 -1.0
6646.727663115768 -1.0
6646.810088947592 -1.0
6646.9463612975405 -1.0
6647.099530103211 -1.0
6648.4956666148555 -1.0
6648.658304873445 -1.0
6648.957744339395 -1.0
6649.114559164107 -1.0
6649.276710553523 -1.0
6650.560206356481 -1.0
6651.165829473074 -1.0
6651.269075704775 -1.0
6651.366304554852 -1.0
6653.601991258709 -1.0
6654.109898654335 -1.0
6654.229681438079 -1.0
6518.4438357712315 -1.0
6524.407199849314 -1.0
6524.499618007431 -1.0
6524.795785397952 -1.0
6526.581120499447 -1.0
6526.905967180154 -1.0
6527.271748857313 -1.0
6527.895496192404 -1.0
6528.0214563339305 -1.0
6528.136301463191 -1.0
6528.224272816196 -1.0
6528.386137306452 -1.0
6528.508129514499 -1.0
6528.606349112694 -1.0
6528.772013581427 -1.0
6528.897063967363 -1.0
6529.0061236516485 -1.0
6529.104468216193 -1.0
6529.174695338824 -1.0
6530.493305889175 -1.0
6530.575126895174 -1.0
6530.70288055417 -1.0
6532.222959945524 -1.0
6532.87624033801 -1.0
6532.946035576405 -1.0
6536.718292549865 -1.0
6537.175345687466 -1.0
6539.191504712083 -1.0
6539.3843238789805 -1.0
6539.480074139653 -1.0
6540.424985130584 -1.0
6540.538245684036 -1.0
6541.44539182567 -1.0
6541.774676307403 -1.0
6542.049734366181 -1.0
6542.375079906538 -1.0
6542.51194711375 -1.0
6543.364704873973 -1.0
6544.596645699979 -1.0
6545.718779043124 -1.0
6546.776194782518 -1.0
6547.024821944927 -1.0
6547.352262919972 -1.0
6547.537028250016 -1.0
6548.532227712552 -1.0
6548.661472967722 -1.0
6548.792086854942 -1.0
6548.931970250227 -1.0
6549.062790082042 -1.0
6550.185194346165 -1.0
6550.548671632253 -1.0
6551.499906910085 -1.0
6551.7055316315 -1.0
6555.472613908574 -1.0
6555.965628367822 -1.0
6556.057172757231 -1.0
6556.216960800138 -1.0
6556.724585331182 -1.0
6556.804138944091 -1.0
6558.8756940271005 -1.0
6559.08792397089 -1.0
6559.604504092504 -1.0
6559.752345346519 -1.0
6559.872045166123 -1.0
6560.056776502457 -1.0
6560.211310956969 -1.0
6560.762053893416 -1.0
6560.851052966578 -1.0
6560.975505508278 -1.0
6562.01165794435 -1.0
6562.105528707643 -1.0
6563.342240222632 -1.0
6564.18857168868 -1.0
6564.44490377431 -1.0
6564.960431175554 -1.0
6565.068681072692 -1.0
6565.894733988836 -1.0
6565.978578447255 -1.0
6566.088156987053 -1.0
6566.198850227148 -1.0
6566.33004095647 -1.0
6566.549719895655 -1.0
6566.674769276027 -1.0
6569.061750530508 -1.0
6569.124975532222 -1.0
6569.632124183181 -1.0
6569.700609770519 -1.0
6571.3989311672585 -1.0
6571.680397493111 -1.0
6571.927200138456 -1.0
6572.027555157269 -1.0
6572.779494992313 -1.0
6572.880813751912 -1.0
6573.333487046738 -1.0
6573.476529588447 -1.0
6573.6297024065125 -1.0
6573.714432625994 -1.0
6574.81669927041 -1.0
6574.983053544244 -1.0
6575.139232553781 -1.0
6576.123182007337 -1.0
6577.6561918371735 -1.0
6445.563168083412 -1.0
6445.638982712157 -1.0
6446.135840207246 -1.0
6446.770861577428 -1.0
6447.4571671669855 -1.0
6447.549309408301 -1.0
6447.624199285332 -1.0
6447.993632018352 -1.0
6448.083182955892 -1.0
6448.3193315024 -1.0
6448.725763293356 -1.0
6448.836006670702 -1.0
6450.005672377803 -1.0
6450.69758445799 -1.0
6450.954214500212 -1.0
6452.058585749156 -1.0
6452.844957445488 -1.0
6452.950753017406 -1.0
6453.041636596277 -1.0
6453.346385707732 -1.0
6453.551327638112 -1.0
6454.627969334548 -1.0
6455.264601264965 -1.0
6455.3905874111215 -1.0
6455.489600805137 -1.0
6455.596777005701 -1.0
6456.062047982047 -1.0
6456.165704128412 -1.0
6456.390339766104 -1.0
6456.50001229575 -1.0
6458.417566023008 -1.0
6458.459193836995 -1.0
6458.878376196345 -1.0
6459.116733146118 -1.0
6459.297759501469 -1.0
6460.029878768989 -1.0
6460.474515287512 -1.0
6460.694432191963 -1.0
6460.937447889289 -1.0
6461.067199022803 -1.0
6463.3891260751625 -1.0
6464.400193379245 -1.0
6465.586443606166 -1.0
6465.696741966333 -1.0
6466.551746205527 -1.0
6467.147989979505 -1.0
6467.2242434881955 -1.0
6467.556385232944 -1.0
6467.674969366224 -1.0
6467.80527634924 -1.0
6467.922421869077 -1.0
6468.049468728136 -1.0
6471.092818891116 -1.0
6471.21352945242 -1.0
6471.543425798875 -1.0
6471.657541132458 -1.0
6471.93908347301 -1.0
6472.429826594363 -1.0
6472.96431995825 -1.0
6474.7428560039325 -1.0
6474.796233659442 -1.0
6475.323254029976 -1.0
6478.616443022743 -1.0
6478.738771148178 -1.0
6478.9418565707865 -1.0
6479.956309944717 -1.0
6480.085605197579 -1.0
6480.44376794389 -1.0
6480.610574115863 -1.0
6481.145050478725 -1.0
6481.300601675258 -1.0
6483.083212606872 -1.0
6484.070228349244 -1.0
6484.172472871253 -1.0
6484.618281061126 -1.0
6485.013806764111 -1.0
6485.151023887144 -1.0
6485.258471010817 -1.0
6485.37796889584 -1.0
6486.225158213758 -1.0
6486.64278397652 -1.0
6486.8320171198975 -1.0
6486.9726393274905 -1.0
6487.075796603817 -1.0
6487.480670793142 -1.0
6488.882916935319 -1.0
6491.410607604619 -1.0
6493.197400389385 -1.0
6493.968890043952 -1.0
6494.62792592098 -1.0
6494.98075309466 -1.0
6495.255481258228 -1.0
6495.3378001340425 -1.0
6495.922271050218 -1.0
6496.029787153881 -1.0
6496.964325983928 -1.0
6497.055696426825 -1.0
6497.490341609624 -1.0
6498.768251151503 -1.0
6499.1048156941915 -1.0
6499.6449675191125 -1.0
6500.6573254295445 -1.0
6501.361813084933 -1.0
6501.991256909263 -1.0
6502.182359546493 -1.0
6372.460528113188 -1.0
6374.139734074252 -1.0
6374.269461229054 -1.0
6374.824837052782 -1.0
6374.928248276048 -1.0
6375.946978639582 -1.0
6376.022148448512 -1.0
6376.272292258295 -1.0
6377.494888859878 -1.0
6377.966418203102 -1.0
6378.3568293351345 -1.0
6378.471810450127 -1.0
6378.633906909465 -1.0
6378.759992041765 -1.0
6379.0030087650375 -1.0
6379.096883549309 -1.0
6379.171846413506 -1.0
6379.5669282902945 -1.0
6379.673016793753 -1.0
6379.792679650974 -1.0
6380.47356875619 -1.0
6381.264006434596 -1.0
6381.360309566295 -1.0
6381.482636707578 -1.0
6381.620173763255 -1.0
6381.759328384403 -1.0
6381.973379887167 -1.0
6382.692869621675 -1.0
6382.797625482656 -1.0
6383.224376850593 -1.0
6383.343827764175 -1.0
6385.462397679353 -1.0
6385.582297471997 -1.0
6385.7569745503915 -1.0
6385.8406230807805 -1.0
6386.779566861708 -1.0
6387.395333453849 -1.0
6388.340080673887 -1.0
6388.418464618176 -1.0
6388.813035627297 -1.0
6389.388213120973 -1.0
6389.484021384556 -1.0
6390.128248329304 -1.0
6390.388914307834 -1.0
6391.133582270696 -1.0
6391.178192287264 -1.0
6391.518652830462 -1.0
6392.3682765981275 -1.0
6393.1987055211275 -1.0
6394.048579219751 -1.0
6394.729758234092 -1.0
6395.0479857481705 -1.0
6395.541167263834 -1.0
6395.62044196808 -1.0
6396.6101061115405 -1.0
6396.950160761306 -1.0
6397.193720332833 -1.0
6397.389024867266 -1.0
6397.452191898401 -1.0
6397.610172459295 -1.0
6399.2074443743195 -1.0
6399.949171118549 -1.0
6400.012935988867 -1.0
6400.697505087087 -1.0
6402.935309921671 -1.0
6403.012974057806 -1.0
6403.7844737999685 -1.0
6403.862227911844 -1.0
6404.627265389186 -1.0
6405.0904049691835 -1.0
6413.614154058239 -1.0
6414.327120514965 -1.0
6414.494429566155 -1.0
6414.701697881945 -1.0
6414.812330159719 -1.0
6414.952525495122 -1.0
6415.117203253094 -1.0
6415.262880115782 -1.0
6415.40442508851 -1.0
6415.537859240257 -1.0
6417.831340072858 -1.0
6417.906485884039 -1.0
6418.370327267355 -1.0
6422.107091329458 -1.0
6422.897614941039 -1.0
6424.165380331299 -1.0
6424.813345242153 -1.0
6425.636248151509 -1.0
6427.40442708903 -1.0
6427.503762400162 -1.0
6428.773657210631 -1.0
6429.320254352759 -1.0
6301.412414287763 -1.0
6301.682421789682 -1.0
6301.906548610669 -1.0
6302.018699497647 -1.0
6302.398113623106 -1.0
6302.471163008967 -1.0
6303.250817667182 -1.0
6304.242395421592 -1.0
6305.039446406808 -1.0
6305.276372789943 -1.0
6305.360182286319 -1.0
6306.7257006306745 -1.0
6308.7112444871955 -1.0
6309.159962999873 -1.0
6310.013437828931 -1.0
6311.364439062526 -1.0
6311.465356964281 -1.0
6311.635082389966 -1.0
6311.814921100006 -1.0
6311.944856210045 -1.0
6312.106150899426 -1.0
6312.276857061612 -1.0
6312.46815269509 -1.0
6312.624589688737 -1.0
6315.774695817223 -1.0
6317.183311569016 -1.0
6317.813231419048 -1.0
6318.222258584252 -1.0
6318.301584283143 -1.0
6318.438034642486 -1.0
6318.6935010426905 -1.0
6318.891731812185 -1.0
6319.160238710487 -1.0
6319.263807899202 -1.0
6319.512023246233 -1.0
6319.608511336379 -1.0
6320.123721987142 -1.0
6321.16859640645 -1.0
6321.3002150627135 -1.0
6321.631208180578 -1.0
6321.819922504737 -1.0
6322.376850951319 -1.0
6322.538415565882 -1.0
6322.725044449813 -1.0
6322.866256529637 -1.0
6323.025786690409 -1.0
6323.716025337648 -1.0
6323.8413206914765 -1.0
6323.977733059974 -1.0
6324.078957877545 -1.0
6324.165409662185 -1.0
6324.9567051708855 -1.0
6325.004774262578 -1.0
6325.845798416348 -1.0
6326.366515583953 -1.0
6329.905936104791 -1.0
6330.286999772581 -1.0
6330.375424026786 -1.0
6330.49638754275 -1.0
6331.414143084286 -1.0
6332.187100509701 -1.0
6333.14778152156 -1.0
6333.214352644027 -1.0
6334.923165743855 -1.0
6335.011426041526 -1.0
6335.405022340987 -1.0
6335.701979592786 -1.0
6336.079808126338 -1.0
6336.163524644108 -1.0
6336.242253501314 -1.0
6336.415720916262 -1.0
6337.620290425354 -1.0
6338.906277067421 -1.0
6339.0536574875505 -1.0
6339.668506365984 -1.0
6340.299324955111 -1.0
6340.388690955186 -1.0
6340.499858100377 -1.0
6341.383941672209 -1.0
6341.79328973794 -1.0
6341.872147559902 -1.0
6345.250169351277 -1.0
6345.3840234028285 -1.0
6346.120715553028 -1.0
6346.671205710099 -1.0
6347.1059059641075 -1.0
6348.129207138518 -1.0
6348.737286827306 -1.0
6350.344370212479 -1.0
6350.454977506519 -1.0
6350.895847101367 -1.0
6352.522789148281 -1.0
6352.706664763987 -1.0
6354.257719188536 -1.0
6355.910642250044 -1.0
6357.022803546083 -1.0
6357.67909527865 -1.0
6230.92114693826 -1.0
6231.121929047654 -1.0
6232.122754421823 -1.0
6232.8794153298195 -1.0
6232.977639965719 -1.0
6234.195798003397 -1.0
6234.296584951363 -1.0
6235.354492999384 -1.0
6237.102190898089 -1.0
6237.986146632988 -1.0
6238.0826407326595 -1.0
6239.0817865475565 -1.0
6239.577081602707 -1.0
6239.713649945589 -1.0
6240.303363656734 -1.0
6242.6263641203295 -1.0
6244.371186772453 -1.0
6244.562939301688 -1.0
6244.628143799297 -1.0
6244.735947862186 -1.0
6245.04090000587 -1.0
6245.150384617596 -1.0
6245.849978829463 -1.0
6246.174346760969 -1.0
6246.406517440436 -1.0
6247.124640677354 -1.0
6248.405402885395 -1.0
6249.15602539648 -1.0
6249.263269608947 -1.0
6250.485038648677 -1.0
6251.267479616405 -1.0
6251.44144291895 -1.0
6251.549498913157 -1.0
6251.646426894475 -1.0
6251.765502930502 -1.0
6251.86114925583 -1.0
6251.959361892259 -1.0
6252.16169557906 -1.0
6252.312236168837 -1.0
6252.463510561606 -1.0
6252.60787880819 -1.0
6252.785252195016 -1.0
6252.885625251384 -1.0
6254.666799119727 -1.0
6254.776202751676 -1.0
6255.200642815833 -1.0
6255.333292207643 -1.0
6255.523362185517 -1.0
6255.652653478709 -1.0
6255.772322354911 -1.0
6255.851600073665 -1.0
6255.984570379204 -1.0
6256.106512645081 -1.0
6256.242717082402 -1.0
6256.336998773438 -1.0
6256.654483547775 -1.0
6256.750869673839 -1.0
6256.928838899664 -1.0
6259.400142496619 -1.0
6259.49102809889 -1.0
6260.217079194126 -1.0
6262.545571117101 -1.0
6262.711565556071 -1.0
6262.804322655509 -1.0
6262.887253392816 -1.0
6263.025602253148 -1.0
6264.313663472572 -1.0
6264.714909757355 -1.0
6266.171989599973 -1.0
6266.269656380929 -1.0
6266.371766968912 -1.0
6266.485571417612 -1.0
6266.616647229718 -1.0
6266.76490942803 -1.0
6268.200090145362 -1.0
6270.185847052454 -1.0
6270.298783733498 -1.0
6270.389539369248 -1.0
6270.5020251713 -1.0
6270.611128881294 -1.0
6270.74047515694 -1.0
6270.86769200423 -1.0
6271.003855449686 -1.0
6271.545578018169 -1.0
6272.073513287603 -1.0
6272.254368734695 -1.0
6272.627243631616 -1.0
6272.69978915581 -1.0
6272.825179493098 -1.0
6273.029864542614 -1.0
6273.222530818677 -1.0
6273.4338750803145 -1.0
6274.812122068826 -1.0
6275.077479829166 -1.0
6275.206230263956 -1.0
6275.322034174438 -1.0
6275.388709274371 -1.0
6276.163816183245 -1.0
6277.240076240831 -1.0
6277.879813490462 -1.0
6278.501821499309 -1.0
6278.645520920094 -1.0
6279.163225930754 -1.0
6279.977710263687 -1.0
6280.889584448958 -1.0
6280.989072738844 -1.0
6281.164570622023 -1.0
6281.267786910994 -1.0
6281.522795447423 -1.0
6281.653389386103 -1.0
6282.042477925073 -1.0
6283.017087264681 -1.0
6283.140615100178 -1.0
6283.213046653893 -1.0
6284.262117000627 -1.0
6285.2779882591385 -1.0
6285.971293119558 -1.0
6286.0433197816865 -1.0
6286.622752214176 -1.0
6286.71371679173 -1.0
6287.255336375812 -1.0
6287.569933911377 -1.0
6163.20715722643 -1.0
6165.769337780293 -1.0
6165.83617284797 -1.0
6165.9717334760735 -1.0
6166.314619477154 -1.0
6166.4323268953185 -1.0
6167.389899970082 -1.0
6167.62657946669 -1.0
6168.371798516679 -1.0
6168.493227935826 -1.0
6168.575076974812 -1.0
6168.83791545224 -1.0
6170.738080613094 -1.0
6173.09578500267 -1.0
6174.4046907983675 -1.0
6175.654359486119 -1.0
6175.781064488385 -1.0
6175.885473473143 -1.0
6175.958477884437 -1.0
6176.085000935465 -1.0
6176.160836587052 -1.0
6176.3332333290855 -1.0
6176.4934303445425 -1.0
6176.551207841503 -1.0
6176.667964512971 -1.0
6176.815387955799 -1.0
6177.071873134726 -1.0
6177.204622514873 -1.0
6177.3646005888695 -1.0
6177.534307052461 -1.0
6177.644072599649 -1.0
6177.761012221835 -1.0
6178.931213226628 -1.0
6179.163779822748 -1.0
6179.420253003995 -1.0
6179.5486035640015 -1.0
6179.774181035287 -1.0
6179.848678045648 -1.0
6179.953207997315 -1.0
6180.043021897701 -1.0
6180.704852309473 -1.0
6184.746400831039 -1.0
6184.792614430293 -1.0
6185.566351808656 -1.0
6185.655641848862 -1.0
6185.770638990891 -1.0
6186.008854068945 -1.0
6186.157765110542 -1.0
6187.134983885377 -1.0
6189.144041773867 -1.0
6189.937287912185 -1.0
6190.032693310796 -1.0
6190.115885986596 -1.0
6190.23136199936 -1.0
6190.565783259486 -1.0
6190.709246761892 -1.0
6190.7702074034505 -1.0
6193.178632111962 -1.0
6193.8555814536685 -1.0
6194.793305815685 -1.0
6194.9253333860315 -1.0
6195.320506341049 -1.0
6196.306762677357 -1.0
6196.394814048539 -1.0
6196.507830720202 -1.0
6199.062039286215 -1.0
6200.432771439766 -1.0
6201.101094089269 -1.0
6204.768033020948 -1.0
6204.901801122251 -1.0
6205.0177070171285 -1.0
6205.256293988594 -1.0
6205.859853013751 -1.0
6206.456992761094 -1.0
6207.749366928604 -1.0
6208.68686733151 -1.0
6209.951291995669 -1.0
6213.322076360957 -1.0
6213.654756077088 -1.0
6214.103757574775 -1.0
6214.539904522062 -1.0
6215.939463907732 -1.0
6216.65010318497 -1.0
6216.7625849968135 -1.0
6216.864147739128 -1.0
6217.439282382644 -1.0
6217.573388390774 -1.0
6218.178814903818 -1.0
6218.343845612079 -1.0
6219.776393136374 -1.0
6097.19321365954 -1.0
6097.28660561162 -1.0
6099.989280742497 -1.0
6101.161574324768 -1.0
6103.640328497696 -1.0
6106.612475325111 -1.0
6106.843147454949 -1.0
6106.92050970507 -1.0
6108.280284988535 -1.0
6108.397990417656 -1.0
6108.485838854987 -1.0
6109.150919466981 -1.0
6109.213883578704 -1.0
6109.643071461469 -1.0
6109.709266706484 -1.0
6110.666915843676 -1.0
6111.748038860723 -1.0
6113.465601165868 -1.0
6113.963382647084 -1.0
6116.165951852407 -1.0
6118.0505413434175 -1.0
6118.144605112272 -1.0
6118.366991460533 -1.0
6119.665921041006 -1.0
6119.70320404033 -1.0
6120.556059272487 -1.0
6122.214528405498 -1.0
6122.353159219041 -1.0
6122.491954988308 -1.0
6122.624336478119 -1.0
6122.747444455445 -1.0
6122.896015602463 -1.0
6123.044595747031 -1.0
6123.362004604541 -1.0
6123.833389158961 -1.0
6125.7389809939295 -1.0
6126.072371563082 -1.0
6126.662086373742 -1.0
6128.138333372288 -1.0
6128.337227019055 -1.0
6128.442948659193 -1.0
6128.722071784252 -1.0
6129.490030778183 -1.0
6129.547436379012 -1.0
6129.76867003259 -1.0
6130.119845828743 -1.0
6130.456133618467 -1.0
6130.756445058813 -1.0
6130.840224584622 -1.0
6131.211205067499 -1.0
6131.390702916348 -1.0
6131.590168408723 -1.0
6131.666511929173 -1.0
6131.751017260164 -1.0
6132.219202666713 -1.0
6132.369004481434 -1.0
6132.417069587661 -1.0
6132.770869678404 -1.0
6132.861820280263 -1.0
6133.056020184722 -1.0
6133.593461012001 -1.0
6133.669545601676 -1.0
6133.814045838263 -1.0
6134.015410820342 -1.0
6134.448283698195 -1.0
6134.551039133057 -1.0
6135.150997188199 -1.0
6135.325029502156 -1.0
6135.777399148908 -1.0
6136.235476264247 -1.0
6136.701985117344 -1.0
6137.01611884681 -1.0
6137.1750372147935 -1.0
6137.927084467358 -1.0
6139.14350314382 -1.0
6139.6503261798625 -1.0
6140.167376471866 -1.0
6140.598090924692 -1.0
6140.699036844028 -1.0
6140.765227087229 -1.0
6140.8840702052685 -1.0
6140.983486534903 -1.0
6141.224173965752 -1.0
6141.633922042547 -1.0
6141.756865060548 -1.0
6142.0741189505425 -1.0
6142.3080022063605 -1.0
6142.61176571518 -1.0
6142.863385212662 -1.0
6143.424682631815 -1.0
6144.278305627045 -1.0
6144.407324014682 -1.0
6144.565296634598 -1.0
6144.757726010581 -1.0
6145.441211647925 -1.0
6147.467172127587 -1.0
6147.602641783857 -1.0
6147.742549249522 -1.0
6147.876858217123 -1.0
6148.06857378364 -1.0
6148.179951903075 -1.0
6148.260674246841 -1.0
6148.354654033881 -1.0
6148.4728223315915 -1.0
6148.551418245803 -1.0
6148.674978097024 -1.0
6148.788162731703 -1.0
6148.886751282222 -1.0
6150.683013375798 -1.0
6151.993052911496 -1.0
6033.514492225869 -1.0
6034.213131919449 -1.0
6034.339184124566 -1.0
6034.540769079129 -1.0
6035.874712443885 -1.0
6036.763529147182 -1.0
6038.680812108625 -1.0
6039.226816719436 -1.0
6039.663437656735 -1.0
6039.905608727974 -1.0
6040.871852666271 -1.0
6041.089505310752 -1.0
6041.347974011819 -1.0
6041.4302559509015 -1.0
6042.58973407775 -1.0
6044.432427020207 -1.0
6044.470434829605 -1.0
6045.352481335846 -1.0
6046.898340857946 -1.0
6047.266581124313 -1.0
6047.389779092074 -1.0
6047.523631203182 -1.0
6047.66231101984 -1.0
6047.798196585674 -1.0
6047.955896302574 -1.0
6049.774995555293 -1.0
6050.98127211861 -1.0
6052.723109079014 -1.0
6053.380798731105 -1.0
6055.593478434905 -1.0
6056.240483948802 -1.0
6056.8804733433235 -1.0
6057.170568557557 -1.0
6057.254080164834 -1.0
6058.179801941939 -1.0
6058.288703740938 -1.0
6058.438447588491 -1.0
6058.611755117615 -1.0
6058.720711901796 -1.0
6059.85490777585 -1.0
6060.95842387449 -1.0
6061.024746090515 -1.0
6061.534280461159 -1.0
6061.628680148262 -1.0
6064.75013813383 -1.0
6065.346232290287 -1.0
6065.646438789249 -1.0
6065.779610079027 -1.0
6065.91670531656 -1.0
6066.033624964209 -1.0
6066.123154956462 -1.0
6066.236540551739 -1.0
6066.330173443756 -1.0
6066.495693059063 -1.0
6066.595218370965 -1.0
6066.963346655803 -1.0
6067.07923457992 -1.0
6069.02037904988 -1.0
6069.569236869139 -1.0
6069.673168998828 -1.0
6069.840294182713 -1.0
6069.936456395934 -1.0
6070.05671214823 -1.0
6070.196467671452 -1.0
6070.340972920958 -1.0
6070.475921733086 -1.0
6071.551923191511 -1.0
6071.743809734842 -1.0
6073.103322163666 -1.0
6074.00348777079 -1.0
6074.220346616653 -1.0
6074.334130103779 -1.0
6074.741332905623 -1.0
6076.195822857979 -1.0
6077.106147736291 -1.0
6077.873361991544 -1.0
6078.421637959165 -1.0
6079.223073035698 -1.0
6080.900658148933 -1.0
6081.243806124602 -1.0
6083.169014824833 -1.0
6083.243107954526 -1.0
6083.878354593622 -1.0
6084.1204016810925 -1.0
6085.878487192473 -1.0
6085.9566922191025 -1.0
6086.45157449916 -1.0
6086.69998587884 -1.0
6087.2621561126025 -1.0
5968.319074713439 -1.0
5970.373585113653 -1.0
5970.449378801141 -1.0
5971.057504824601 -1.0
5971.599958447609 -1.0
5972.434611760455 -1.0
5972.578939080601 -1.0
5976.200481492605 -1.0
5977.30377080227 -1.0
5977.402819256395 -1.0
5977.538994760111 -1.0
5977.996674097623 -1.0
5978.07100417641 -1.0
5978.160820104821 -1.0
5978.3188167600665 -1.0
5978.4130455057575 -1.0
5978.519572955247 -1.0
5979.326064806084 -1.0
5980.687578902073 -1.0
5980.815566599498 -1.0
5980.931702473362 -1.0
5981.054958438911 -1.0
