 # ID       Xpix           Wavelength          Intens       Line 
    8       78.6        6022.36550518          2463.0          ? 
    9        0.0        6022.63984463           703.0          ? 
   10        0.0        6022.69727024          3682.0          ? 
   11       95.5        6023.22455388         43952.0        ThI 
   12        0.0        6023.33316777           991.0          ? 
   13      139.0        6025.15003869        373492.0        ArI 
   14      159.2        6026.04510373         53434.0        ThI 
   15      161.8        6026.23777908          1532.0          ? 
   16      186.5        6027.24785029         12947.0       ArII 
   17      232.6        6029.22644484         40275.0        ThI 
   18      241.1        6029.64957340         42558.0        ThI 
   19      259.2        6030.44455227        446532.0        ThI 
   20      314.9        6032.87243136         83838.0        ThI 
   21      320.1        6033.18880554          1800.0          ? 
   22      327.2        6033.41237560         73220.0        ThI 
   23        0.0        6033.51449223          4505.0        ThI 
   24        0.0        6034.21313192          1129.0          ? 
   25        0.0        6034.33918412          1256.0          ? 
   26      353.1        6034.54076908         12033.0          ? 
   27      359.8        6034.84391980          1596.0          ? 
   28      368.1        6035.19286325        127961.0        ThI 
   29      383.7        6035.87471244          1810.0          ? 
   30      404.1        6036.76352915         20443.0        ThI 
   32      460.9        6039.22681672          3983.0          ? 
   33      472.9        6039.66343766           748.0          ? 
   34      474.8        6039.90560873          1151.0          ? 
   35      500.8        6040.87185267          2133.0          ? 
   36      503.8        6041.08950531          2871.0          ? 
   37        0.0        6041.34797401          1593.0          ? 
   38        0.0        6041.43025595           950.0          ? 
   39      537.2        6042.39976801          1288.0          ? 
   41        0.0        6044.43242702        128741.0       ThII 
   42        0.0        6044.47043483         28824.0          ? 
   43      604.7        6045.35248134          8880.0          ? 
   45        0.0        6047.26658112          2032.0          ? 
   46        0.0        6047.38977909          1342.0          ? 
   47        0.0        6047.52363120          1273.0          ? 
   48        0.0        6047.66231102          1173.0          ? 
   49        0.0        6047.79819659          4894.0          ? 
   50      662.3        6047.95589630          1381.0          ? 
   53      772.6        6052.44531456          9590.0          ? 
   57      859.6        6056.24048395           508.0          ? 
   58      873.8        6056.88047334          2572.0          ? 
   59        0.0        6057.17056856          1398.0          ? 
   60        0.0        6057.25408016           824.0          ? 
   62        0.0        6058.28870374           887.0          ? 
   63      914.7        6058.43844759          2371.0          ? 
   64        0.0        6058.61175512          5031.0       ThII 
   65        0.0        6058.72071190          5049.0          ? 
   66      948.1        6059.85490778          3503.0          ? 
   67        0.0        6060.95842387          2100.0          ? 
   68        0.0        6061.02474609           730.0          ? 
   70        0.0        6061.62868015          4050.0          ? 
   72     1077.8        6065.34623229          2629.0          ? 
   73        0.0        6065.64643879          2453.0          ? 
   75        0.0        6065.91670532          1603.0          ? 
   76        0.0        6066.03362496           619.0          ? 
   77        0.0        6066.12315496           498.0          ? 
   78        0.0        6066.23654055           933.0          ? 
   79        0.0        6066.33017344          1735.0          ? 
   81        0.0        6066.59521837           492.0          ? 
   82        0.0        6066.96334666          1968.0          ? 
   83        0.0        6067.07923458         11352.0       ThII 
   85        0.0        6069.56923687           758.0          ? 
   86        0.0        6069.67316900          1262.0          ? 
   87        0.0        6069.84029418          3853.0          ? 
   88        0.0        6069.93645640          4680.0          ? 
   89        0.0        6070.05671215          1855.0          ? 
   90        0.0        6070.19646767           807.0          ? 
   92        0.0        6070.47592173           854.0          ? 
   93     1227.6        6071.55192319          4190.0          ? 
   94     1234.9        6071.74380973           979.0          ? 
   95        0.0        6072.79923971          7514.0        ThI 
   96        0.0        6072.89616172          5096.0          ? 
   98     1268.2        6073.30168397           482.0          ? 
   99        0.0        6073.44881052           608.0          ? 
  100        0.0        6073.55487707          1325.0          ? 
  101     1288.9        6074.00348777          1808.0          ? 
  102        0.0        6074.22034662           441.0          ? 
  103        0.0        6074.33413010           572.0          ? 
  104     1304.5        6074.74133291           375.0          ? 
  105     1338.8        6076.19582286          1063.0          ? 
  106        0.0        6076.98664978          1528.0          ? 
  108        0.0        6077.36635096          9662.0          ? 
  109        0.0        6077.43120756          2027.0       ArII 
  110        0.0        6077.53533464          1955.0          ? 
  116     1456.5        6080.90065815          1979.0          ? 
  118        0.0        6083.16901482           440.0          ? 
  119        0.0        6083.24310795          3263.0          ? 
  120     1528.1        6083.87835459          5148.0          ? 
  121     1538.3        6084.12040168          2784.0          ? 
  122        0.0        6085.25619308         42636.0       ThII 
  124     1580.0        6085.87848719         42490.0        ArI 
  125        0.0        6085.95669222          4136.0          ? 
  126     1594.0        6086.45157450          4115.0          ? 
  127     1599.4        6086.69998588          7429.0        ThI 
  130     1652.2        6088.82438514          7111.0          ? 
  131     1657.5        6089.11270682          1929.0          ? 
  132     1677.5        6089.81340490          2523.0          ? 
  136     1704.0        6090.95644634          6026.0          ? 
  137        0.0        6093.02141153          3795.0          ? 
  139     1814.8        6095.22482158          2534.0          ? 
  140     1819.2        6095.43342464          2202.0          ? 
  141     1831.6        6095.98867672          1086.0          ? 
  142        0.0        6097.19321366         11450.0       ThII 
  143        0.0        6097.28660561          1722.0          ? 
  144        0.0        6097.41149012          2376.0          ? 
  145     1871.5        6097.59203569          3865.0          ? 
  146     1878.6        6097.81784013          6142.0          ? 
  147     1885.5        6098.11991212         98402.0       NoID 
  148     1889.9        6098.31833190          3569.0          ? 
  149     1902.8        6098.80319286        626922.0        ArI 
  150     1909.8        6099.08319976        108574.0       ThII 
  151     1932.6        6099.98928074         16069.0        ThI 
  152     1962.4        6101.16157432        118696.0        ArI 
  153     1965.0        6101.37662665          2066.0          ? 
  154     1969.4        6101.55213757          2004.0          ? 
  155     1976.6        6101.72521615        446249.0        ThI 
  156     1979.7        6101.91755057          6413.0       ArII 
