   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    6    no  4755394.1      112.6        0.0       14.5      0.329     3276.0     1077.0 
    7    no       81.4       26.4      198.3       25.7     17.559      429.0     7533.0 
    8    no  4756533.7        9.9        0.0       28.5      0.269     7533.0     2026.0 
    9    no  4756620.1        8.1        0.0       29.6      6.217     2026.0    12596.0 
   10    no  4756701.3        7.8        0.0       30.6      0.161    12596.0     2026.0 
   11    no  4757136.0       23.9        0.0       36.0     10.870     4138.0    44981.0 
   12    no       78.6       54.9      124.1       37.0      0.041    44981.0     1857.0 
   13    no  4757302.4        8.4        0.0       38.1     24.222     1857.0    44981.0 
   14    no  4757416.2        6.6        0.0       39.5      0.471     3939.0     1857.0 
   15    no  4758005.9       59.0        0.0       46.8      2.059    27306.0    56217.0 
   16    no  4758078.2       73.9        0.0       47.7      1.796    56217.0   100946.0 
   17    no  4758149.2       56.8        0.0       48.6      0.557   100946.0    56217.0 
   18    no  4758291.4       14.8        0.0       50.3      3.686    27389.0   100946.0 
   20    no       40.7        0.0       75.0       61.6      1.058     3691.0     3904.0 
   21    no  4759584.9        6.5        0.0       66.5      3.445     3904.0    13450.0 
   22    no  4759688.2        5.3        0.0       67.8      0.290    13450.0     3904.0 
   23    no       80.8        8.4        0.0       72.4     19.214      700.0    13450.0 
   24    no  4760433.6        1.9        0.0       77.1      0.867     1145.0      993.0 
   25    no       80.7        3.6       18.6       79.7      1.153      993.0     1145.0 
   26    no       80.0        0.5        0.0       83.5     15.542     1406.0    21852.0 
   27    no       40.1        0.0      229.0       85.6      0.064    21852.0     1406.0 
   28    no       40.5        0.9       55.8       95.1      0.157     3902.0      614.0 
   29    no       80.4        4.7        0.0       97.5     10.748      614.0     6599.0 
   30    no  4762230.1        5.6        0.0       99.8      0.214     6599.0     1414.0 
   31    no  4762302.8        3.4        0.0      100.7      4.667     1414.0     6599.0 
   32    no       38.9        0.4       60.4      103.5      0.148     9562.0     1414.0 
   33    no  4763726.7        5.3        0.0      118.8      3.237     1019.0     3299.0 
   34    no  4763787.6        4.5        0.0      119.5      0.309     3299.0     1019.0 
   35    no       80.1        0.1        2.9      121.8      2.967     1112.0     3299.0 
   36    no       31.5        0.8     1311.0      126.7      0.004   297423.0     1112.0 
   37    no       25.0        0.4      471.3      142.7      0.006   105963.0      612.0 
   38    no       79.8        6.7        0.0      145.8      1.768      612.0     1082.0 
   39    no       66.0        0.0       10.2      147.6      0.579     1082.0      627.0 
   40    no       79.7        0.3        1.6      149.2      1.726      627.0     1082.0 
   41    no       71.7       87.9        0.3      151.8      0.139     4500.0      627.0 
   42    no       25.1        1.5     1979.6      155.6      0.009   511831.0     4500.0 
   43    no       23.7        0.2       25.0      160.2    191.196     2677.0   511831.0 
   44    no       25.2        0.0       17.6      167.0      2.308     1160.0     2677.0 
   45    no  4768061.3       13.0        0.0      174.5      0.881    10275.0     9056.0 
   46    no  4768166.5        7.6        0.0      175.8      1.135     9056.0    10275.0 
