 # ID       Xpix           Wavelength          Intens       Line 
    0        0.0        4286.22850000             1.0        ThI 
    1        0.0        4288.66880000             1.0        ThI 
    2        0.0        4289.65510000             1.0        ThI 
    3        0.0        4291.80980000             1.0        ThI 
    4        0.0        4294.71930000             1.0        ThI 
    5        0.0        4295.58490000             1.0        ThI 
    6        0.0        4297.30660000             1.0        ThI 
    7        0.0        4297.93920000             1.0        ThI 
    8        0.0        4299.63520000             1.0        ThI 
    9        0.0        4299.83930000             1.0        ThI 
   10        0.0        4300.10080000             1.0        ArI 
   11        0.0        4300.64950000             1.0       ArII 
   12        0.0        4303.98920000             1.0        ThI 
   13     1737.4        4304.41790000             1.0         Th 
   14        0.0        4304.95650000             1.0        ThI 
   16     1856.7        4307.74060000             1.0         Th 
   17        0.0        4308.12200000             1.0        ThI 
   18     1884.8        4308.60010000             1.0        ThI 
   19     1907.7        4309.23920000             1.0       ArII 
   22        0.0        4255.23730000             1.0         Th 
   23        0.0        4256.25370000             1.0        ThI 
   24        0.0        4257.49630000             1.0        ThI 
   25        0.0        4257.89820000             1.0         Th 
   26        0.0        4258.52040000             1.0        ThI 
   27        0.0        4259.36190000             1.0        ArI 
   28        0.0        4260.33300000             1.0        ThI 
   29        0.0        4260.98450000             1.0        ThI 
   30        0.0        4261.27540000             1.0       ThII 
   31        0.0        4261.49200000             1.0        ThI 
   32        0.0        4262.61240000             1.0         Th 
   33        0.0        4263.35610000             1.0       ThII 
   34        0.0        4264.33990000             1.0        ThI 
   35        0.0        4266.28640000             1.0        ArI 
   36        0.0        4266.52710000             1.0       ArII 
   37        0.0        4267.51910000             1.0       ThII 
   38        0.0        4269.94260000             1.0        ThI 
   39        0.0        4270.32900000             1.0       ThII 
   40      604.2        4270.73490000             1.0        ThI 
   41        0.0        4272.16890000             1.0        ArI 
   42        0.0        4272.87450000             1.0        ThI 
   43        0.0        4273.35740000             1.0       ThII 
   44        0.0        4274.02460000             1.0       ThII 
   45        0.0        4275.15960000             1.0       ArII 
   46      797.3        4276.80730000             1.0       ThII 
   47      818.1        4277.31390000             1.0       ThII 
   48      821.0        4277.52820000             1.0       ArII 
   49      847.6        4278.32320000             1.0        ThI 
   50      871.9        4279.06270000             1.0        ThI 
   51      922.3        4280.56800000             1.0        ThI 
   52      939.0        4281.06780000             1.0       ThII 
   53      950.6        4281.41450000             1.0       ThII 
   54      971.7        4282.04130000             1.0       ThII 
   57        0.0        4286.22850000             1.0        ThI 
   60        0.0        4288.66880000             1.0        ThI 
   61        0.0        4289.65510000             1.0        ThI 
   62        0.0        4291.80980000             1.0        ThI 
   63        0.0        4294.71930000             1.0        ThI 
   64        0.0        4295.58490000             1.0        ThI 
   66        0.0        4297.30660000             1.0        ThI 
   67        0.0        4297.93920000             1.0        ThI 
   68        0.0        4299.63520000             1.0        ThI 
   69        0.0        4299.83930000             1.0        ThI 
   70        0.0        4300.10080000             1.0        ArI 
   71        0.0        4300.64950000             1.0       ArII 
   72        0.0        4303.98920000             1.0        ThI 
   73        0.0        4304.95650000             1.0        ThI 
   74     1835.2        4307.17620000             1.0        ThI 
   75        0.0        4308.12200000             1.0        ThI 
   77       71.3        4253.53850000             1.0        ThI 
   78       82.0        4253.86740000             1.0       ThII 
   79        0.0        4255.23730000             1.0         Th 
   80      141.2        4255.79720000             1.0        ThI 
   81        0.0        4256.25370000             1.0        ThI 
   82        0.0        4257.49630000             1.0        ThI 
   83        0.0        4257.89820000             1.0         Th 
   84        0.0        4258.52040000             1.0        ThI 
   85        0.0        4259.36190000             1.0        ArI 
   86        0.0        4260.33300000             1.0        ThI 
   87        0.0        4260.98450000             1.0        ThI 
   88        0.0        4261.27540000             1.0       ThII 
   89        0.0        4261.49200000             1.0        ThI 
   90        0.0        4262.61240000             1.0         Th 
   91        0.0        4263.35610000             1.0       ThII 
   92      391.7        4264.10640000             1.0       ThII 
   93        0.0        4264.33990000             1.0        ThI 
   94        0.0        4266.28640000             1.0        ArI 
   95        0.0        4266.52710000             1.0       ArII 
   96        0.0        4267.51910000             1.0       ThII 
   97      552.0        4269.06390000             1.0        ThI 
   98        0.0        4269.94260000             1.0        ThI 
   99        0.0        4270.32900000             1.0       ThII 
  100      623.2        4271.43960000             1.0         Th 
  101        0.0        4272.16890000             1.0        ArI 
  102        0.0        4272.87450000             1.0        ThI 
  103        0.0        4273.35740000             1.0       ThII 
  104        0.0        4274.02460000             1.0       ThII 
  105        0.0        4275.15960000             1.0       ArII 
