 # ID       Xpix           Wavelength          Intens       Line 
    6        0.0        5896.51500939           707.0          ? 
    7        0.0        5896.61120363          3158.0          ? 
    8       76.2        5896.78768335         16548.0        ThI 
    9       82.0        5897.12270661           488.0          ? 
   10      127.9        5899.04145563           649.0          ? 
   11        0.0        5899.30220578          1842.0          ? 
   12        0.0        5899.40979396         13116.0       ThII 
   13        0.0        5899.51869878         18683.0        ThI 
   14      146.5        5899.84397365        190291.0        ThI 
   15        0.0        5899.92389924          6064.0          ? 
   16        0.0        5900.23294345          1118.0          ? 
   17        0.0        5900.35033301           844.0          ? 
   18        0.0        5901.92830430          2016.0          ? 
   19        0.0        5901.99848050          1757.0          ? 
   20        0.0        5902.07995468          1002.0          ? 
   21        0.0        5902.20671872           794.0          ? 
   22      207.5        5902.36409756          1429.0          ? 
   23      210.3        5902.60149397         45384.0        ThI 
   24        0.0        5903.24763288           834.0          ? 
   25        0.0        5903.33826160          6284.0          ? 
   26        0.0        5903.49268123          4992.0        ThI 
   27      237.2        5903.64326589          1116.0          ? 
   28      244.0        5903.93486278          3355.0          ? 
   29      248.1        5904.30795184          3145.0          ? 
   30      270.1        5905.17528349         25663.0        ThI 
   31      279.4        5905.57068357        431427.0        ThI 
   32      281.9        5905.76118953         11466.0        ThI 
   33      295.3        5906.31933201          2369.0          ? 
   34      307.2        5906.84325966           918.0          ? 
   36        0.0        5909.60185365          1171.0          ? 
   37        0.0        5909.72796887           604.0          ? 
   38        0.0        5910.03713804           810.0          ? 
   39        0.0        5910.10429305          1263.0          ? 
   40        0.0        5910.23454116          3080.0          ? 
   42        0.0        5913.28272156          2382.0          ? 
   43        0.0        5913.36419073         13554.0        ThI 
   44      486.5        5914.38554911        137718.0       ThII 
   46        0.0        5916.59915408         91450.0        ArI 
   47        0.0        5916.72841945         72940.0        ThI 
   48      550.8        5917.09992392          1386.0          ? 
   49      555.0        5917.27928787          2172.0          ? 
   50        0.0        5918.11308448           545.0          ? 
   51        0.0        5918.19011585          4280.0          ? 
   52        0.0        5918.81172031          2778.0          ? 
   54        0.0        5919.02370152          3096.0          ? 
   55      626.9        5920.37615918           880.0          ? 
   56      641.2        5920.97691523          4917.0          ? 
   57        0.0        5921.84564149          2521.0          ? 
   58        0.0        5921.96736888          8516.0          ? 
   59      679.6        5922.49530643          1114.0          ? 
   60        0.0        5922.80289702         30447.0       NoID 
   61        0.0        5922.86478444         22814.0        ThI 
   62        0.0        5923.91908798          4718.0          ? 
   63        0.0        5924.05291512          1335.0          ? 
   64        0.0        5924.38876514         11696.0          ? 
   65        0.0        5924.52033689          5646.0          ? 
   66        0.0        5924.76677486           727.0          ? 
   67        0.0        5924.87114990          1084.0          ? 
   68        0.0        5924.97235179           534.0          ? 
   71      784.6        5926.93912085          4137.0          ? 
   73        0.0        5927.69627299          6757.0          ? 
   74        0.0        5927.74623460          1343.0          ? 
   75      844.1        5929.32631825          4167.0          ? 
   76        0.0        5929.47975614         13175.0       ThII 
   77        0.0        5929.58893789          1818.0          ? 
   81        0.0        5930.95653547           721.0          ? 
   82        0.0        5931.06302994          2358.0          ? 
   83        0.0        5932.12644601          4138.0          ? 
   84        0.0        5932.20631461          5698.0       NoID 
   85        0.0        5932.33158305           474.0          ? 
   88        0.0        5933.32065305           873.0          ? 
   89        0.0        5933.40337688          2173.0          ? 
   90      948.0        5933.68240812           447.0          ? 
   91      953.9        5933.84165845          2674.0          ? 
   92        0.0        5934.40937234         57826.0        ThI 
   93        0.0        5934.46324990         18180.0        ThI 
   94        0.0        5935.17255685           921.0          ? 
   95        0.0        5935.27057659           614.0          ? 
   96     1010.9        5936.17282084          2676.0          ? 
   97        0.0        5936.31887371          5136.0          ? 
  100        0.0        5937.16199081         44631.0        ThI 
  101        0.0        5937.28407209          4557.0          ? 
  102        0.0        5937.41526194          1472.0          ? 
  104     1055.5        5937.92435953         24608.0        ThI 
  105     1055.4        5938.07370352           492.0          ? 
  106     1060.6        5938.28400717          3382.0          ? 
  108        0.0        5938.57577099         25126.0       ThII 
  109        0.0        5939.81384126          3021.0          ? 
  110        0.0        5939.89788874           632.0          ? 
  112        0.0        5940.85472636         45983.0        ArI 
  113        0.0        5940.96507379          5602.0          ? 
  114     1135.1        5941.12716936          1429.0          ? 
  115     1137.7        5941.34244567           651.0          ? 
  116     1145.8        5941.56205583           456.0          ? 
  117        0.0        5942.12018328          3147.0          ? 
  118        0.0        5942.25606287          2240.0          ? 
  120        0.0        5942.66807547        245005.0        ArI 
  121        0.0        5942.79393075         25304.0       ThII 
  122     1183.4        5943.09023435          1612.0          ? 
  123     1195.1        5943.74344832          3670.0          ? 
  124     1201.3        5943.88973912         15277.0        ArI 
  125        0.0        5944.52575370          1808.0          ? 
  127     1221.0        5944.78698271          1363.0          ? 
  128     1228.5        5945.02119895           824.0          ? 
  129     1230.8        5945.18372340           902.0          ? 
  130     1238.9        5945.32404780          1002.0          ? 
  131        0.0        5945.47644596          4606.0          ? 
  132        0.0        5945.58232159           882.0          ? 
  134     1271.9        5946.83704638          1524.0          ? 
  135     1315.1        5948.38944240          2553.0          ? 
  136     1319.2        5948.55461414          1506.0          ? 
  138        0.0        5949.25672000         78357.0        ArI 
  139        0.0        5949.36945979         32947.0        ThI 
  140     1344.5        5949.68202304          1341.0          ? 
  141        0.0        5950.14162988          3497.0          ? 
  142        0.0        5950.22774480          3498.0          ? 
  143        0.0        5950.27617483          1540.0          ? 
  144     1363.8        5950.42606166          9434.0        ThI 
  145        0.0        5950.63466177          6916.0        ThI 
  146        0.0        5950.77214193         10106.0       NoID 
  147        0.0        5950.89961577          1611.0       ArII 
  148     1407.1        5952.14159496           934.0          ? 
  149        0.0        5952.28953632           388.0          ? 
