   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    6    no  6506512.8        nan        0.0        nan      0.796     2828.0     2252.0 
    7    no  6506664.2       15.2        0.0       24.2      1.635     1730.0     2828.0 
    8    no  6506836.0       26.4        0.0       25.8    117.800     2446.0   288140.0 
   10    no  6507148.8       30.5        0.0       28.7    113.441     2540.0   288140.0 
   11    no      110.2        1.1        2.8       30.2      1.609     1579.0     2540.0 
   12    no  6507510.4       12.9        0.0       31.9      2.527     3183.0     8044.0 
   13    no  6507560.6       13.3        0.0       32.4      0.396     8044.0     3183.0 
   14    no  6507689.3       12.0        0.0       33.6      6.145     1309.0     8044.0 
   15    no  6507855.4       10.5        0.0       35.1      1.912     1976.0     3778.0 
   16    no  6507943.9        9.0        0.0       35.9      0.523     3778.0     1976.0 
   17    no  6508058.9       23.8        0.0       37.0      1.419     2663.0     3778.0 
   18    no      110.0        2.3       43.4       38.0      0.060    44755.0     2663.0 
   20    no  6509488.3       10.3        0.0       50.1      0.684     2042.0     1397.0 
   21    no  6509606.0        9.2        0.0       51.1      0.802     1397.0     1121.0 
   22    no  6509710.3        7.8        0.0       52.1      1.246     1121.0     1397.0 
   23    no  6509851.5        9.0        0.0       53.4      1.157     1944.0     2250.0 
   24    no  6509958.0        8.7        0.0       54.4      0.864     2250.0     1944.0 
   25    no  6510162.1        8.9        0.0       56.2      6.809      874.0     5951.0 
   26    no  6510262.6       10.2        0.0       57.2      0.147     5951.0      874.0 
   27    no  6510365.8        9.1        0.0       58.1      3.198     1861.0     5951.0 
   28    no       77.6        0.1       32.8       61.3      6.589     2802.0    18461.0 
   30    no  6511252.0       39.0        0.0       66.3      1.468    18287.0    26844.0 
   31    no  6511357.9       37.3        0.0       67.3      0.681    26844.0    18287.0 
   32    no  6511506.3       20.6        0.0       68.6      6.496     1229.0     7983.0 
   33    no  6511580.0       16.0        0.0       69.3      0.154     7983.0     1229.0 
   34    no  6513051.3       17.8        0.0       82.9     10.092     9370.0    94558.0 
   36    no  6514292.7       12.3        0.0       94.5      1.671     1412.0     2359.0 
   37    no  6514377.2       15.2        0.0       95.3      0.599     2359.0     1412.0 
   38    no  6514473.8       14.0        0.0       96.2      0.891     2647.0     2359.0 
   39    no      108.7        0.9       71.0       98.2      0.407     6496.0     2647.0 
   40    no       79.8        0.0        6.2      111.8      0.645     2997.0     1932.0 
   41    no       36.2        0.3       17.3      117.2      1.551     1932.0     2997.0 
   42    no       14.4        0.1        0.0      133.4      0.437     4424.0     1932.0 
   44    no       18.1        0.1       19.9      171.8      0.084    34598.0     2922.0 
   45    no  6522579.1       23.4        0.0      172.6     11.841     2922.0    34598.0 
   46    no  6524407.2        9.9        0.0      190.1      5.433     2045.0    11111.0 
   47    no  6524499.6       12.6        0.0      191.0      0.184    11111.0     2045.0 
   48    no  6524675.3        8.1        0.0      192.7      1.944      679.0     1320.0 
   49    no  6524795.8        9.9        0.0      193.8      0.514     1320.0      679.0 
   50    no  6524943.3        8.3        0.0      195.2      0.949     1256.0     1192.0 
   51    no  6525068.0        7.6        0.0      196.4      1.054     1192.0     1256.0 
   52    no       97.4        0.1        5.8      211.0      1.899     7672.0    14569.0 
   54    no  6527271.7       15.3        0.0      217.7      5.046     2887.0    14569.0 
   55    no  6527895.5       16.1        0.0      223.7      0.654     2793.0     1826.0 
   56    no  6528021.5       14.4        0.0      224.9      0.954     1826.0     1742.0 
   57    no  6528136.3       11.7        0.0      226.0      0.742     1742.0     1292.0 
   58    no  6528224.3       10.1        0.0      226.9      1.348     1292.0     1742.0 
   59    no  6528386.1       12.9        0.0      228.5      0.374     2883.0     1079.0 
   60    no  6528508.1       14.5        0.0      229.6      2.158     1079.0     2329.0 
   61    no  6528606.3       11.9        0.0      230.6      0.463     2329.0     1079.0 
   62    no  6528772.0        8.5        0.0      232.2      1.521     1414.0     2150.0 
   63    no  6528897.1       11.4        0.0      233.4      0.467     2150.0     1004.0 
   64    no  6529006.1       12.4        0.0      234.5      1.167     1004.0     1172.0 
   65    no  6529104.5       13.3        0.0      235.4      2.249     1172.0     2636.0 
   66    no  6529174.7       11.4        0.0      236.1      0.445     2636.0     1172.0 
   67    no  6530493.3        9.4        0.0      248.9      5.120     1821.0     9323.0 
   68    no  6530575.1       10.8        0.0      249.7      0.195     9323.0     1821.0 
   69    no  6530702.9       12.1        0.0      251.0      5.100     1828.0     9323.0 
   70    no       15.7        0.0        6.7      265.9      0.249     6665.0     1661.0 
   71    no  6532876.2       11.6        0.0      272.3      2.991     1661.0     4968.0 
   72    no  6532946.0       14.3        0.0      272.9      0.334     4968.0     1661.0 
   74    no  6536718.3        6.8        0.0      310.2     18.259     1372.0    25052.0 
   76    no  6537506.8       24.5        0.0      318.0     16.474     4118.0    67841.0 
   78    no        4.3        0.1        3.9      334.8      1.322     1352.0     1788.0 
   79    no  6539384.3        8.0        0.0      336.7      0.540     1788.0      965.0 
   80    no  6539480.1        9.0        0.0      337.7      1.853      965.0     1788.0 
   81    no  6540425.0       10.4        0.0      347.1      0.952     7646.0     7279.0 
   82    no  6540538.2       13.6        0.0      348.2      1.050     7279.0     7646.0 
   83    no        1.4        0.6        1.8      357.3      2.953     1372.0     4051.0 
   84    no       25.2        0.2        5.8      360.6     11.342     4051.0    45945.0 
   86    no  6542375.1       10.4        0.0      366.7      7.122     2119.0    15091.0 
   87    no  6542511.9       11.3        0.0      368.1      0.140    15091.0     2119.0 
   88    no        5.2        0.0        4.3      376.7      9.661     1562.0    15091.0 
   89    no      104.4        1.2        0.0      389.1     32.807     2327.0    76343.0 
   92    no  6547024.8        7.2        0.0      413.8      1.355     1432.0     1941.0 
   93    no        9.7        0.0        4.0      417.1      0.375     5049.0     1894.0 
   94    no       36.7        0.7        0.1      419.0      2.666     1894.0     5049.0 
   95    no  6548532.2       12.8        0.0      429.1      0.583     4650.0     2711.0 
   96    no  6548661.5       15.7        0.0      430.5      1.715     2711.0     4650.0 
   97    no  6548792.1       13.2        0.0      431.8      1.931     1404.0     2711.0 
   98    no  6548932.0       10.1        0.0      433.2      0.700     1995.0     1397.0 
   99    no  6549062.8        8.6        0.0      434.6      1.428     1397.0     1995.0 
  102    no      103.4        1.4        9.0      459.6     11.477    14602.0   167584.0 
  104    no      102.8        0.9        0.0      500.6      1.255     2931.0     3678.0 
  105    no  6555965.6       17.3        0.0      505.8      0.215     3678.0      789.0 
  106    no  6556057.2       17.4        0.0      506.7      4.662      789.0     3678.0 
  108    no  6556724.6       14.3        0.0      513.7      1.190     2144.0     2551.0 
  109    no  6556804.1       15.9        0.0      514.5      0.840     2551.0     2144.0 
  110    no  6558729.4       46.9        0.0      534.6    117.058     3501.0   409820.0 
  112    no  6559087.9       29.8        0.0      538.4      1.545    18922.0    29243.0 
  113    no  6559211.3       22.9        0.0      539.7      0.647    29243.0    18922.0 
  114    no        1.6        0.6        1.4      542.0      0.609     2327.0     1417.0 
  115    no  6559604.5        8.1        0.0      543.8      4.766     1417.0     6753.0 
  116    no  6559752.3       12.9        0.0      545.3      0.761     6753.0     5137.0 
  117    no  6559872.0       17.3        0.0      546.6      1.315     5137.0     6753.0 
  119    no  6560211.3       15.9        0.0      550.2      0.544     4608.0     2508.0 
  120    no  6560353.2       14.1        0.0      551.6      1.837     2508.0     4608.0 
  121    no  6560762.1       19.9        0.0      555.9      6.699     3055.0    20465.0 
  122    no  6560851.1       18.5        0.0      556.9      0.149    20465.0     3055.0 
  123    no  6560975.5        9.9        0.0      558.2     14.341     1427.0    20465.0 
