 # ID       Xpix           Wavelength          Intens       Line 
   10       66.5        5442.38676804          2405.0       NoID 
   25      185.4        5447.15436623         14681.0      ThIII 
   28      213.6        5448.27232675          8140.0        ThI 
   29      243.8        5449.47971540         34436.0       ThII 
   43      298.7        5451.65197544        471607.0        ArI 
   44      313.0        5452.21858616        438869.0        ThI 
   48      365.9        5454.30574891         50356.0       ArII 
   53      409.1        5455.99784613          2139.0          ? 
   56      454.9        5457.79781954         33417.0          ? 
   58      466.6        5458.26329225          2490.0       NoID 
   63      484.8        5458.96912080          3861.0      ThIII 
   75      555.7        5461.73680880         17742.0       ThII 
   78      571.4        5462.33746142         13256.0        ThI 
   80      578.3        5462.61270993         15548.0       ThII 
   81      596.4        5463.31826254          8891.0        ThI 
   82      607.9        5463.76751458          7224.0        ThI 
   83      619.4        5464.20499477        354282.0        ThI 
   95      715.7        5467.92247912           354.0          ? 
  105      789.5        5470.75866978        183934.0        ThI 
  119      939.7        5476.48528956          4424.0       NoID 
  123      967.7        5477.55351630          8334.0        ThI 
  125      999.4        5478.74450425          7890.0        ThI 
  127     1008.1        5479.07422120         54612.0        ThI 
  130     1043.3        5480.40695229           912.0          ? 
  133     1072.0        5481.48002073          2651.0       ThII 
  139     1121.5        5483.35061417          4032.0          ? 
  143     1153.7        5484.56074000         11720.0        ThI 
  151     1232.5        5487.50885666          3469.0        ThI 
  152     1241.7        5487.84149382         10147.0        ThI 
  153     1245.1        5487.97370851          3523.0        ThI 
  159     1270.7        5488.92559229         22307.0       ThII 
  160     1275.0        5489.08869973         20227.0        ThI 
  161     1303.1        5490.11890159         30954.0        ArI 
  162     1318.2        5490.68218915          3377.0          ? 
  163     1341.0        5491.53229111          1318.0          ? 
  168     1371.0        5492.64386024        390583.0        ThI 
  170     1386.2        5493.20432155        120887.0        ThI 
  174     1416.7        5494.33131755        144463.0        ThI 
  177     1458.6        5495.87500425        777433.0        ArI 
  179     1492.7        5497.12758570          6964.0          ? 
  181     1561.5        5499.64760663         94906.0        ThI 
  186     1606.2        5501.28088039         56212.0        ThI 
  188     1624.3        5501.94469408         21043.0       ThII 
  193     1660.7        5503.26553528          7385.0          ? 
  197     1689.1        5504.30151557        412635.0        ThI 
  198     1739.2        5506.11192000        275478.0        ArI 
  200     1761.2        5506.91948829         20721.0        ThI 
  202     1778.6        5507.53869689        100759.0        ThI 
  204     1784.6        5507.76031369         21000.0       ArII 
  205     1806.8        5508.55850749         58290.0        ThI 
  209     1846.5        5509.99302930        499195.0        ThI 
  212     1865.9        5510.68342888          7076.0       ThII 
  222     1968.8        5514.37587055         16700.0       ArII 
