   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    5    no  4191438.0       87.4        0.0       45.8      2.149      388.0      834.0 
    6    no  4191535.6       39.1        0.0       47.1      0.465      834.0      388.0 
    7    no       77.1       81.3        0.0       51.0      0.168     4974.0      834.0 
    8    no       76.8       30.0      150.4       58.1      0.147    33914.0     4974.0 
    9    no       76.6       17.3       60.1       66.8      0.007   106838.0      704.0 
   10    no  4193454.0       10.1        0.0       72.7      7.259      704.0     5110.0 
   11    no  4193517.8        5.5        0.0       73.6      0.138     5110.0      704.0 
   12    no  4193606.2        4.0        0.0       74.7      9.241      553.0     5110.0 
   13    no       51.8        4.0      343.6       81.2      0.385     1435.0      553.0 
   14    no  4194577.9        2.8        0.0       87.9      1.513      970.0     1468.0 
   15    no  4194688.7        3.6        0.0       89.4      0.274     1468.0      402.0 
   16    no  4194780.8        3.7        0.0       90.7      3.652      402.0     1468.0 
   17    no       75.8      665.5       18.6       92.8      0.004    90525.0      402.0 
   18    no  4195175.7        7.7        0.0       96.1      1.574      296.0      466.0 
   19    no  4195227.4        6.5        0.0       96.8      0.635      466.0      296.0 
   20    no  4195558.2       10.0        0.0      101.3      0.179     3318.0      593.0 
   21    no  4195643.8        4.0        0.0      102.5      5.595      593.0     3318.0 
   22    no       75.5        2.2        4.7      105.1      0.436     6130.0     2675.0 
   23    no       52.7        3.6       21.3      106.7      2.292     2675.0     6130.0 
   24    no       75.3        2.7       41.6      109.6      2.555     1047.0     2675.0 
   25    no       29.6        0.2       35.4      114.3      1.329      788.0     1047.0 
   27    no  4197315.9        1.9        0.0      125.7      2.386      586.0     1398.0 
   28    no  4197382.0        2.8        0.0      126.6      0.419     1398.0      586.0 
   29    no  4197468.3        3.9        0.0      127.8      1.839      760.0     1398.0 
   30    no  4198874.9        2.7        0.0      147.7      1.856     3329.0     6180.0 
   31    no  4198935.4        2.6        0.0      148.6      0.539     6180.0     3329.0 
   32    no  4199014.2        4.1        0.0      149.7      3.657     1690.0     6180.0 
   33    no  4199105.3        5.3        0.0      151.0      0.273     3299.0      901.0 
   34    no  4199175.2        3.9        0.0      152.0      3.661      901.0     3299.0 
   35    no       74.1       17.0      222.6      156.8      6.466     1137.0     7352.0 
   36    no       74.0        0.2        7.8      158.5      0.155     7352.0     1137.0 
   37    no  4201554.2       70.4        0.0      186.2      0.380    12353.0     4689.0 
   38    no  4201603.3       68.5        0.0      186.9      2.634     4689.0    12353.0 
   39    no  4201679.3       13.4        0.0      188.0      2.744     1709.0     4689.0 
   40    no       73.2        0.8       35.8      190.4      5.687    17456.0    99276.0 
   41    no       73.2        0.1        0.8      192.3      0.176    99276.0    17456.0 
   42    no       10.2        0.1       12.3      196.5      0.080     8227.0      656.0 
   43    no  4202351.7        1.7        0.0      197.8     12.541      656.0     8227.0 
   44    no       72.6        5.0       92.4      215.9      0.026    18184.0      478.0 
   45    no       61.0        0.5       79.8      218.7     23.469      478.0    11218.0 
   46    no       72.5       11.5       50.9      220.4      0.043    11218.0      478.0 
   47    no       72.5        0.8        4.4      222.7      0.050    24459.0     1226.0 
   48    no       63.5        0.1       15.8      224.6     19.950     1226.0    24459.0 
   49    no       72.3        0.1        6.3      230.1      0.232     5274.0     1226.0 
   50    no       72.1        0.8        2.7      237.2      2.832     1829.0     5180.0 
   51    no  4205127.8        2.3        0.0      238.9      0.353     5180.0     1829.0 
   52    no       72.0        3.8        5.7      242.9      3.661     1415.0     5180.0 
   54    no       38.7        0.5       16.2      252.9      0.317     2558.0      811.0 
   55    no  4206653.3        1.8        0.0      261.9      1.815     2089.0     3792.0 
   56    no  4206695.2        1.7        0.0      262.6      0.551     3792.0     2089.0 
   57    no        9.3        0.2        0.9      269.9      1.545     3539.0     5466.0 
   58    no       62.2        0.4        0.0      276.5      0.647     5466.0     3539.0 
   59    no       67.6       35.1        0.9      288.8      0.383    23688.0     9063.0 
   60    no  4209196.2        4.6        0.0      300.8      0.229     9063.0     2077.0 
   61    no  4209921.7        9.0        0.0      312.1     16.964     2077.0    35234.0 
   62    no       70.5        8.1       87.6      312.9      0.059    35234.0     2077.0 
   63    no       70.5        0.3        0.0      314.7      2.897    12164.0    35234.0 
   64    no       70.4      253.3      152.3      320.4     14.257     9780.0   139436.0 
   65    no       70.3      329.4     3517.7      325.2      8.212   139436.0  1145053.0 
   66    no       56.8        0.4      378.2      327.7      0.122  1145053.0   139436.0 
