   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  5009334.4      604.7        0.0       84.1      1.000        1.0        1.0 
    1    no  5015889.3       54.6        0.0        0.0      1.000        1.0        1.0 
    2    no  5016535.6       20.3        0.0        8.4      1.000        1.0        1.0 
    3    no  5017162.8     1196.5        0.0       16.6      1.000        1.0        1.0 
    4    no  5018053.5       15.4        0.0       28.2      1.000        1.0        1.0 
    5    no  5019324.1       17.4        0.0       44.8      1.000        1.0        1.0 
    6    no  5019806.2      151.2        0.0       51.2      1.000        1.0        1.0 
    7    no  5020545.8       12.8        0.0       60.9      1.000        1.0        1.0 
    9    no  5022005.1       50.1        0.0       80.2      1.000        1.0        1.0 
   18    no  4965079.5     2075.1        0.0      602.0      1.000        1.0        1.0 
   19    no  4965731.5       75.2        0.0      595.0      1.000        1.0        1.0 
   20    no  4968755.6       48.2        0.0      562.2      1.000        1.0        1.0 
   21    no  4970078.5       39.2        0.0      547.8      1.000        1.0        1.0 
   22    no  4972159.7      200.0        0.0      524.9      1.000        1.0        1.0 
   23    no  4975948.5       14.9        0.0      482.8      1.000        1.0        1.0 
   26    no  4980185.9       85.1        0.0      434.9      1.000        1.0        1.0 
   28    no  4982487.5      122.6        0.0      408.6      1.000        1.0        1.0 
   35    no       23.0        0.1       33.1      320.7      1.000        1.0        1.0 
   40    no       63.1        0.7       35.6      227.2      1.000        1.0        1.0 
   47    no  5009334.4      604.7        0.0       84.1      1.000        1.0        1.0 
   48    no       15.3        0.0       49.1       76.5      1.000        1.0        1.0 
   51    no  5015889.3       54.6        0.0        0.0      1.000        1.0        1.0 
   52    no  5016535.6       20.3        0.0        8.4      1.000        1.0        1.0 
   53    no  5017162.8     1196.5        0.0       16.6      1.000        1.0        1.0 
   54    no  5018053.5       15.4        0.0       28.2      1.000        1.0        1.0 
   55    no  5019324.1       17.4        0.0       44.8      1.000        1.0        1.0 
   56    no  5019806.2      151.2        0.0       51.2      1.000        1.0        1.0 
   57    no  5020545.8       12.8        0.0       60.9      1.000        1.0        1.0 
   58    no  5022005.1       50.1        0.0       80.2      1.000        1.0        1.0 
   61    no  4965079.5     2075.1        0.0      602.0      1.000        1.0        1.0 
   62    no  4965731.5       75.2        0.0      595.0      1.000        1.0        1.0 
   63    no  4968755.6       48.2        0.0      562.2      1.000        1.0        1.0 
   64    no  4970078.5       39.2        0.0      547.8      1.000        1.0        1.0 
   65    no  4972159.7      200.0        0.0      524.9      1.000        1.0        1.0 
   66    no  4975948.5       14.9        0.0      482.8      1.000        1.0        1.0 
   67    no  4980185.9       85.1        0.0      434.9      1.000        1.0        1.0 
   68    no       10.0        0.0       24.1      428.4      1.000        1.0        1.0 
   69    no  4982487.5      122.6        0.0      408.6      1.000        1.0        1.0 
