   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no       10.1        0.7    10118.1       31.9      1.000        1.0        1.0 
    2    no       25.3        1.4     2388.6      799.6      1.000        1.0        1.0 
    8    no       20.0        0.4       46.4      649.0      1.000        1.0        1.0 
    9    no       10.9        0.2       40.4      645.5      1.000        1.0        1.0 
   12    no       16.2        7.2     9467.7      535.7      1.000        1.0        1.0 
   13    no        4.2      105.5       15.3      532.5      1.000        1.0        1.0 
   16    no       97.4   558454.7      316.6      397.5      1.000        1.0        1.0 
   21    no       13.0        0.0       68.2      235.5      1.000        1.0        1.0 
   28    no       18.0        0.0      258.4      163.6      1.000        1.0        1.0 
   29    no        8.3      505.6   383683.0      138.2      1.000        1.0        1.0 
