   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4599704.6       15.2        0.0       43.9      1.000        1.0        1.0 
    1    no  4602886.2       13.1        0.0        0.0      1.000        1.0        1.0 
    2    no  4603144.6       53.5        0.0        3.6      1.000        1.0        1.0 
    3    no  4606502.1        9.2        0.0       50.5      1.000        1.0        1.0 
    4    no  4607378.0        9.2        0.0       62.8      1.000        1.0        1.0 
    5    no  4607934.7       40.5        0.0       70.7      1.000        1.0        1.0 
    6    no  4608620.1       37.1        0.0       80.4      1.000        1.0        1.0 
    7    no  4609567.3     5410.9        0.0       93.8      1.000        1.0        1.0 
    8    no  4610627.2       11.8        0.0      108.9      1.000        1.0        1.0 
    9    no  4611859.7       26.7        0.0      126.5      1.000        1.0        1.0 
   10    no  4612543.5       16.7        0.0      136.3      1.000        1.0        1.0 
   11    no  4613604.4       50.8        0.0      151.5      1.000        1.0        1.0 
   12    no  4615024.0       33.1        0.0      172.0      1.000        1.0        1.0 
   13    no  4615334.0       44.2        0.0      176.4      1.000        1.0        1.0 
   15    no       12.0        0.2       66.5      247.7      1.000        1.0        1.0 
   16    no       17.3        0.2       30.7      250.7      1.000        1.0        1.0 
   18    no       11.0        1.5       28.0      275.2      1.000        1.0        1.0 
   19    no       35.2        3.3       58.4      289.8      1.000        1.0        1.0 
   20    no       17.0        0.8        8.4      301.1      1.000        1.0        1.0 
   21    no       21.3        0.3       16.9      304.7      1.000        1.0        1.0 
   22    no       31.8        0.1      103.5      307.3      1.000        1.0        1.0 
   23    no       69.7        6.6       27.8      312.6      1.000        1.0        1.0 
   27    no  4564405.4        8.4        0.0      485.8      1.000        1.0        1.0 
   28    no  4564835.4       13.8        0.0      480.9      1.000        1.0        1.0 
   29    no  4566649.7        5.8        0.0      460.4      1.000        1.0        1.0 
   30    no  4567240.3        3.5        0.0      453.6      1.000        1.0        1.0 
   31    no  4568142.6        2.7        0.0      443.3      1.000        1.0        1.0 
   32    no  4568523.5        2.2        0.0      438.9      1.000        1.0        1.0 
   33    no  4570972.2       13.1        0.0      410.3      1.000        1.0        1.0 
   34    no  4571219.5        4.9        0.0      407.5      1.000        1.0        1.0 
   35    no  4573703.8        7.9        0.0      378.0      1.000        1.0        1.0 
   36    no  4574027.9        7.2        0.0      374.1      1.000        1.0        1.0 
   37    no  4574305.8        2.1        0.0      370.8      1.000        1.0        1.0 
   38    no  4575233.8        9.1        0.0      359.7      1.000        1.0        1.0 
   39    no       76.8        0.2       27.5      357.4      1.000        1.0        1.0 
   40    no  4579349.5     1522.0        0.0      309.5      1.000        1.0        1.0 
   41    no  4579827.2       45.8        0.0      303.6      1.000        1.0        1.0 
   42    no  4581173.2       24.5        0.0      286.8      1.000        1.0        1.0 
   43    no       18.3        0.0       25.7      243.0      1.000        1.0        1.0 
   52    no  4599704.6       15.2        0.0       43.9      1.000        1.0        1.0 
   53    no       12.9        0.0       17.5       27.8      1.000        1.0        1.0 
   54    no  4602886.2       13.1        0.0        0.0      1.000        1.0        1.0 
   55    no  4603144.6       53.5        0.0        3.6      1.000        1.0        1.0 
   56    no  4606502.1        9.2        0.0       50.5      1.000        1.0        1.0 
   57    no  4607378.0        9.2        0.0       62.8      1.000        1.0        1.0 
   58    no  4607934.7       40.5        0.0       70.7      1.000        1.0        1.0 
   59    no  4608620.1       37.1        0.0       80.4      1.000        1.0        1.0 
   60    no  4609567.3     5410.9        0.0       93.8      1.000        1.0        1.0 
   61    no       21.6        0.4       27.3      101.1      1.000        1.0        1.0 
   62    no  4610627.2       11.8        0.0      108.9      1.000        1.0        1.0 
   63    no  4611859.7       26.7        0.0      126.5      1.000        1.0        1.0 
   64    no  4612543.5       16.7        0.0      136.3      1.000        1.0        1.0 
   65    no  4613604.4       50.8        0.0      151.5      1.000        1.0        1.0 
   66    no  4615024.0       33.1        0.0      172.0      1.000        1.0        1.0 
   67    no  4615334.0       44.2        0.0      176.4      1.000        1.0        1.0 
   71    no  4564405.4        8.4        0.0      485.8      1.000        1.0        1.0 
   72    no  4564835.4       13.8        0.0      480.9      1.000        1.0        1.0 
   73    no  4566649.7        5.8        0.0      460.4      1.000        1.0        1.0 
   74    no  4567240.3        3.5        0.0      453.6      1.000        1.0        1.0 
   75    no  4568142.6        2.7        0.0      443.3      1.000        1.0        1.0 
   76    no  4568523.5        2.2        0.0      438.9      1.000        1.0        1.0 
   77    no  4570972.2       13.1        0.0      410.3      1.000        1.0        1.0 
   78    no  4571219.5        4.9        0.0      407.5      1.000        1.0        1.0 
   79    no       77.7       14.4       11.3      403.8      1.000        1.0        1.0 
   80    no  4573703.8        7.9        0.0      378.0      1.000        1.0        1.0 
   81    no  4574027.9        7.2        0.0      374.1      1.000        1.0        1.0 
   82    no  4574305.8        2.1        0.0      370.8      1.000        1.0        1.0 
   83    no  4575233.8        9.1        0.0      359.7      1.000        1.0        1.0 
   84    no  4579349.5     1522.0        0.0      309.5      1.000        1.0        1.0 
   85    no  4579827.2       45.8        0.0      303.6      1.000        1.0        1.0 
   86    no  4581173.2       24.5        0.0      286.8      1.000        1.0        1.0 
