   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    0    no  4564405.4      125.7        0.0        6.0      1.000        1.0        1.0 
    1    no  4564835.4       29.9        0.0        0.0      1.000        1.0        1.0 
    2    no  4566649.7       21.4        0.0       25.4      1.000        1.0        1.0 
    3    no  4567240.3      102.3        0.0       33.7      1.000        1.0        1.0 
    4    no  4568142.6       28.7        0.0       46.4      1.000        1.0        1.0 
    5    no  4568523.5        7.4        0.0       51.8      1.000        1.0        1.0 
    6    no  4570972.2      133.9        0.0       86.6      1.000        1.0        1.0 
    7    no  4571219.5       20.4        0.0       90.1      1.000        1.0        1.0 
    8    no  4573703.8       19.7        0.0      125.7      1.000        1.0        1.0 
    9    no  4574027.9        6.9        0.0      130.4      1.000        1.0        1.0 
   10    no  4574305.8        3.8        0.0      134.4      1.000        1.0        1.0 
   11    no  4575233.8       10.9        0.0      147.8      1.000        1.0        1.0 
   13    no  4579349.5     1698.3        0.0      207.6      1.000        1.0        1.0 
   14    no  4579827.2       46.8        0.0      214.6      1.000        1.0        1.0 
   15    no  4581173.2       21.0        0.0      234.3      1.000        1.0        1.0 
   18    no  4530319.1      125.3        0.0      440.9      1.000        1.0        1.0 
   19    no  4530552.3        2.5        0.0      438.3      1.000        1.0        1.0 
   20    no  4534119.8        2.5        0.0      396.8      1.000        1.0        1.0 
   21    no  4535254.6       22.1        0.0      383.4      1.000        1.0        1.0 
   22    no  4535490.3        9.7        0.0      380.6      1.000        1.0        1.0 
   23    no  4535979.8        2.0        0.0      374.7      1.000        1.0        1.0 
   24    no  4537642.6       10.0        0.0      354.8      1.000        1.0        1.0 
   25    no  4540999.0       69.5        0.0      313.9      1.000        1.0        1.0 
   26    no       59.0        0.0       36.0      284.0      1.000        1.0        1.0 
   27    no  4543869.2       19.8        0.0      278.3      1.000        1.0        1.0 
   28    no  4544514.2       23.6        0.0      270.2      1.000        1.0        1.0 
   29    no  4545051.9     3253.8        0.0      263.4      1.000        1.0        1.0 
   30    no  4545915.6      133.8        0.0      252.5      1.000        1.0        1.0 
   31    no       27.5        0.0       64.9      242.8      1.000        1.0        1.0 
   32    no  4547249.8       26.0        0.0      235.5      1.000        1.0        1.0 
   33    no       26.0        0.2      424.5      229.0      1.000        1.0        1.0 
   34    no       20.4        0.0       42.0      221.7      1.000        1.0        1.0 
   35    no       20.5        0.0       31.1      204.9      1.000        1.0        1.0 
   36    no       18.6        0.0       23.7      202.2      1.000        1.0        1.0 
   48    no  4564405.4      125.7        0.0        6.0      1.000        1.0        1.0 
   49    no  4564835.4       29.9        0.0        0.0      1.000        1.0        1.0 
   50    no  4566649.7       21.4        0.0       25.4      1.000        1.0        1.0 
   51    no  4567240.3      102.3        0.0       33.7      1.000        1.0        1.0 
   52    no  4568142.6       28.7        0.0       46.4      1.000        1.0        1.0 
   53    no  4568523.5        7.4        0.0       51.8      1.000        1.0        1.0 
   54    no  4570972.2      133.9        0.0       86.6      1.000        1.0        1.0 
   55    no  4571219.5       20.4        0.0       90.1      1.000        1.0        1.0 
   57    no  4573703.8       19.7        0.0      125.7      1.000        1.0        1.0 
   58    no  4574027.9        6.9        0.0      130.4      1.000        1.0        1.0 
   59    no  4574305.8        3.8        0.0      134.4      1.000        1.0        1.0 
   60    no  4575233.8       10.9        0.0      147.8      1.000        1.0        1.0 
   61    no  4579349.5     1698.3        0.0      207.6      1.000        1.0        1.0 
   62    no  4579827.2       46.8        0.0      214.6      1.000        1.0        1.0 
   63    no  4581173.2       21.0        0.0      234.3      1.000        1.0        1.0 
   66    no       32.2      603.8     6099.0      479.5      1.000        1.0        1.0 
   67    no       78.9      107.8      106.8      470.6      1.000        1.0        1.0 
   68    no       73.7       19.7        9.6      467.1      1.000        1.0        1.0 
   69    no  4530319.1      125.3        0.0      440.9      1.000        1.0        1.0 
   70    no  4530552.3        2.5        0.0      438.3      1.000        1.0        1.0 
   71    no       78.0        2.5       14.7      424.9      1.000        1.0        1.0 
   72    no       67.7        9.9        2.5      418.5      1.000        1.0        1.0 
   73    no       49.3        3.4      233.5      409.0      1.000        1.0        1.0 
   74    no       76.8        0.2        5.4      406.3      1.000        1.0        1.0 
   75    no  4534119.8        2.5        0.0      396.8      1.000        1.0        1.0 
   76    no  4535254.6       22.1        0.0      383.4      1.000        1.0        1.0 
   77    no  4535490.3        9.7        0.0      380.6      1.000        1.0        1.0 
   78    no  4535979.8        2.0        0.0      374.7      1.000        1.0        1.0 
   79    no  4537642.6       10.0        0.0      354.8      1.000        1.0        1.0 
   80    no  4540999.0       69.5        0.0      313.9      1.000        1.0        1.0 
   81    no  4543869.2       19.8        0.0      278.3      1.000        1.0        1.0 
   82    no  4544514.2       23.6        0.0      270.2      1.000        1.0        1.0 
   83    no  4545051.9     3253.8        0.0      263.4      1.000        1.0        1.0 
   84    no  4545915.6      133.8        0.0      252.5      1.000        1.0        1.0 
   85    no  4547249.8       26.0        0.0      235.5      1.000        1.0        1.0 
