 # ID       Xpix           Wavelength          Intens       Line 
    1     1722.9        4543.41530000             1.0        ThI 
    1     1936.6        4549.83410000             1.0        ThI 
    1      938.5        4519.25920000             1.0        ThI 
    1     1000.1        4521.19390000             1.0        ThI 
    1     1017.4        4521.74070000             1.0         Th 
    1     1035.9        4522.32300000             1.0        ArI 
    1     1050.3        4522.78390000             1.0       ThII 
    1     1116.4        4524.83790000             1.0       ThII 
    1     1183.3        4526.91770000             1.0         Th 
    1     1219.0        4528.02080000             1.0         Th 
    1     1338.4        4531.71340000             1.0       ThII 
    1     1356.2        4532.25770000             1.0       ThII 
    1     1382.8        4533.07700000             1.0        ThI 
    1     1390.2        4533.30420000             1.0       ThII 
    1        0.0        4492.10070000             1.0        ThI 
