   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
   12    no  5053068.9       25.3        0.0       23.1      1.576      705.0     1111.0 
   13    no  5053194.9       28.0        0.0       24.6      0.635     1111.0      705.0 
   14    no  5053503.8       11.5        0.0       28.2      1.585      680.0     1078.0 
   15    no  5053603.5       13.8        0.0       29.4      0.502     1078.0      541.0 
   16    no  5053675.1       15.8        0.0       30.2      1.993      541.0     1078.0 
   17    no  5053749.4       19.6        0.0       31.1      0.191     2832.0      541.0 
   18    no  5053872.8       18.7        0.0       32.5      0.390     7254.0     2832.0 
   19    no       83.2        3.3      291.3       34.4     25.361     2468.0    62591.0 
   20    no       41.8        5.1       52.0       36.1      0.039    62591.0     2468.0 
   21    no       41.7       11.1      247.4       41.3     21.583     2900.0    62591.0 
   22    no  5055219.8       20.6        0.0       48.3      3.834    28865.0   110676.0 
   23    no  5055347.6      123.0        0.0       49.8      0.261   110676.0    28865.0 
   24    no  5055601.6        4.8        0.0       52.8      4.495     1265.0     5686.0 
   25    no  5055684.5        5.7        0.0       53.8      0.222     5686.0     1265.0 
   26    no  5056199.3        5.2        0.0       59.9      0.246     3776.0      928.0 
   27    no  5056305.9        5.1        0.0       61.1      4.069      928.0     3776.0 
   28    no  5056447.0        4.2        0.0       62.8     17.277     1042.0    18003.0 
   29    no       19.8        0.1       22.0       63.8      0.058    18003.0     1042.0 
   30    no  5056678.4        3.5        0.0       65.5      4.503      718.0     3233.0 
   31    no  5056771.4        4.2        0.0       66.6      1.817     3233.0     5875.0 
   32    no  5056861.8        6.7        0.0       67.7      0.550     5875.0     3233.0 
   33    no  5057030.9        2.6        0.0       69.7      5.134      276.0     1417.0 
   34    no  5057138.6        3.8        0.0       71.0      0.195     1417.0      276.0 
   35    no       19.9        0.0      235.8       81.1      0.894   102140.0    91327.0 
   36    no  5058360.9       52.0        0.0       85.5      0.107    91327.0     9817.0 
   37    no  5058453.0       45.0        0.0       86.6      9.303     9817.0    91327.0 
   38    no  5058554.9       41.3        0.0       87.8      1.162    11564.0    13432.0 
   39    no  5058581.8       37.7        0.0       88.1      0.861    13432.0    11564.0 
   40    no       30.2        0.0       29.4       91.9      0.284     3680.0     1044.0 
   41    no  5059029.4        5.4        0.0       93.5      3.010     1044.0     3142.0 
   42    no  5059154.5        6.3        0.0       95.0      0.332     3142.0     1044.0 
   43    no       84.9        3.3        0.0       97.8      2.382     1319.0     3142.0 
   44    no  5059751.2       41.1        0.0      102.1     78.191     3327.0   260141.0 
   45    no       16.5        0.7      682.0      103.4      0.013   260141.0     3327.0 
   46    no       26.6        0.1      114.3      106.0      2.319   112185.0   260141.0 
   47    no  5060993.9        3.5        0.0      117.0      9.860      705.0     6951.0 
   48    no  5061098.2        7.9        0.0      118.2      0.115     6951.0      801.0 
   49    no  5061163.7       17.7        0.0      119.0     19.994      801.0    16015.0 
   50    no       14.5        0.1       74.3      119.7      0.050    16015.0      801.0 
   51    no       14.0        0.0      191.6      125.0      0.198    80876.0    16015.0 
