 # ID       Xpix           Wavelength          Intens       Line 
   10        0.0        6088.82438514          7111.0          ? 
   31      364.7        6099.98928074         16069.0        ThI 
   32      391.5        6101.16157432        118696.0        ArI 
   35      404.2        6101.72521615        446249.0        ThI 
   44      493.8        6105.63493952        667292.0        ArI 
   46      521.6        6106.84314745         29442.0        ThI 
   48      537.4        6107.53313539        238880.0       NoID 
   57      634.6        6111.74803886          3991.0          ? 
   58      660.0        6112.83732169        279067.0       ThII 
   59      674.6        6113.46560117         84286.0        ArI 
   60      686.3        6113.96338265          4554.0          ? 
   61      737.5        6116.16595185        119211.0        ThI 
   67      829.4        6120.09160186         18074.0       ArII 
   70      840.2        6120.55605927         70947.0       ThII 
   80      906.2        6123.36200460        100384.0       ArII 
   83      917.3        6123.83338916        117480.0        ThI 
   86      932.5        6124.48026664        478573.0        ThI 
   90      962.2        6125.73898099         17952.0       ThII 
   91      970.3        6126.07237156         22207.0          ? 
   98     1041.5        6129.08997709          3124.0          ? 
  105     1066.1        6130.11984583          4106.0          ? 
  106     1074.4        6130.45613362         25681.0          ? 
  109     1092.2        6131.21120507          4061.0          ? 
  119     1136.5        6133.05602018         60863.0        ThI 
  124     1154.5        6133.81404584         38184.0        ThI 
  125     1159.3        6134.01541082          4248.0          ? 
  129        0.0        6135.32502950          4145.0          ? 
  130     1201.5        6135.77739915          4005.0          ? 
  131     1212.5        6136.23547626          4050.0          ? 
  132     1223.7        6136.70198512          3510.0          ? 
  134     1235.1        6137.17503721          3722.0          ? 
  135     1253.1        6137.92708447         49216.0        ThI 
  136     1258.3        6138.14750634          3972.0          ? 
  137     1282.4        6139.14350314          3909.0          ? 
  138     1294.7        6139.65032618          3375.0          ? 
  139     1307.2        6140.16737647          3278.0          ? 
  145     1332.7        6141.22417397          2992.0          ? 
  148     1353.5        6142.07411895         32348.0          ? 
  149     1359.0        6142.30800221          2303.0          ? 
  151     1372.4        6142.86338521          2463.0          ? 
  152     1386.0        6143.42468263          2137.0          ? 
  156     1418.4        6144.75772601         45567.0        ThI 
  158     1434.9        6145.44121165        810409.0        ArI 
  175     1595.0        6151.99305291       1319919.0        ThI 
  176     1622.8        6153.12327769          3172.0          ? 
  181     1646.1        6154.06789326        299644.0        ThI 
  183     1657.0        6154.51532322        147100.0        ThI 
  184     1675.0        6155.23822027        417285.0        ArI 
  186     1683.3        6155.58084935        429680.0        ThI 
  187     1689.9        6155.83906507          2857.0          ? 
  193     1720.5        6157.08746513        283296.0        ThI 
  216     1885.2        6163.72678281         17479.0          ? 
