   ID    ok   Diff(mA)       chi2        SNR     Diff/R      I1/I0         I0         I1 
    2    no        6.8      439.4       15.1       10.8      1.494     7189.0    10738.0 
    3    no       20.9       11.1       65.1       14.2      0.669    10738.0     7189.0 
    4    no       61.0        0.3       15.0       28.3     52.127     1397.0    72822.0 
    5    no       20.9        0.1      380.1       30.7      0.012    72822.0      846.0 
    6    no  5392768.1       11.2        0.0       32.9      1.329      846.0     1124.0 
    7    no  5392893.7        3.7        0.0       34.2      0.753     1124.0      846.0 
    8    no  5393111.5       10.1        0.0       36.6      3.084     2811.0     8670.0 
    9    no  5393176.2       13.4        0.0       37.4      0.324     8670.0     2811.0 
   10    no  5393258.7       10.0        0.0       38.3      9.155      947.0     8670.0 
   11    no       11.9        0.0       77.7       42.0      1.162    21146.0    24572.0 
   12    no  5393872.7       38.8        0.0       45.1      4.803    24572.0   118029.0 
   13    no  5393973.4       85.5        0.0       46.2      0.208   118029.0    24572.0 
   15    no       18.0        0.3        4.2       60.3    289.189     2106.0   609032.0 
   16    no       11.2        0.1       17.3       69.9      0.140     9556.0     1342.0 
   17    no  5396421.6        7.3        0.0       73.4      0.583     1342.0      782.0 
   18    no  5396538.6        6.1        0.0       74.7      1.716      782.0     1342.0 
   19    no       77.7        0.6       25.5       78.8      9.752      750.0     7314.0 
   20    no       90.5        3.4        7.2       81.3      0.103     7314.0      750.0 
   23    no       89.9        0.2        0.0       96.8    102.762     2028.0   208402.0 
   25    no       10.8       33.7      337.2      101.4      0.094    94242.0     8857.0 
   26    no  5399051.6       31.5        0.0      102.9     22.172     8857.0   196379.0 
   30    no       90.0        0.9        0.0      119.3      2.221      538.0     1195.0 
   31    no  5400645.3        4.4        0.0      120.9      1.921     1195.0     2295.0 
   32    no  5400774.4        4.6        0.0      122.3      0.152     2295.0      349.0 
   33    no  5400865.1        4.1        0.0      123.4      6.576      349.0     2295.0 
   34    no       11.4        0.0        5.2      125.0      0.428      816.0      349.0 
   35    no  5401536.6        6.2        0.0      131.0      0.547     3548.0     1942.0 
   36    no  5401587.6        6.2        0.0      131.5      1.827     1942.0     3548.0 
   38    no       89.8        0.1        4.0      134.9      3.127      275.0      860.0 
   41    no       89.3        0.1        1.1      167.1      2.336     1326.0     3097.0 
   42    no       10.0        0.0       14.1      172.9      0.404     3097.0     1252.0 
   43    no  5405659.6        3.8        0.0      178.1      6.883     1252.0     8618.0 
   44    no  5405777.7        5.0        0.0      179.5      0.145     8618.0     1252.0 
   48    no  5407560.3      152.7        0.0      200.0     42.221    10688.0   451261.0 
   50    no  5408749.2        7.1        0.0      213.8      0.504     6301.0     3174.0 
   51    no  5408866.0        6.0        0.0      215.2      1.985     3174.0     6301.0 
